,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
464,hmsl_paperclip-d0ab,SemDis_glove_nf_m,hmsl7Ax9AeZ2,paperclip,2.3,0.93842,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pendant,5.0
465,motesp-g1_spoon-23MK,SemDis_glove_nf_m,23MK,spoon,3.2,1.00485,motesp,gt_byprompt,What is a surprising use for a SPOON?,to use a spoon to make slime,
466,hmsl_paperclip-ec23,SemDis_glove_nf_m,hmslLr6WcnQu,paperclip,2.8,0.96996,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,scrape off some adhesive substance,5.0
467,dod20_bottle-b937,SemDis_glove_nf_m,dod2055,bottle,2.7,0.82116,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,decor,1
468,hmsl_paperclip-926b,SemDis_glove_nf_m,hmslRW7306rQ,paperclip,1.5,0.50651,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,making jewelry ,5.0
469,dod20_shovel-711f,SemDis_glove_nf_m,dod2048,shovel,2.5,0.94542,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,hold something open,4
470,dod20_pants-ba7a,SemDis_glove_nf_m,dod208,pants,2.0,0.94141,dod20,gt_byprompt,What is a surprising use for PANTS?,wipe a dirt,13
471,dod20_shovel-4845,SemDis_glove_nf_m,dod2017,shovel,3.5,0.90568,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,fire place poker,2
472,motesf_bottle-22f8,SemDis_glove_nf_m,motesfbeed,bottle,3.3,1.19328,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,we could use the cap of a plastic water bottle to feed birds by putting water in the cap.,7
473,hmsl_paperclip-dc85,SemDis_glove_nf_m,hmsl1BHxIRq1,paperclip,2.7,1.44318,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,retrieve dropped items,4.0
474,hmsl_paperclip-3311,SemDis_glove_nf_m,hmsl128l3MK0,paperclip,2.3,0.5613699999999999,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use it in a door lock release,2.0
475,hmsl_paperclip-48ff,SemDis_glove_nf_m,hmsl5LC5K5oU,paperclip,1.0,0.0,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clip paper,2.0
476,motesf_spoon-bd1c,SemDis_glove_nf_m,motesf1ff8,spoon,1.3,0.9191,motesf,gt_byprompt,What is a surprising use for a SPOON?,we use a spoon for a soup or cereal,2
477,dod20_bottle-0d86,SemDis_glove_nf_m,dod2064,bottle,1.0,1.02231,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,pl,8
478,dod20_pants-1d30,SemDis_glove_nf_m,dod2071,pants,3.0,1.00414,dod20,gt_byprompt,What is a surprising use for PANTS?,tie around your head for sunshade,1
479,motesf_spoon-cbb3,SemDis_glove_nf_m,motesf8f14,spoon,3.0,1.10993,motesf,gt_byprompt,What is a surprising use for a SPOON?,you can carve a drawing with a spoon,2
480,dod20_shovel-fe8f,SemDis_glove_nf_m,dod2025,shovel,1.5,1.06757,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to take land,2
481,hmsl_paperclip-7793,SemDis_glove_nf_m,hmslhee1Wrlg,paperclip,3.7,0.7313700000000001,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Stitch marker for knitting and crochet projects,4.0
482,hmsl_paperclip-6156,SemDis_glove_nf_m,hmsle16V8C6A,paperclip,1.5,0.58936,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,made into chain,4.0
483,dod20_pants-d540,SemDis_glove_nf_m,dod2047,pants,3.2,0.87585,dod20,gt_byprompt,What is a surprising use for PANTS?,cape,0
484,hmsl_paperclip-6beb,SemDis_glove_nf_m,hmslHl5tqv6W,paperclip,2.0,1.45961,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use it to pick a lock,2.0
485,motesf_bottle-5dab,SemDis_glove_nf_m,motesf8d5e,bottle,1.6,1.21262,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can drink it and then you can use it again and again,2
486,hmsl_paperclip-028e,SemDis_glove_nf_m,hmsl7tAp1G0i,paperclip,2.8,1.27968,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,wire organizer (outlet),10.0
487,dod20_bottle-e980,SemDis_glove_nf_m,dod2035,bottle,1.0,0.57733,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,drinking,0
488,dod20_pants-c2e7,SemDis_glove_nf_m,dod2046,pants,2.8,1.04237,dod20,gt_byprompt,What is a surprising use for PANTS?,cut them up into bandages,2
489,hmsl_paperclip-09ad,SemDis_glove_nf_m,hmsldmIgzB0X,paperclip,1.5,0.55818,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,keeping craft supplies together,7.0
490,motesf_spoon-9562,SemDis_glove_nf_m,motesfe2c0,spoon,2.4,0.9257,motesf,gt_byprompt,What is a surprising use for a SPOON?,fling it.,2
491,dod20_bottle-eec4,SemDis_glove_nf_m,dod2090,bottle,3.5,1.13367,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,build sandcastles at beach,5
492,dod20_bottle-5e8b,SemDis_glove_nf_m,dod202,bottle,4.0,0.78325,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to use as a mystical tool,7
493,dod20_bottle-7787,SemDis_glove_nf_m,dod2085,bottle,3.3,0.81627,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,roll,8
494,motesf_bottle-3885,SemDis_glove_nf_m,motesffe9f,bottle,1.3,0.6167199999999999,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,water,7
495,dod20_bottle-1ae8,SemDis_glove_nf_m,dod2022,bottle,3.5,0.99627,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,security,6
496,hmsl_paperclip-2603,SemDis_glove_nf_m,hmsliR7JwQyj,paperclip,2.5,1.5082,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to pinch someone,4.0
497,hmsl_paperclip-a089,SemDis_glove_nf_m,hmslp6GZwwsg,paperclip,4.0,0.92606,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,bubble gum remover,3.0
498,dod20_bottle-e318,SemDis_glove_nf_m,dod2016,bottle,3.5,1.21731,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,fill and use as a window holder,3
499,motesf_spoon-c31d,SemDis_glove_nf_m,motesf26e3,spoon,3.3,0.93101,motesf,gt_byprompt,What is a surprising use for a SPOON?,You can use a spoon to fix your hair (hairbrush) or you could use the spoon to represent a see-saw. (you just apply pressure to the spoon to make it lift on the other side).,6
500,hmsl_paperclip-d739,SemDis_glove_nf_m,hmslzI5OmzVB,paperclip,2.8,0.64803,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pants clip,3.0
501,motesf_spoon-bfb3,SemDis_glove_nf_m,motesf0aa1,spoon,3.0,1.06651,motesf,gt_byprompt,What is a surprising use for a SPOON?,A surprising way to use a spoon is to bend all the way and use it as a bracelet.,1
502,dod20_pants-4e93,SemDis_glove_nf_m,dod2022,pants,3.3,1.02775,dod20,gt_byprompt,What is a surprising use for PANTS?,hit something,4
503,hmsl_paperclip-7870,SemDis_glove_nf_m,hmsl435BgI61,paperclip,2.0,0.90647,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Make a necklace,1.0
504,hmsl_paperclip-f786,SemDis_glove_nf_m,hmslB0o9M8xC,paperclip,2.8,1.14266,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hem holder,2.0
505,hmsl_paperclip-cb63,SemDis_glove_nf_m,hmslc73oB20h,paperclip,2.5,1.48581,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hang things on axmas tree,4.0
506,motesf_bottle-f46c,SemDis_glove_nf_m,motesffbd7,bottle,1.6,0.69767,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,drinking soda or water,7
507,motesf_bottle-c736,SemDis_glove_nf_m,motesf9dfc,bottle,3.6,1.05187,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a tiny robot,6
508,dod20_bottle-5180,SemDis_glove_nf_m,dod2087,bottle,2.3,1.20499,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,"cut off bottom, turn upside down, feed plastic b",6
509,motesf_spoon-916e,SemDis_glove_nf_m,motesf65de,spoon,3.9,0.89824,motesf,gt_byprompt,What is a surprising use for a SPOON?,fly with it,7
510,dod20_bottle-ddf3,SemDis_glove_nf_m,dod201,bottle,3.0,1.09875,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,book end paperweight,4
511,dod20_bottle-90b1,SemDis_glove_nf_m,dod205,bottle,1.5,1.21146,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,plastic or glass?,0
512,motesf_spoon-716b,SemDis_glove_nf_m,motesfe165,spoon,3.6,1.00834,motesf,gt_byprompt,What is a surprising use for a SPOON?,make a tree out of spoons and glue,2
513,dod20_pants-b754,SemDis_glove_nf_m,dod203,pants,2.0,0.62933,dod20,gt_byprompt,What is a surprising use for PANTS?,costume,4
514,hmsl_paperclip-9460,SemDis_glove_nf_m,hmslg5uvlF2v,paperclip,3.2,0.79497,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,when opened reset modum,3.0
515,hmsl_paperclip-4ec6,SemDis_glove_nf_m,hmslT7n32j0J,paperclip,2.0,1.40031,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,attach other paperclips to and make a chain,6.0
516,hmsl_paperclip-d583,SemDis_glove_nf_m,hmslo72ZrbMG,paperclip,2.5,0.5680499999999999,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,link together to make a bracelet ,6.0
517,dod20_shovel-a151,SemDis_glove_nf_m,dod2032,shovel,2.8,0.94059,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,pry bar,1
518,hmsl_paperclip-c658,SemDis_glove_nf_m,hmslwl41F5Rd,paperclip,2.5,0.59112,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,artand craft object,9.0
519,hmsl_paperclip-8ff3,SemDis_glove_nf_m,hmsl2FtPmg0Q,paperclip,3.0,1.34639,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use in shaping clay,5.0
520,hmsl_paperclip-d7b1,SemDis_glove_nf_m,hmslZfDzR06v,paperclip,2.3,0.66503,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To to make craft necklaces,3.0
521,hmsl_paperclip-681f,SemDis_glove_nf_m,hmsl2FtPmg0Q,paperclip,1.8,0.59026,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,link together to make a necklace,4.0
522,dod20_bottle-3cd3,SemDis_glove_nf_m,dod2032,bottle,1.8,1.17026,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,store chemical,6
523,dod20_pants-73ae,SemDis_glove_nf_m,dod2092,pants,4.5,0.76525,dod20,gt_byprompt,What is a surprising use for PANTS?,as a parachute,4
524,dod20_pants-db9a,SemDis_glove_nf_m,dod2015,pants,2.5,0.90725,dod20,gt_byprompt,What is a surprising use for PANTS?,use to start a fire,5
525,motesf_spoon-a911,SemDis_glove_nf_m,motesf9de6,spoon,3.9,1.05574,motesf,gt_byprompt,What is a surprising use for a SPOON?,connect it in a circuit and it will work,7
526,dod20_pants-750d,SemDis_glove_nf_m,dod2054,pants,4.0,1.09917,dod20,gt_byprompt,What is a surprising use for PANTS?,slip mat outside in the ice,14
527,motesf_bottle-e620,SemDis_glove_nf_m,motesf1429,bottle,2.7,0.88312,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut the top half to make little cylinder cup.,6
528,motesf_bottle-11da,SemDis_glove_nf_m,motesfa8f1,bottle,2.4,0.79239,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut or break the top of it and use it as a cup,3
529,dod20_shovel-996a,SemDis_glove_nf_m,dod2033,shovel,3.0,1.06402,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,yard art,1
530,dod20_bottle-7ae3,SemDis_glove_nf_m,dod2048,bottle,3.3,0.8042199999999999,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,weapon,1
531,hmsl_paperclip-c100,SemDis_glove_nf_m,hmslbCCPp06L,paperclip,3.0,0.88781,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,engraver,4.0
532,hmsl_paperclip-bec6,SemDis_glove_nf_m,hmslMBYB7Nz5,paperclip,1.2,0.60322,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,organize paper,1.0
533,hmsl_paperclip-fedc,SemDis_glove_nf_m,hmslr239i5kp,paperclip,1.0,1.52111,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Keep papers together,1.0
534,motesf_spoon-2e9c,SemDis_glove_nf_m,motesf63dc,spoon,4.1,0.7701,motesf,gt_byprompt,What is a surprising use for a SPOON?,nails,5
535,motesf_bottle-3eb5,SemDis_glove_nf_m,motesfa8c8,bottle,3.6,0.79587,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,making it into a fan (if you have the other tools).,6
536,hmsl_paperclip-0838,SemDis_glove_nf_m,hmslKNj3o6fP,paperclip,1.0,1.43432,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,USED TO CLIP PAPERS TOGETHER,1.0
537,dod20_pants-21e1,SemDis_glove_nf_m,dod2080,pants,2.3,0.84226,dod20,gt_byprompt,What is a surprising use for PANTS?,use as rags,3
538,dod20_bottle-461f,SemDis_glove_nf_m,dod2055,bottle,4.0,0.87424,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,torch,5
539,dod20_pants-072b,SemDis_glove_nf_m,dod2018,pants,3.3,1.07063,dod20,gt_byprompt,What is a surprising use for PANTS?,wrap around head for turban,3
540,hmsl_paperclip-4bd0,SemDis_glove_nf_m,hmsl05atXwmG,paperclip,1.8,1.31277,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Use as a lockpick,2.0
541,hmsl_paperclip-1d6e,SemDis_glove_nf_m,hmslB0o9M8xC,paperclip,2.5,0.71804,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,belt holder,12.0
542,motesf_bottle-abe5,SemDis_glove_nf_m,motesf3417,bottle,3.3,0.81201,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a phone,5
543,dod20_pants-1ff9,SemDis_glove_nf_m,dod2033,pants,3.3,1.0569,dod20,gt_byprompt,What is a surprising use for PANTS?,throw pillows,4
544,motesf_spoon-a9dd,SemDis_glove_nf_m,motesf1534,spoon,2.7,1.01353,motesf,gt_byprompt,What is a surprising use for a SPOON?,bend it and make a catapult,1
545,motesf_spoon-157e,SemDis_glove_nf_m,motesf3c59,spoon,3.3,0.99802,motesf,gt_byprompt,What is a surprising use for a SPOON?,I know it’s a silly idea but you can bend them and super glue and make bracelets with them and the bigger the hand the more spoons and you can glue decorations on them!,6
546,dod20_bottle-0390,SemDis_glove_nf_m,dod2045,bottle,1.3,0.495,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,glass,2
547,dod20_bottle-4455,SemDis_glove_nf_m,dod2038,bottle,1.0,1.1425,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to drink milk from,0
548,dod20_shovel-0f1a,SemDis_glove_nf_m,dod2078,shovel,1.0,1.02755,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,dig things,0
549,dod20_pants-99b7,SemDis_glove_nf_m,dod2019,pants,4.5,1.04721,dod20,gt_byprompt,What is a surprising use for PANTS?,fishing net,3
550,hmsl_paperclip-8458,SemDis_glove_nf_m,hmslwJ77G1q1,paperclip,2.7,0.7104900000000001,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,metal tie,3.0
551,hmsl_paperclip-5f75,SemDis_glove_nf_m,hmsl3N1tv1g7,paperclip,3.2,1.31277,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a de-bowler,2.0
552,dod20_bottle-50ee,SemDis_glove_nf_m,dod2040,bottle,1.0,1.11387,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,putting liquid,0
553,hmsl_paperclip-f9b6,SemDis_glove_nf_m,hmsls01B0XS8,paperclip,2.0,1.30726,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as an earring,2.0
554,dod20_bottle-6010,SemDis_glove_nf_m,dod2059,bottle,4.0,0.7225900000000001,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,lighter,1
555,hmsl_paperclip-fdc2,SemDis_glove_nf_m,hmsl0BXXso67,paperclip,3.3,1.05339,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as a screwdriver to tighten or loosen a screw,1.0
556,dod20_shovel-3a01,SemDis_glove_nf_m,dod2019,shovel,1.0,0.53642,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,digging,1
557,hmsl_paperclip-c133,SemDis_glove_nf_m,hmslaGzhYc5T,paperclip,3.0,0.8293699999999999,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,flick a ball,6.0
558,hmsl_paperclip-5d25,SemDis_glove_nf_m,hmslIT6ztEpf,paperclip,3.0,1.33977,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Utensil for creating dot art,4.0
559,dod20_pants-105a,SemDis_glove_nf_m,dod2022,pants,2.0,0.92399,dod20,gt_byprompt,What is a surprising use for PANTS?,climb,0
560,hmsl_paperclip-47e3,SemDis_glove_nf_m,hmsl7GArH3BH,paperclip,3.2,1.44419,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,attach many together and make a belt,3.0
561,dod20_shovel-645c,SemDis_glove_nf_m,dod2018,shovel,2.0,1.11485,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,break up ice,1
562,motesf_spoon-738c,SemDis_glove_nf_m,motesf8efb,spoon,2.1,0.92993,motesf,gt_byprompt,What is a surprising use for a SPOON?,you could stick two more and it will double the food that you are eating by having 3 spoons.,2
563,dod20_pants-c4b8,SemDis_glove_nf_m,dod2027,pants,3.5,1.12172,dod20,gt_byprompt,What is a surprising use for PANTS?,roll it up to be a makeshift pillow,3
564,hmsl_paperclip-5dd2,SemDis_glove_nf_m,hmslbtcTmH43,paperclip,2.3,1.42606,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clip rice bags to stay shut,3.0
565,hmsl_paperclip-e3cb,SemDis_glove_nf_m,hmslUUx7idJG,paperclip,1.0,0.73607,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,scra,8.0
566,hmsl_paperclip-c18c,SemDis_glove_nf_m,hmsl2IEcg7El,paperclip,2.3,1.40748,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clean out narrow objects,3.0
567,hmsl_paperclip-cc22,SemDis_glove_nf_m,hmsld899i6rX,paperclip,2.2,0.83406,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hair pin,1.0
568,motesf_spoon-f6e3,SemDis_glove_nf_m,motesffbd7,spoon,2.1,1.04827,motesf,gt_byprompt,What is a surprising use for a SPOON?,Scoop things.,1
569,hmsl_paperclip-26e9,SemDis_glove_nf_m,hmslvr0PJxJh,paperclip,2.5,1.1563,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to paint ,10.0
570,dod20_bottle-49ce,SemDis_glove_nf_m,dod2024,bottle,2.2,0.77054,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,store items inside,6
571,dod20_bottle-4b83,SemDis_glove_nf_m,dod2025,bottle,1.0,1.16143,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to drink water,0
572,hmsl_paperclip-e80d,SemDis_glove_nf_m,hmslJc1pC053,paperclip,1.0,0.49965,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Cut into pieces,2.0
573,hmsl_paperclip-0031,SemDis_glove_nf_m,hmsl4RcV7Sp1,paperclip,2.0,1.51413,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,substitute safety pin,4.0
574,hmsl_paperclip-9e14,SemDis_glove_nf_m,hmslT7n32j0J,paperclip,1.0,0.72434,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,attach papers,1.0
575,hmsl_paperclip-f758,SemDis_glove_nf_m,hmslG63FgMsT,paperclip,3.0,1.02819,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,screw driver,2.0
576,motesp-g1_spoon-34HA,SemDis_glove_nf_m,34HA,spoon,3.4,1.07174,motesp,gt_byprompt,What is a surprising use for a SPOON?,A surprising use for a spoon would be to use it as a very small container,
577,hmsl_paperclip-1885,SemDis_glove_nf_m,hmslj2pr9SC4,paperclip,1.3,0.4673,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to hold money,7.0
578,dod20_shovel-d30c,SemDis_glove_nf_m,dod2031,shovel,2.5,0.93678,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,stake,8
579,dod20_pants-9c5d,SemDis_glove_nf_m,dod2033,pants,4.0,0.88655,dod20,gt_byprompt,What is a surprising use for PANTS?,car seat covers,5
580,hmsl_paperclip-b40f,SemDis_glove_nf_m,hmsl4HiPU3ch,paperclip,2.5,1.02352,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Jewelry Clasp,2.0
581,motesf_bottle-b3f2,SemDis_glove_nf_m,motesf7f10,bottle,3.3,0.81069,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can recycle the bottle and use it as a bird feeder.,8
582,dod20_bottle-7f6b,SemDis_glove_nf_m,dod2077,bottle,1.2,1.18734,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,beer bottle,1
583,motesf_spoon-b861,SemDis_glove_nf_m,motesf32bb,spoon,2.7,1.06999,motesf,gt_byprompt,What is a surprising use for a SPOON?,A surprising way to use a spoon is to heat it and bent it.,5
584,motesf_bottle-c049,SemDis_glove_nf_m,motesf060a,bottle,3.3,0.78203,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to put a plant inside of it,1
585,dod20_bottle-9aa4,SemDis_glove_nf_m,dod2052,bottle,3.8,1.21308,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,"use the bottom as a stamp, covered in paint or ink",3
586,dod20_bottle-fea7,SemDis_glove_nf_m,dod2085,bottle,2.8,0.72219,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,paint,6
587,dod20_shovel-95d8,SemDis_glove_nf_m,dod2062,shovel,4.0,0.99906,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,posing with smokey the bear,4
588,dod20_bottle-e682,SemDis_glove_nf_m,dod2035,bottle,3.0,1.21027,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,message sending,7
589,hmsl_paperclip-8967,SemDis_glove_nf_m,hmsl0vNR3LcA,paperclip,3.2,1.26861,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,push reset button,6.0
590,hmsl_paperclip-e93d,SemDis_glove_nf_m,hmslCcn6Y56v,paperclip,2.3,0.60404,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,shape it into a bouncy thing,2.0
591,hmsl_paperclip-18b4,SemDis_glove_nf_m,hmslO3A01apk,paperclip,2.0,0.5386500000000001,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,keep a bag of chips closed,8.0
592,dod20_bottle-e76c,SemDis_glove_nf_m,dod2041,bottle,4.3,1.17863,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,a picture frame,1
593,dod20_pants-8c6e,SemDis_glove_nf_m,dod2040,pants,2.2,0.87473,dod20,gt_byprompt,What is a surprising use for PANTS?,cleaning whiteboard,2
594,hmsl_paperclip-2552,SemDis_glove_nf_m,hmslM01qi2vc,paperclip,2.7,0.5583899999999999,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,used as a wire for broken glasses,2.0
595,motesf_bottle-8366,SemDis_glove_nf_m,motesf577e,bottle,2.7,0.84364,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,money,3
596,dod20_pants-2c72,SemDis_glove_nf_m,dod2073,pants,2.5,0.99911,dod20,gt_byprompt,What is a surprising use for PANTS?,fire starter,6
597,dod20_shovel-5985,SemDis_glove_nf_m,dod2050,shovel,3.2,0.93205,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use it to scare off a wolf,3
598,dod20_pants-bbf5,SemDis_glove_nf_m,dod2031,pants,4.5,0.81911,dod20,gt_byprompt,What is a surprising use for PANTS?,hammock,32
599,motesf_bottle-d7be,SemDis_glove_nf_m,motesf31fe,bottle,3.6,1.21381,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can use it as a traffic cone,1
600,dod20_bottle-e4d6,SemDis_glove_nf_m,dod2013,bottle,2.0,1.01405,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,clink for a toast,9
601,hmsl_paperclip-02e1,SemDis_glove_nf_m,hmslKrS6IRo8,paperclip,3.0,1.33202,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,open unresponsive disc drives,3.0
602,dod20_pants-93ab,SemDis_glove_nf_m,dod2091,pants,2.2,0.91183,dod20,gt_byprompt,What is a surprising use for PANTS?,fabric for sewing,1
603,motesf_spoon-753b,SemDis_glove_nf_m,motesf9dfc,spoon,3.0,0.8823300000000001,motesf,gt_byprompt,What is a surprising use for a SPOON?,a dart,8
604,motesf_spoon-6d8c,SemDis_glove_nf_m,motesfec89,spoon,2.7,1.04895,motesf,gt_byprompt,What is a surprising use for a SPOON?,to sling food at people,8
605,motesf_bottle-a908,SemDis_glove_nf_m,motesf6512,bottle,2.7,0.80184,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,put food dye in it and cut a hole in the bottom of the bottle,1
606,dod20_pants-446f,SemDis_glove_nf_m,dod2071,pants,3.2,1.1028,dod20,gt_byprompt,What is a surprising use for PANTS?,tie the legs closed and use to carry things,2
607,hmsl_paperclip-f245,SemDis_glove_nf_m,hmslj2pr9SC4,paperclip,2.5,1.33339,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,a game of pick-up-paperclips,5.0
608,hmsl_paperclip-edcb,SemDis_glove_nf_m,hmsl7W51SJ6r,paperclip,3.3,1.57603,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Make a little paperclip person,2.0
609,hmsl_paperclip-36f6,SemDis_glove_nf_m,hmsl4e855288,paperclip,1.5,1.11445,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Organizer,1.0
610,hmsl_paperclip-b70a,SemDis_glove_nf_m,hmslTz3xw8MP,paperclip,2.5,1.05407,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,sculpting tool,4.0
611,dod20_bottle-cbae,SemDis_glove_nf_m,dod2039,bottle,1.0,0.80447,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,use to store liquid,0
612,hmsl_paperclip-48f6,SemDis_glove_nf_m,hmslC9hwW590,paperclip,2.5,1.04623,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,scrape an object,4.0
613,hmsl_paperclip-ed1f,SemDis_glove_nf_m,hmslzdyei4a2,paperclip,2.5,1.1433,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,button,1.0
614,motesf_bottle-880d,SemDis_glove_nf_m,motesf9183,bottle,1.3,0.4321199999999999,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to drink out of it,2
615,dod20_bottle-ca4e,SemDis_glove_nf_m,dod2085,bottle,3.0,0.85776,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,stand on,9
616,hmsl_paperclip-91d2,SemDis_glove_nf_m,hmslMBYB7Nz5,paperclip,2.5,0.55825,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a weapon,3.0
617,motesf_bottle-7287,SemDis_glove_nf_m,motesf6a9a,bottle,3.3,1.16861,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,make pots,6
