,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
1032,motesf_bottle-6d08,SemDis_cbowBNCwikiukwac_nf_m,motesfa666,bottle,3.0,0.99103,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a boat so it can float on water,6
1033,dod20_bottle-a3c9,SemDis_cbowBNCwikiukwac_nf_m,dod2081,bottle,3.3,1.08264,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,rolling pin,10
1034,hmsl_paperclip-27fb,SemDis_cbowBNCwikiukwac_nf_m,hmsl7Gm32lak,paperclip,2.5,1.00443,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a wire twistto bundle something,4.0
1035,dod20_bottle-eff5,SemDis_cbowBNCwikiukwac_nf_m,dod2032,bottle,2.7,0.89597,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,science experiment,0
1036,hmsl_paperclip-15a8,SemDis_cbowBNCwikiukwac_nf_m,hmslj0DY4Qzg,paperclip,3.8,0.92729,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pack straw with spitballs,7.0
1037,dod20_bottle-e75b,SemDis_cbowBNCwikiukwac_nf_m,dod2054,bottle,3.8,1.05799,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,look through it to see the world differently,13
1038,motesf_bottle-0487,SemDis_cbowBNCwikiukwac_nf_m,motesfbf82,bottle,3.0,0.97249,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,putting it on your feet as shoes,6
1039,dod20_pants-973f,SemDis_cbowBNCwikiukwac_nf_m,dod2067,pants,2.3,0.91257,dod20,gt_byprompt,What is a surprising use for PANTS?,cleaner,1
1040,dod20_shovel-0566,SemDis_cbowBNCwikiukwac_nf_m,dod2023,shovel,2.3,1.12106,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to smash things,5
1041,dod20_bottle-2cf1,SemDis_cbowBNCwikiukwac_nf_m,dod2079,bottle,2.5,1.02677,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,it is used as a craft item,0
1042,dod20_pants-1840,SemDis_cbowBNCwikiukwac_nf_m,dod2022,pants,2.0,0.85252,dod20,gt_byprompt,What is a surprising use for PANTS?,dye,7
1043,dod20_pants-9e7f,SemDis_cbowBNCwikiukwac_nf_m,dod2087,pants,2.3,1.02439,dod20,gt_byprompt,What is a surprising use for PANTS?,cut apart to use for sewing projects,0
1044,hmsl_paperclip-5874,SemDis_cbowBNCwikiukwac_nf_m,hmslRRWg2Zzl,paperclip,1.8,0.95309,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Making a necklace,3.0
1045,motesf_spoon-ea84,SemDis_cbowBNCwikiukwac_nf_m,motesf6883,spoon,2.4,0.67538,motesf,gt_byprompt,What is a surprising use for a SPOON?,eat a burger with a spoon,5
1046,hmsl_paperclip-cc4a,SemDis_cbowBNCwikiukwac_nf_m,hmslhj8bSQrN,paperclip,3.5,1.06771,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as skewer,12.0
1047,dod20_bottle-aba2,SemDis_cbowBNCwikiukwac_nf_m,dod2057,bottle,3.5,0.93411,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,candle stick holder,1
1048,hmsl_paperclip-1677,SemDis_cbowBNCwikiukwac_nf_m,hmslwl41F5Rd,paperclip,3.0,0.98482,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,paper airplane weight ,11.0
1049,hmsl_paperclip-a73e,SemDis_cbowBNCwikiukwac_nf_m,hmsl8dsuK18a,paperclip,2.0,1.02892,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Form into a finger ring,2.0
1050,dod20_bottle-da24,SemDis_cbowBNCwikiukwac_nf_m,dod204,bottle,4.3,1.04769,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,break it and use to tile a table,2
1051,hmsl_paperclip-f007,SemDis_cbowBNCwikiukwac_nf_m,hmslhee1Wrlg,paperclip,1.7000000000000002,0.8988700000000001,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Jewelry,2.0
1052,hmsl_paperclip-ca57,SemDis_cbowBNCwikiukwac_nf_m,hmsl6hf8viCt,paperclip,2.8,0.95501,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Running a current,4.0
1053,hmsl_paperclip-b9eb,SemDis_cbowBNCwikiukwac_nf_m,hmslib5Yvt55,paperclip,2.7,0.90226,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,bend into a mini TV antenna,2.0
1054,hmsl_paperclip-3b9d,SemDis_cbowBNCwikiukwac_nf_m,hmslv1f48OH2,paperclip,1.2,1.03219,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Organize different items together,3.0
1055,hmsl_paperclip-13bb,SemDis_cbowBNCwikiukwac_nf_m,hmsl714kNX5M,paperclip,3.3,1.04059,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,cellphone/electronic device resetter tool,5.0
1056,hmsl_paperclip-088e,SemDis_cbowBNCwikiukwac_nf_m,hmslb3AN0bjD,paperclip,2.0,1.02842,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hold clothing together ,3.0
1057,dod20_shovel-ea8e,SemDis_cbowBNCwikiukwac_nf_m,dod2035,shovel,1.5,1.02339,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,moving gravel,2
1058,hmsl_paperclip-d8ad,SemDis_cbowBNCwikiukwac_nf_m,hmsl3KwNtbkQ,paperclip,2.7,1.03232,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,USE WITH A MAGNET,3.0
1059,dod20_bottle-6a46,SemDis_cbowBNCwikiukwac_nf_m,dod2028,bottle,2.5,0.91893,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,recycle alot of them and get cash for the glass,1
1060,dod20_shovel-b3e3,SemDis_cbowBNCwikiukwac_nf_m,dod2078,shovel,2.7,1.00861,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,paint for a decoration,2
1061,hmsl_paperclip-67f7,SemDis_cbowBNCwikiukwac_nf_m,hmslV8mxLJpC,paperclip,3.8,1.09736,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Use as a utensil if you forget your fork,9.0
1062,motesf_spoon-9ec0,SemDis_cbowBNCwikiukwac_nf_m,motesf8e98,spoon,3.6,1.02703,motesf,gt_byprompt,What is a surprising use for a SPOON?,Melting it and put it in someone's glass!,8
1063,hmsl_paperclip-7f88,SemDis_cbowBNCwikiukwac_nf_m,hmslUUx7idJG,paperclip,4.2,0.89335,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to hold tiny food bit,7.0
1064,dod20_shovel-b843,SemDis_cbowBNCwikiukwac_nf_m,dod2027,shovel,2.5,0.93424,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use it as a prybar,1
1065,dod20_shovel-1aef,SemDis_cbowBNCwikiukwac_nf_m,dod2017,shovel,4.0,0.988,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,christmas decoration,3
1066,dod20_pants-2f34,SemDis_cbowBNCwikiukwac_nf_m,dod208,pants,3.0,0.9707,dod20,gt_byprompt,What is a surprising use for PANTS?,cover to the head,11
1067,hmsl_paperclip-536c,SemDis_cbowBNCwikiukwac_nf_m,hmslBJx2mO6R,paperclip,1.2,0.94234,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"separate paper items, in a stack ",6.0
1068,hmsl_paperclip-fd5c,SemDis_cbowBNCwikiukwac_nf_m,hmslkF9615f2,paperclip,2.2,1.05892,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poke someone,4.0
1069,dod20_pants-ebaf,SemDis_cbowBNCwikiukwac_nf_m,dod2058,pants,3.2,0.88104,dod20,gt_byprompt,What is a surprising use for PANTS?,bindings for door,2
1070,dod20_pants-c4b3,SemDis_cbowBNCwikiukwac_nf_m,dod2015,pants,4.5,0.95699,dod20,gt_byprompt,What is a surprising use for PANTS?,use them as a sail on a small boat,0
1071,hmsl_paperclip-83a8,SemDis_cbowBNCwikiukwac_nf_m,hmsll7N9V4Mr,paperclip,1.0,1.04507,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hold things together,4.0
1072,dod20_bottle-753e,SemDis_cbowBNCwikiukwac_nf_m,dod2019,bottle,2.7,0.9123,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,artwork,1
1073,hmsl_paperclip-0434,SemDis_cbowBNCwikiukwac_nf_m,hmslB2edM796,paperclip,1.5,0.91685,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Weapon,1.0
1074,hmsl_paperclip-96b2,SemDis_cbowBNCwikiukwac_nf_m,hmsll976kyQ1,paperclip,1.8,0.81943,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,memo hanger,4.0
1075,hmsl_paperclip-edd3,SemDis_cbowBNCwikiukwac_nf_m,hmslLec2y841,paperclip,2.3,0.79723,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,paper weight,3.0
1076,hmsl_paperclip-44bf,SemDis_cbowBNCwikiukwac_nf_m,hmslUBn73eP3,paperclip,2.8,0.91685,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as a weapon,3.0
1077,hmsl_paperclip-bb83,SemDis_cbowBNCwikiukwac_nf_m,hmsl7tAp1G0i,paperclip,2.5,0.97054,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,twist tie for bread or plastic bags,5.0
1078,hmsl_paperclip-f8a5,SemDis_cbowBNCwikiukwac_nf_m,hmsluirSLy6r,paperclip,1.8,1.01107,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Make a Bracelet,6.0
1079,dod20_pants-15d5,SemDis_cbowBNCwikiukwac_nf_m,dod2042,pants,3.3,0.7432000000000001,dod20,gt_byprompt,What is a surprising use for PANTS?,mask,4
1080,dod20_bottle-7ee1,SemDis_cbowBNCwikiukwac_nf_m,dod2028,bottle,3.5,0.94368,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,hang on tree branches as decorations,0
1081,hmsl_paperclip-a195,SemDis_cbowBNCwikiukwac_nf_m,hmslwJ77G1q1,paperclip,2.0,1.01287,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,connector,5.0
1082,dod20_shovel-d0a3,SemDis_cbowBNCwikiukwac_nf_m,dod2046,shovel,3.0,0.89091,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,it can be used as a weapon,2
1083,dod20_pants-45f1,SemDis_cbowBNCwikiukwac_nf_m,dod209,pants,1.0,0.81525,dod20,gt_byprompt,What is a surprising use for PANTS?,for fashion,2
1084,dod20_pants-649e,SemDis_cbowBNCwikiukwac_nf_m,dod2024,pants,1.0,0.6773199999999999,dod20,gt_byprompt,What is a surprising use for PANTS?,to wear,0
1085,hmsl_paperclip-2c55,SemDis_cbowBNCwikiukwac_nf_m,hmslUUCR5rl5,paperclip,2.5,1.00807,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,keyholder,2.0
1086,hmsl_paperclip-3ce0,SemDis_cbowBNCwikiukwac_nf_m,hmsl6hf8viCt,paperclip,1.0,0.96739,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Putting pages together,1.0
1087,hmsl_paperclip-2002,SemDis_cbowBNCwikiukwac_nf_m,hmsl184nBf5b,paperclip,2.2,1.02831,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Tool for cleaning small crevices,1.0
1088,hmsl_paperclip-e5ba,SemDis_cbowBNCwikiukwac_nf_m,hmslP3oBZCkA,paperclip,2.5,0.95457,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,linking a broken chain or necklace,6.0
1089,hmsl_paperclip-bc1d,SemDis_cbowBNCwikiukwac_nf_m,hmsly89Nm2JI,paperclip,1.8,1.04511,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use as a pin,7.0
1090,motesf_bottle-2343,SemDis_cbowBNCwikiukwac_nf_m,motesf26e3,bottle,3.0,1.08154,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,"you can use the bottles as a ball, so you could play. you could also use an empty bottle to represent an oxygen tank.",7
1091,motesf_bottle-2ceb,SemDis_cbowBNCwikiukwac_nf_m,motesfe165,bottle,3.3,0.97837,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,use the bottle for a game that you have to manage to throw a toothpick into that bottle and if you win you get something,5
1092,motesf_spoon-dccc,SemDis_cbowBNCwikiukwac_nf_m,motesfd296,spoon,3.0,1.05176,motesf,gt_byprompt,What is a surprising use for a SPOON?,bend it and make it look like a human,4
1093,hmsl_paperclip-24d3,SemDis_cbowBNCwikiukwac_nf_m,hmslB2edM796,paperclip,1.0,1.00455,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,paperclip,3.0
1094,motesf_bottle-52ef,SemDis_cbowBNCwikiukwac_nf_m,motesf9778,bottle,3.0,1.00666,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,making a smoothie out of it,6
1095,dod20_bottle-9833,SemDis_cbowBNCwikiukwac_nf_m,dod2022,bottle,2.5,0.9409,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,craft,4
1096,dod20_shovel-0d17,SemDis_cbowBNCwikiukwac_nf_m,dod2045,shovel,1.7000000000000002,0.71443,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,handle,1
1097,motesp-g1_bottle-30MR,SemDis_cbowBNCwikiukwac_nf_m,30MR,bottle,3.9,0.98428,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,I would recycle it and make it into a flying toy car!,
1098,motesf_bottle-1237,SemDis_cbowBNCwikiukwac_nf_m,motesfc9e1,bottle,3.0,0.7180599999999999,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,for a vase,4
1099,hmsl_paperclip-ba09,SemDis_cbowBNCwikiukwac_nf_m,hmslY14N0CIL,paperclip,2.8,0.88426,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,String together and use to display pictures,4.0
1100,hmsl_paperclip-5c0a,SemDis_cbowBNCwikiukwac_nf_m,hmslFh8745VU,paperclip,1.0,0.70443,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Can be used as a paper clip,3.0
1101,hmsl_paperclip-ae70,SemDis_cbowBNCwikiukwac_nf_m,hmsliVOZgWb9,paperclip,2.7,1.02166,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Cable Twist ,4.0
1102,dod20_bottle-8667,SemDis_cbowBNCwikiukwac_nf_m,dod2092,bottle,4.3,0.76968,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,as a shovel,4
1103,motesf_bottle-0257,SemDis_cbowBNCwikiukwac_nf_m,motesfea5d,bottle,3.0,0.95937,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,By making music with the bottle,3
1104,hmsl_paperclip-238c,SemDis_cbowBNCwikiukwac_nf_m,hmslbDv6Dpf4,paperclip,2.5,0.92576,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,in lieu of a button,3.0
1105,hmsl_paperclip-db82,SemDis_cbowBNCwikiukwac_nf_m,hmslDw04qHCX,paperclip,2.7,0.98349,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,demonstrate magnetism,5.0
1106,motesf_bottle-2794,SemDis_cbowBNCwikiukwac_nf_m,motesf1afa,bottle,1.6,0.98985,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,Pour it out and then drink it,4
1107,hmsl_paperclip-4b3e,SemDis_cbowBNCwikiukwac_nf_m,hmsl13ny39cg,paperclip,2.7,0.99789,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make a sculpture,1.0
1108,dod20_bottle-e839,SemDis_cbowBNCwikiukwac_nf_m,dod202,bottle,4.3,0.98089,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to use as bowling pins,4
1109,dod20_bottle-08a1,SemDis_cbowBNCwikiukwac_nf_m,dod202,bottle,2.5,1.0454,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to use as house decoration,6
1110,hmsl_paperclip-5e2d,SemDis_cbowBNCwikiukwac_nf_m,hmsl5HXO64Ya,paperclip,3.0,0.95319,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clip socks together before putting in the wash,4.0
1111,motesf_spoon-6689,SemDis_cbowBNCwikiukwac_nf_m,motesfedde,spoon,3.0,0.93914,motesf,gt_byprompt,What is a surprising use for a SPOON?,Un-spoon it and barf on it then use it as a fork,2
1112,hmsl_paperclip-1e6b,SemDis_cbowBNCwikiukwac_nf_m,hmslW8K1dDJu,paperclip,2.1,0.99234,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,pick a lock,1.0
1113,dod20_bottle-a7cc,SemDis_cbowBNCwikiukwac_nf_m,dod2088,bottle,1.0,0.99709,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,liquid holder,2
1114,dod20_pants-bd7a,SemDis_cbowBNCwikiukwac_nf_m,dod2059,pants,4.0,1.00892,dod20,gt_byprompt,What is a surprising use for PANTS?,small animal house,6
1115,hmsl_paperclip-14cc,SemDis_cbowBNCwikiukwac_nf_m,hmslZkew908t,paperclip,2.7,1.06502,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,antenna,1.0
1116,hmsl_paperclip-937e,SemDis_cbowBNCwikiukwac_nf_m,hmsl4No6x5W4,paperclip,2.5,,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,for jewerl,4.0
1117,hmsl_paperclip-bdce,SemDis_cbowBNCwikiukwac_nf_m,hmsl5vOtwDx3,paperclip,1.6,0.95094,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,make a chain,5.0
1118,motesf_bottle-1259,SemDis_cbowBNCwikiukwac_nf_m,motesfc8ff,bottle,3.6,0.9584,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,armor,4
1119,motesf_bottle-9c83,SemDis_cbowBNCwikiukwac_nf_m,motesf6c83,bottle,3.6,0.97159,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,use it as a cat,5
1120,hmsl_paperclip-8b0c,SemDis_cbowBNCwikiukwac_nf_m,hmslt7SqCvg4,paperclip,2.3,1.02053,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,belt repair,5.0
1121,dod20_bottle-4bd4,SemDis_cbowBNCwikiukwac_nf_m,dod2076,bottle,3.8,0.76968,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,a shovel,4
1122,dod20_pants-8139,SemDis_cbowBNCwikiukwac_nf_m,dod2033,pants,3.2,0.82918,dod20,gt_byprompt,What is a surprising use for PANTS?,bracelets,7
1123,hmsl_paperclip-7469,SemDis_cbowBNCwikiukwac_nf_m,hmslj2pr9SC4,paperclip,1.7000000000000002,1.00116,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to scratch someone with,9.0
1124,dod20_shovel-1412,SemDis_cbowBNCwikiukwac_nf_m,dod2084,shovel,1.0,0.87835,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use to dig a hole,0
1125,hmsl_paperclip-6b40,SemDis_cbowBNCwikiukwac_nf_m,hmslbU801XR6,paperclip,2.5,0.987,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,FOR MONEY,2.0
1126,motesf_bottle-478d,SemDis_cbowBNCwikiukwac_nf_m,motesf65b9,bottle,1.9,0.99106,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,to make something with it,3
1127,hmsl_paperclip-d094,SemDis_cbowBNCwikiukwac_nf_m,hmsln0jCAZ1s,paperclip,2.2,0.99234,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Lock pick,3.0
1128,hmsl_paperclip-aa45,SemDis_cbowBNCwikiukwac_nf_m,hmslN311258W,paperclip,1.3,0.99817,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clip things together,1.0
1129,dod20_pants-d306,SemDis_cbowBNCwikiukwac_nf_m,dod2013,pants,3.3,0.85267,dod20,gt_byprompt,What is a surprising use for PANTS?,lasso,8
1130,dod20_bottle-5f5a,SemDis_cbowBNCwikiukwac_nf_m,dod2070,bottle,2.8,0.94845,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,send a message,3
1131,hmsl_paperclip-77a8,SemDis_cbowBNCwikiukwac_nf_m,hmsl25D5c5m2,paperclip,2.7,0.9368,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,fix your glasses,2.0
1132,dod20_pants-8bba,SemDis_cbowBNCwikiukwac_nf_m,dod2054,pants,3.3,0.93754,dod20,gt_byprompt,What is a surprising use for PANTS?,tapestry,10
1133,hmsl_paperclip-b31e,SemDis_cbowBNCwikiukwac_nf_m,hmsly5XIy25u,paperclip,2.0,0.96512,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hold potatoe chip bags closed,4.0
1134,hmsl_paperclip-68bb,SemDis_cbowBNCwikiukwac_nf_m,hmslb3AN0bjD,paperclip,2.0,0.96698,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to open doors if locked a key out ,8.0
1135,hmsl_paperclip-d9cb,SemDis_cbowBNCwikiukwac_nf_m,hmslnNBNu992,paperclip,2.2,0.96803,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,opening a lock ,2.0
1136,hmsl_paperclip-dd30,SemDis_cbowBNCwikiukwac_nf_m,hmsl0OZ544o2,paperclip,4.0,0.98411,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to put in bike spoke for noise,4.0
1137,hmsl_paperclip-7b77,SemDis_cbowBNCwikiukwac_nf_m,hmslp6GZwwsg,paperclip,1.3,1.03891,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,put paper together,2.0
1138,motesp-g1_spoon-29GA,SemDis_cbowBNCwikiukwac_nf_m,29GA,spoon,2.8,0.94158,motesp,gt_byprompt,What is a surprising use for a SPOON?,You can use it as a mini catapult,
1139,hmsl_paperclip-d491,SemDis_cbowBNCwikiukwac_nf_m,hmslSGoXL6xi,paperclip,2.5,1.02527,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to press small button,3.0
1140,motesf_spoon-abad,SemDis_cbowBNCwikiukwac_nf_m,motesf0e01,spoon,2.7,1.11523,motesf,gt_byprompt,What is a surprising use for a SPOON?,to scratch your back with it,1
1141,hmsl_paperclip-0339,SemDis_cbowBNCwikiukwac_nf_m,hmslVRjUpNjw,paperclip,1.5,1.05738,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,roast mar,7.0
1142,hmsl_paperclip-059a,SemDis_cbowBNCwikiukwac_nf_m,hmsl8QXs25dr,paperclip,2.5,0.98787,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Art projects,1.0
1143,hmsl_paperclip-84ce,SemDis_cbowBNCwikiukwac_nf_m,hmslK6LmqSD5,paperclip,3.3,0.97045,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to clear opening of dried super glue opening,3.0
1144,motesf_spoon-8073,SemDis_cbowBNCwikiukwac_nf_m,motesf1f0e,spoon,2.7,0.84765,motesf,gt_byprompt,What is a surprising use for a SPOON?,the heaviest spoon in the world.,5
1145,hmsl_paperclip-e28a,SemDis_cbowBNCwikiukwac_nf_m,hmslV453P9LD,paperclip,2.7,0.97455,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,knife,4.0
1146,motesf_spoon-c6e5,SemDis_cbowBNCwikiukwac_nf_m,motesfa255,spoon,3.3,0.92381,motesf,gt_byprompt,What is a surprising use for a SPOON?,Bend it and make clampers!,7
1147,dod20_bottle-a5f3,SemDis_cbowBNCwikiukwac_nf_m,dod2032,bottle,3.2,0.78564,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,funnel,1
1148,dod20_pants-50e6,SemDis_cbowBNCwikiukwac_nf_m,dod209,pants,2.0,0.99416,dod20,gt_byprompt,What is a surprising use for PANTS?,to design,1
1149,dod20_shovel-27c4,SemDis_cbowBNCwikiukwac_nf_m,dod2090,shovel,1.5,0.99037,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,digging up a tree,3
1150,dod20_bottle-ca21,SemDis_cbowBNCwikiukwac_nf_m,dod2080,bottle,1.0,0.94461,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,hold liquids,0
1151,hmsl_paperclip-f4ca,SemDis_cbowBNCwikiukwac_nf_m,hmsldENdB2Qt,paperclip,3.0,0.97581,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,blow a fuse,2.0
1152,dod20_pants-4246,SemDis_cbowBNCwikiukwac_nf_m,dod2066,pants,2.5,1.0266,dod20,gt_byprompt,What is a surprising use for PANTS?,make art,2
1153,hmsl_paperclip-08fa,SemDis_cbowBNCwikiukwac_nf_m,hmsliAmxL5kV,paperclip,1.0,0.80396,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,paper holder,1.0
1154,motesf_bottle-703d,SemDis_cbowBNCwikiukwac_nf_m,motesf82ce,bottle,3.3,0.8116,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a car,5
1155,dod20_pants-bb4c,SemDis_cbowBNCwikiukwac_nf_m,dod2041,pants,2.3,1.06408,dod20,gt_byprompt,What is a surprising use for PANTS?,repurpose into a skirt,2
1156,hmsl_paperclip-caee,SemDis_cbowBNCwikiukwac_nf_m,hmsl26AI7yNO,paperclip,2.3,0.99234,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,A lock pick,2.0
1157,hmsl_paperclip-969d,SemDis_cbowBNCwikiukwac_nf_m,hmsl3drmN5S2,paperclip,2.3,1.07569,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,link together and make a belt,3.0
1158,hmsl_paperclip-1006,SemDis_cbowBNCwikiukwac_nf_m,hmsl77sZintI,paperclip,2.8,,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as a clothes-hanger,2.0
1159,dod20_shovel-d2b7,SemDis_cbowBNCwikiukwac_nf_m,dod2035,shovel,1.5,0.95988,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,making a trench,5
1160,motesf_spoon-8acb,SemDis_cbowBNCwikiukwac_nf_m,motesf11b9,spoon,3.0,0.90998,motesf,gt_byprompt,What is a surprising use for a SPOON?,Turn it to a spinning top,6
1161,motesf_spoon-6f65,SemDis_cbowBNCwikiukwac_nf_m,motesfa597,spoon,2.4,1.05642,motesf,gt_byprompt,What is a surprising use for a SPOON?,You could use a spoon as a digger for sand,4
1162,motesf_bottle-9df0,SemDis_cbowBNCwikiukwac_nf_m,motesf091d,bottle,3.0,1.03772,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut out the center of it make the outside look good and you have a brace lite,3
1163,dod20_pants-d60d,SemDis_cbowBNCwikiukwac_nf_m,dod2033,pants,3.2,,dod20,gt_byprompt,What is a surprising use for PANTS?,potholders,0
1164,dod20_pants-763d,SemDis_cbowBNCwikiukwac_nf_m,dod2024,pants,2.5,0.95702,dod20,gt_byprompt,What is a surprising use for PANTS?,as a rag to clean with,6
1165,hmsl_paperclip-38c1,SemDis_cbowBNCwikiukwac_nf_m,hmslxW7eohB9,paperclip,2.0,0.95125,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,"Unlock a lock, ",1.0
1166,motesf_bottle-604d,SemDis_cbowBNCwikiukwac_nf_m,motesf093f,bottle,2.4,1.03033,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,we can flip the bottle or we can make a falls.,4
1167,dod20_bottle-eae5,SemDis_cbowBNCwikiukwac_nf_m,dod2036,bottle,2.5,1.03678,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,throwing object,1
1168,hmsl_paperclip-aaf2,SemDis_cbowBNCwikiukwac_nf_m,hmslrG6gvMfs,paperclip,2.0,0.96032,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,ear ring,2.0
