,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
685,dod20_book-c725,gpt-4,dod2076,book,3.5,3.2,dod20,20.3,5,10
686,bs12_brick-03cd,gpt-4,bs12110,brick,1.8,2.0,bs12,24.9,5,10
687,betal18_box-b5d2,gpt-4,betal182117,box,2.7,3.0,betal18,24.9,5,10
688,dod20_brick-7112,gpt-4,dod2053,brick,2.8,1.5,dod20,25.1,5,10
689,bs12_brick-0fff,gpt-4,bs1218,brick,1.0,2.1,bs12,25.8,5,10
690,hmsl_paperclip-347a,gpt-4,hmsl10z2wJHQ,paperclip,1.8,1.8,hmsl,23.8,5,10
691,setal08_brick-6fca,gpt-4,setal0898,brick,1.3,1.5,setal08,26.9,5,10
692,dod20_table-b0d9,gpt-4,dod2015,table,2.5,2.5,dod20,21.9,5,10
693,hmsl_paperclip-7a1e,gpt-4,hmsl9ZsvZCS0,paperclip,2.5,2.2,hmsl,22.9,5,10
694,hmsl_brick-43e6,gpt-4,hmslFVKi04e2,brick,3.5,2.0,hmsl,28.7,5,10
695,snbmo09_knife-4759,gpt-4,snbmo09171,knife,1.2,3.0,snbmo09,23.3,5,10
696,snb17_rope-9f0c,gpt-4,snb17140,rope,2.3,4.0,snb17,25.1,5,10
697,dod20_fork-b333,gpt-4,dod2092,fork,2.5,2.5,dod20,22.1,5,10
698,hmsl_paperclip-0505,gpt-4,hmslLr6WcnQu,paperclip,1.0,1.5,hmsl,24.5,5,10
699,snbmo09_box-24ee,gpt-4,snbmo09152,box,1.0,1.2,snbmo09,23.3,5,10
700,snbmo09_knife-2608,gpt-4,snbmo09146,knife,1.0,1.5,snbmo09,26.8,5,10
701,dod20_fork-279f,gpt-4,dod2037,fork,2.0,2.0,dod20,22.3,5,10
702,dod20_shovel-f035,gpt-4,dod2069,shovel,1.8,1.2,dod20,21.4,5,10
703,dod20_shoe-ca1b,gpt-4,dod2055,shoe,4.0,3.2,dod20,20.3,5,10
704,snbmo09_brick-a464,gpt-4,snbmo09133,brick,2.8,2.5,snbmo09,25.6,5,10
705,dod20_book-1b06,gpt-4,dod2084,book,2.0,2.0,dod20,22.4,5,10
706,hmsl_paperclip-9837,gpt-4,hmslBn3F7OK4,paperclip,2.0,2.5,hmsl,23.9,5,10
707,dod20_bottle-090e,gpt-4,dod2058,bottle,4.5,4.2,dod20,23.4,5,10
708,betal18_box-6aea,gpt-4,betal182104,box,1.0,1.8,betal18,24.5,5,10
709,bs12_brick-0058,gpt-4,bs1259,brick,1.0,1.5,bs12,26.5,5,10
710,setal08_knife-6125,gpt-4,setal0844,knife,1.3,1.6,setal08,24.6,5,10
711,motesf_hat-a7cc,gpt-4,motesf0266,hat,3.0,2.8,motesf,30.2,5,10
712,dod20_book-6487,gpt-4,dod2031,book,3.2,4.0,dod20,20.2,5,10
713,snb17_rope-2f10,gpt-4,snb1723,rope,2.0,2.2,snb17,30.3,5,10
714,bs12_brick-7a6b,gpt-4,bs1233,brick,1.0,1.8,bs12,25.5,5,10
715,hmsl_paperclip-5762,gpt-4,hmslFQfN6485,paperclip,2.5,4.0,hmsl,23.9,5,10
716,setal08_knife-40a7,gpt-4,setal08166,knife,3.0,3.0,setal08,25.4,5,10
717,bs12_brick-5476,gpt-4,bs1242,brick,1.4,1.5,bs12,27.8,5,10
718,dod20_pants-1635,gpt-4,dod2069,pants,2.8,2.8,dod20,24.2,5,10
719,bs12_brick-3a5d,gpt-4,bs1245,brick,1.8,1.6,bs12,24.7,5,10
720,setal08_brick-16af,gpt-4,setal0899,brick,1.2,1.0,setal08,28.3,5,10
721,motesf_spoon-2f8f,gpt-4,motesf3cec,spoon,3.6,3.5,motesf,27.0,5,10
722,dod20_rope-40e6,gpt-4,dod2060,rope,2.5,2.0,dod20,23.4,5,10
723,dod20_bottle-d6ee,gpt-4,dod2015,bottle,3.8,3.2,dod20,24.8,5,10
724,dod20_shoe-0e8f,gpt-4,dod2018,shoe,3.7,3.0,dod20,22.7,5,10
725,bs12_brick-ec3e,gpt-4,bs12109,brick,2.6,2.3,bs12,25.5,5,10
726,dod20_bottle-1498,gpt-4,dod2058,bottle,3.0,2.6,dod20,26.1,5,10
727,hmsl_brick-c18b,gpt-4,hmslS91lo83T,brick,1.5,1.0,hmsl,26.5,5,10
728,betal18_rope-1d56,gpt-4,betal182155,rope,1.3,4.5,betal18,22.8,5,10
729,setal08_knife-074a,gpt-4,setal08153,knife,1.3,1.4,setal08,25.1,5,10
730,dod20_brick-f8e9,gpt-4,dod2048,brick,4.0,3.0,dod20,25.3,5,10
731,motesf_lightbulb-613b,gpt-4,motesf5737,lightbulb,3.0,2.0,motesf,32.2,5,10
732,snb17_box-7937,gpt-4,snb176,box,1.7000000000000002,3.5,snb17,22.7,5,10
733,bs12_brick-a089,gpt-4,bs124,brick,2.2,2.6,bs12,26.0,5,10
734,bs12_brick-4f06,gpt-4,bs1229,brick,2.6,3.5,bs12,28.4,5,10
735,snbmo09_box-cc57,gpt-4,snbmo0915,box,1.0,1.8,snbmo09,23.0,5,10
736,dod20_shovel-0233,gpt-4,dod2056,shovel,2.5,2.5,dod20,19.8,5,10
737,dod20_table-c9b7,gpt-4,dod2031,table,4.0,4.2,dod20,22.5,5,10
738,hmsl_paperclip-27b9,gpt-4,hmslJwPQBC80,paperclip,3.0,2.5,hmsl,23.7,5,10
739,betal18_rope-bc40,gpt-4,betal182007,rope,1.0,2.0,betal18,23.0,5,10
740,snbmo09_brick-034d,gpt-4,snbmo09174,brick,1.5,1.8,snbmo09,27.3,5,10
741,setal08_brick-3260,gpt-4,setal08183,brick,2.0,1.4,setal08,29.0,5,10
742,motesf_hat-1322,gpt-4,motesf7cbb,hat,1.3,2.2,motesf,32.1,5,10
743,dod20_shoe-5faf,gpt-4,dod2071,shoe,3.5,4.5,dod20,20.2,5,10
744,motesf_pencil-2929,gpt-4,motesf38af,pencil,3.6,2.9,motesf,24.6,5,10
745,snb17_box-6dc9,gpt-4,snb17155,box,2.0,2.5,snb17,24.0,5,10
746,hmsl_brick-5c49,gpt-4,hmsl11z914TK,brick,1.8,1.6,hmsl,26.2,5,10
747,motesf_spoon-c6e5,gpt-4,motesfa255,spoon,3.3,3.2,motesf,27.4,5,10
748,bs12_brick-c950,gpt-4,bs12113,brick,1.8,3.5,bs12,24.7,5,10
749,motesf_toothbrush-e5b9,gpt-4,motesf6883,toothbrush,2.7,2.8,motesf,29.0,5,10
750,hmsl_paperclip-72ab,gpt-4,hmsl3qx6PWXs,paperclip,2.0,2.8,hmsl,26.5,5,10
751,setal08_brick-2b22,gpt-4,setal08214,brick,1.0,1.0,setal08,28.4,5,10
752,dod20_bottle-a103,gpt-4,dod2017,bottle,4.0,4.2,dod20,23.7,5,10
753,snbmo09_brick-8f44,gpt-4,snbmo09190,brick,1.0,1.3,snbmo09,25.3,5,10
754,hmsl_paperclip-17f2,gpt-4,hmslJE5LUVea,paperclip,1.0,1.0,hmsl,23.5,5,10
755,hmsl_brick-6ef7,gpt-4,hmslE3P4df3m,brick,2.0,1.5,hmsl,25.2,5,10
756,betal18_box-3505,gpt-4,betal182003,box,1.0,1.0,betal18,24.0,5,10
757,dod20_table-9ba4,gpt-4,dod2058,table,4.5,4.5,dod20,23.3,5,10
758,motesf_spoon-31aa,gpt-4,motesf19f3,spoon,2.4,3.3,motesf,30.0,5,10
759,dod20_table-fadd,gpt-4,dod2080,table,1.3,1.0,dod20,23.9,5,10
760,bs12_brick-70bc,gpt-4,bs1212,brick,3.0,2.5,bs12,25.7,5,10
761,bs12_brick-a97e,gpt-4,bs1286,brick,3.4,2.5,bs12,26.1,5,10
762,bs12_brick-9c86,gpt-4,bs1270,brick,1.0,2.0,bs12,24.7,5,10
763,dod20_rope-e447,gpt-4,dod2050,rope,3.0,2.8,dod20,25.1,5,10
764,betal18_rope-929c,gpt-4,betal182053,rope,1.3,4.0,betal18,23.4,5,10
765,setal08_brick-08d9,gpt-4,setal08122,brick,1.7000000000000002,1.6,setal08,24.5,5,10
766,setal08_knife-791f,gpt-4,setal0896,knife,1.7000000000000002,1.5,setal08,26.8,5,10
767,betal18_rope-cff2,gpt-4,betal182059,rope,2.7,4.0,betal18,23.6,5,10
768,motesf_spoon-c66c,gpt-4,motesf45fb,spoon,3.3,3.3,motesf,25.4,5,10
769,snb17_rope-56af,gpt-4,snb17108,rope,1.7000000000000002,3.5,snb17,23.5,5,10
770,hmsl_brick-9a17,gpt-4,hmslB8x6J8Cu,brick,1.0,1.1,hmsl,26.0,5,10
771,snbmo09_box-f6f5,gpt-4,snbmo0955,box,2.0,1.2,snbmo09,24.3,5,10
772,motesf_pencil-1175,gpt-4,motesf202c,pencil,2.4,2.0,motesf,25.8,5,10
773,snb17_box-ff5a,gpt-4,snb17121,box,1.7000000000000002,1.8,snb17,25.6,5,10
774,motesf_sock-f558,gpt-4,motesff2fc,sock,2.7,2.7,motesf,26.9,5,10
775,setal08_brick-2309,gpt-4,setal08221,brick,1.7000000000000002,1.8,setal08,26.1,5,10
776,betal18_rope-f10f,gpt-4,betal182033,rope,1.9,2.2,betal18,23.8,5,10
777,dod20_tire-e034,gpt-4,dod2058,tire,2.5,3.2,dod20,24.8,5,10
778,hmsl_paperclip-fdea,gpt-4,hmslB0o9M8xC,paperclip,2.5,3.0,hmsl,25.5,5,10
779,betal18_box-577f,gpt-4,betal182189,box,3.0,3.5,betal18,24.0,5,10
780,dod20_book-3504,gpt-4,dod2048,book,4.2,4.8,dod20,21.3,5,10
781,setal08_knife-4087,gpt-4,setal08179,knife,1.7000000000000002,2.5,setal08,26.0,5,10
782,snb17_box-47cb,gpt-4,snb1797,box,1.6,1.8,snb17,27.8,5,10
783,snbmo09_box-862a,gpt-4,snbmo09172,box,2.0,2.0,snbmo09,24.9,5,10
784,bs12_brick-8b95,gpt-4,bs12113,brick,1.4,1.0,bs12,26.5,5,10
785,snb17_box-859b,gpt-4,snb1722,box,2.7,3.5,snb17,21.0,5,10
786,motesf_ball-7cc2,gpt-4,motesff340,ball,1.6,1.0,motesf,31.0,5,10
787,dod20_shovel-9ba0,gpt-4,dod2047,shovel,2.0,2.2,dod20,20.5,5,10
788,dod20_bottle-6a9b,gpt-4,dod2085,bottle,2.2,1.8,dod20,26.9,5,10
789,snbmo09_knife-6920,gpt-4,snbmo094,knife,3.0,3.5,snbmo09,25.4,5,10
790,betal18_box-d3fa,gpt-4,betal182121,box,2.4,3.3,betal18,21.5,5,10
791,hmsl_brick-96a4,gpt-4,hmsly42hKMsQ,brick,2.2,1.6,hmsl,28.7,5,10
792,hmsl_paperclip-5f75,gpt-4,hmsl3N1tv1g7,paperclip,3.2,3.0,hmsl,26.2,5,10
793,setal08_brick-9e71,gpt-4,setal08161,brick,1.7000000000000002,1.5,setal08,25.2,5,10
794,snbmo09_knife-626c,gpt-4,snbmo09183,knife,3.8,4.0,snbmo09,25.6,5,10
795,snbmo09_knife-f716,gpt-4,snbmo0933,knife,1.0,1.4,snbmo09,25.2,5,10
796,dod20_shovel-757d,gpt-4,dod2048,shovel,3.0,4.5,dod20,21.6,5,10
797,dod20_shovel-b740,gpt-4,dod206,shovel,3.7,3.0,dod20,22.3,5,10
798,bs12_brick-48a6,gpt-4,bs1220,brick,2.2,2.0,bs12,27.2,5,10
799,motesf_pencil-54ca,gpt-4,motesfc5ff,pencil,4.1,4.2,motesf,28.7,5,10
800,snb17_rope-f4f4,gpt-4,snb1767,rope,2.3,3.2,snb17,25.2,5,10
801,snb17_box-3b66,gpt-4,snb17103,box,2.3,3.5,snb17,24.1,5,10
802,bs12_brick-3020,gpt-4,bs1258,brick,1.4,1.6,bs12,25.5,5,10
803,snb17_box-bd66,gpt-4,snb1761,box,2.3,3.5,snb17,23.7,5,10
804,snbmo09_brick-90ef,gpt-4,snbmo0958,brick,1.7000000000000002,2.0,snbmo09,27.4,5,10
805,dod20_fork-2f3b,gpt-4,dod2035,fork,2.0,1.5,dod20,22.5,5,10
806,bs12_brick-eb60,gpt-4,bs1244,brick,1.4,2.1,bs12,28.0,5,10
807,dod20_bottle-42e1,gpt-4,dod2073,bottle,4.2,3.7,dod20,28.6,5,10
808,motesf_lightbulb-b719,gpt-4,motesf0116,lightbulb,2.4,3.8,motesf,35.5,5,10
809,snbmo09_brick-184f,gpt-4,snbmo09134,brick,2.3,2.1,snbmo09,26.2,5,10
810,dod20_brick-f4cf,gpt-4,dod2058,brick,3.5,1.9,dod20,27.0,5,10
811,setal08_knife-f5ec,gpt-4,setal0879,knife,1.0,1.2,setal08,24.9,5,10
812,hmsl_brick-ca81,gpt-4,hmslgjA0Fn4P,brick,2.3,,hmsl,,5,10
813,motesf_bottle-532c,gpt-4,motesf072b,bottle,2.7,3.0,motesf,27.2,5,10
814,bs12_brick-f1eb,gpt-4,bs1210,brick,2.2,2.5,bs12,24.9,5,10
815,dod20_bottle-4268,gpt-4,dod2090,bottle,1.0,1.2,dod20,23.8,5,10
816,dod20_tire-343e,gpt-4,dod2018,tire,2.5,2.8,dod20,23.4,5,10
817,dod20_book-0c1b,gpt-4,dod2069,book,2.7,3.2,dod20,21.3,5,10
818,dod20_book-c6a8,gpt-4,dod2031,book,2.5,2.0,dod20,22.7,5,10
819,betal18_box-1829,gpt-4,betal182053,box,1.6,3.0,betal18,21.0,5,10
820,betal18_box-fc19,gpt-4,betal182061,box,1.0,1.8,betal18,22.7,5,10
821,hmsl_brick-bb2b,gpt-4,hmsltWLQC3bA,brick,1.5,1.0,hmsl,27.1,5,10
822,bs12_brick-f896,gpt-4,bs12120,brick,1.0,1.0,bs12,27.6,5,10
823,hmsl_brick-2526,gpt-4,hmslsTF5ZTxJ,brick,1.5,,hmsl,,5,10
824,snbmo09_brick-aade,gpt-4,snbmo0910,brick,3.0,3.0,snbmo09,25.2,5,10
825,bs12_brick-3010,gpt-4,bs1213,brick,2.2,2.3,bs12,25.2,5,10
826,setal08_brick-57be,gpt-4,setal08203,brick,3.0,2.5,setal08,24.1,5,10
827,dod20_rope-0c9a,gpt-4,dod203,rope,1.8,1.0,dod20,23.6,5,10
828,dod20_table-c47c,gpt-4,dod2046,table,2.2,2.5,dod20,22.3,5,10
829,motesf_lightbulb-41f5,gpt-4,motesf8f14,lightbulb,2.7,3.2,motesf,32.8,5,10
830,motesf_lightbulb-ad29,gpt-4,motesfa3f3,lightbulb,1.6,2.5,motesf,29.6,5,10
831,setal08_brick-262c,gpt-4,setal08144,brick,2.3,2.8,setal08,25.1,5,10
832,bs12_brick-dfac,gpt-4,bs1259,brick,1.4,1.0,bs12,24.6,5,10
833,bs12_brick-0a3a,gpt-4,bs1223,brick,1.8,2.7,bs12,24.6,5,10
834,setal08_knife-05db,gpt-4,setal0813,knife,2.0,2.2,setal08,24.6,5,10
835,dod20_table-21e5,gpt-4,dod2052,table,4.0,2.8,dod20,23.1,5,10
836,bs12_brick-0195,gpt-4,bs1282,brick,1.0,1.0,bs12,23.8,5,10
837,hmsl_brick-8dae,gpt-4,hmslC8q1Ph4i,brick,1.0,1.3,hmsl,25.4,5,10
838,setal08_brick-a22c,gpt-4,setal083,brick,1.7000000000000002,1.3,setal08,24.0,5,10
839,dod20_brick-a8c4,gpt-4,dod2056,brick,3.2,1.3,dod20,22.8,5,10
840,betal18_box-1d6d,gpt-4,betal182106,box,5.0,5.0,betal18,24.0,5,10
841,setal08_brick-ee3d,gpt-4,setal08151,brick,2.0,2.4,setal08,27.7,5,10
842,snbmo09_knife-391c,gpt-4,snbmo0923,knife,1.4,3.0,snbmo09,26.3,5,10
843,snb17_rope-0701,gpt-4,snb17106,rope,1.3,2.0,snb17,25.0,5,10
844,hmsl_paperclip-08f2,gpt-4,hmslib5Yvt55,paperclip,3.0,3.2,hmsl,25.2,5,10
845,dod20_brick-d8e6,gpt-4,dod2071,brick,3.3,2.5,dod20,25.6,5,10
846,snb17_box-1af4,gpt-4,snb17139,box,1.3,2.8,snb17,25.1,5,10
847,betal18_box-03aa,gpt-4,betal182104,box,1.6,2.0,betal18,21.9,5,10
848,bs12_brick-c5f9,gpt-4,bs1257,brick,1.8,3.5,bs12,24.1,5,10
849,betal18_rope-d55d,gpt-4,betal182023,rope,2.1,4.0,betal18,23.1,5,10
850,snbmo09_knife-6f1a,gpt-4,snbmo09189,knife,2.5,3.0,snbmo09,24.9,5,10
851,dod20_bottle-af6d,gpt-4,dod2054,bottle,2.8,3.0,dod20,23.7,5,10
852,hmsl_paperclip-bec6,gpt-4,hmslMBYB7Nz5,paperclip,1.2,1.0,hmsl,26.1,5,10
853,setal08_knife-2e8e,gpt-4,setal08203,knife,3.0,3.5,setal08,25.1,5,10
854,snb17_rope-22db,gpt-4,snb1760,rope,2.7,3.5,snb17,24.5,5,10
855,dod20_book-63a2,gpt-4,dod2048,book,2.8,3.0,dod20,22.7,5,10
856,setal08_brick-63e6,gpt-4,setal08196,brick,1.7000000000000002,1.5,setal08,27.0,5,10
857,hmsl_brick-c286,gpt-4,hmslzQDNuQPL,brick,3.2,3.0,hmsl,27.3,5,10
858,snbmo09_box-a04f,gpt-4,snbmo0961,box,1.5,1.2,snbmo09,26.0,5,10
859,setal08_brick-5d76,gpt-4,setal0895,brick,1.7000000000000002,1.1,setal08,26.0,5,10
860,snbmo09_knife-1e90,gpt-4,snbmo09153,knife,2.0,2.8,snbmo09,25.5,5,10
861,betal18_box-438b,gpt-4,betal182028,box,1.9,1.6,betal18,28.3,5,10
862,snb17_box-299e,gpt-4,snb17141,box,1.3,2.5,snb17,22.7,5,10
863,bs12_brick-ef21,gpt-4,bs1233,brick,2.2,2.0,bs12,27.1,5,10
864,dod20_pants-5661,gpt-4,dod2017,pants,3.7,3.0,dod20,21.0,5,10
865,setal08_brick-0777,gpt-4,setal08161,brick,1.7000000000000002,1.5,setal08,25.4,5,10
866,snbmo09_brick-0b84,gpt-4,snbmo0912,brick,1.3,1.2,snbmo09,26.5,5,10
867,snbmo09_knife-576c,gpt-4,snbmo09122,knife,2.7,2.2,snbmo09,24.7,5,10
868,dod20_shoe-9965,gpt-4,dod2080,shoe,2.8,2.5,dod20,22.4,5,10
869,setal08_brick-01c9,gpt-4,setal08115,brick,1.0,1.0,setal08,25.1,5,10
870,betal18_box-f97a,gpt-4,betal182039,box,2.4,2.8,betal18,24.4,5,10
871,dod20_pants-e056,gpt-4,dod2017,pants,2.3,3.0,dod20,22.1,5,10
872,dod20_table-562c,gpt-4,dod2030,table,1.7000000000000002,1.8,dod20,21.9,5,10
873,dod20_shovel-dd9f,gpt-4,dod2041,shovel,2.3,3.2,dod20,21.3,5,10
874,setal08_brick-40ae,gpt-4,setal0877,brick,2.0,1.8,setal08,27.3,5,10
875,snbmo09_knife-4518,gpt-4,snbmo09155,knife,2.0,2.0,snbmo09,24.1,5,10
876,setal08_knife-1f2d,gpt-4,setal083,knife,2.0,2.0,setal08,24.5,5,10
877,snbmo09_box-4055,gpt-4,snbmo09179,box,2.0,2.2,snbmo09,23.0,5,10
878,snbmo09_knife-e965,gpt-4,snbmo09173,knife,1.6,2.2,snbmo09,25.2,5,10
879,snb17_box-7171,gpt-4,snb1730,box,2.3,3.0,snb17,27.1,5,10
880,setal08_knife-89ea,gpt-4,setal0885,knife,1.3,1.4,setal08,25.3,5,10
881,motesf_spoon-4034,gpt-4,motesfd709,spoon,2.7,3.4,motesf,29.3,5,10
882,motesf_bottle-dc5e,gpt-4,motesfad97,bottle,3.0,4.0,motesf,26.1,5,10
883,motesf_lightbulb-6d83,gpt-4,motesfad97,lightbulb,3.9,4.5,motesf,34.5,5,10
884,hmsl_brick-d15d,gpt-4,hmslP07U97OU,brick,2.5,3.5,hmsl,24.3,5,10
885,betal18_rope-96fe,gpt-4,betal182065,rope,1.3,2.5,betal18,23.0,5,10
886,snbmo09_box-33ed,gpt-4,snbmo0950,box,2.5,3.0,snbmo09,23.4,5,10
887,dod20_table-5968,gpt-4,dod2070,table,3.0,3.0,dod20,22.5,5,10
888,hmsl_brick-4ddd,gpt-4,hmslBETA8TpC,brick,3.0,2.5,hmsl,24.7,5,10
889,setal08_brick-c63d,gpt-4,setal0872,brick,1.3,1.4,setal08,26.4,5,10
890,hmsl_paperclip-6496,gpt-4,hmsleuaMDyU7,paperclip,2.0,2.6,hmsl,24.2,5,10
891,setal08_brick-921b,gpt-4,setal082,brick,2.0,2.5,setal08,26.1,5,10
892,motesf_sock-d12f,gpt-4,motesf31fe,sock,3.0,2.5,motesf,27.8,5,10
893,dod20_bottle-2447,gpt-4,dod2040,bottle,3.0,2.2,dod20,25.0,5,10
894,motesf_hat-403f,gpt-4,motesfd1fe,hat,2.4,2.7,motesf,31.4,5,10
895,snbmo09_box-7e4a,gpt-4,snbmo09108,box,2.0,1.6,snbmo09,23.8,5,10
896,setal08_knife-503c,gpt-4,setal08172,knife,1.7000000000000002,1.5,setal08,25.3,5,10
897,setal08_knife-f6a4,gpt-4,setal08170,knife,2.0,2.5,setal08,25.0,5,10
898,bs12_brick-8684,gpt-4,bs1222,brick,1.4,3.0,bs12,26.1,5,10
899,setal08_knife-e043,gpt-4,setal0837,knife,1.7000000000000002,3.5,setal08,24.3,5,10
900,snbmo09_box-5354,gpt-4,snbmo09163,box,2.2,2.0,snbmo09,24.4,5,10
901,dod20_book-8372,gpt-4,dod208,book,2.7,2.5,dod20,21.1,5,10
902,bs12_brick-133d,gpt-4,bs12100,brick,1.4,1.6,bs12,24.9,5,10
903,motesf_sock-d7e6,gpt-4,motesfbeed,sock,3.0,3.9,motesf,31.1,5,10
904,hmsl_paperclip-1d09,gpt-4,hmslba1FcFHt,paperclip,2.4,2.0,hmsl,22.7,5,10
905,snb17_rope-7b26,gpt-4,snb1758,rope,1.3,1.5,snb17,23.6,5,10
906,dod20_shoe-73db,gpt-4,dod2021,shoe,1.2,1.2,dod20,23.6,5,10
907,hmsl_brick-3d75,gpt-4,hmslPh94atfW,brick,1.0,1.0,hmsl,24.6,5,10
908,betal18_box-1364,gpt-4,betal182054,box,1.9,2.8,betal18,22.8,5,10
909,dod20_book-efb4,gpt-4,dod208,book,3.0,4.2,dod20,20.9,5,10
910,snbmo09_box-0ed0,gpt-4,snbmo0929,box,1.3,1.6,snbmo09,24.0,5,10
911,dod20_pants-4d20,gpt-4,dod2062,pants,4.3,4.0,dod20,22.5,5,10
912,dod20_bottle-8752,gpt-4,dod2050,bottle,1.0,1.8,dod20,26.5,5,10
913,snbmo09_knife-50bc,gpt-4,snbmo09190,knife,1.0,1.0,snbmo09,23.8,5,10
914,dod20_tire-0cb9,gpt-4,dod2023,tire,2.0,2.0,dod20,23.7,5,10
915,snbmo09_knife-de8d,gpt-4,snbmo0971,knife,1.3,1.5,snbmo09,25.7,5,10
916,dod20_fork-ecf5,gpt-4,dod2081,fork,2.8,3.0,dod20,26.9,5,10
917,setal08_knife-c986,gpt-4,setal0830,knife,1.2,1.5,setal08,24.7,5,10
918,snbmo09_box-fdc6,gpt-4,snbmo0964,box,2.8,3.3,snbmo09,23.6,5,10
919,motesf_pencil-c9d9,gpt-4,motesff90f,pencil,3.6,3.4,motesf,26.5,5,10
920,snbmo09_box-422d,gpt-4,snbmo09146,box,3.0,4.5,snbmo09,25.4,5,10
921,dod20_shoe-6b34,gpt-4,dod2039,shoe,1.5,1.5,dod20,22.9,5,10
922,betal18_box-478f,gpt-4,betal182026,box,1.3,2.7,betal18,24.7,5,10
923,motesf_sock-09c3,gpt-4,motesf5ef0,sock,3.6,2.9,motesf,31.6,5,10
924,dod20_book-51c4,gpt-4,dod2054,book,2.8,2.7,dod20,20.3,5,10
925,betal18_rope-a061,gpt-4,betal182032,rope,3.0,4.5,betal18,23.1,5,10
926,dod20_rope-719d,gpt-4,dod2056,rope,2.5,2.0,dod20,23.1,5,10
927,snb17_box-bc6d,gpt-4,snb1764,box,2.0,4.0,snb17,26.0,5,10
928,betal18_rope-c21a,gpt-4,betal182170,rope,1.6,2.5,betal18,24.5,5,10
929,hmsl_paperclip-2a7c,gpt-4,hmslKxZ68Dlf,paperclip,2.4,2.0,hmsl,22.9,5,10
930,snb17_rope-d93c,gpt-4,snb17155,rope,1.0,1.5,snb17,22.2,5,10
931,dod20_pants-4d85,gpt-4,dod208,pants,3.5,3.0,dod20,23.5,5,10
932,dod20_bottle-0d4d,gpt-4,dod2032,bottle,3.2,2.5,dod20,23.4,5,10
933,setal08_knife-4151,gpt-4,setal08146,knife,1.0,2.0,setal08,24.6,5,10
934,bs12_brick-fe4f,gpt-4,bs1274,brick,3.4,2.5,bs12,25.8,5,10
935,motesf_ball-9ba2,gpt-4,motesf149e,ball,1.3,1.3,motesf,33.3,5,10
936,dod20_shoe-4444,gpt-4,dod2055,shoe,3.2,3.5,dod20,20.3,5,10
937,snbmo09_brick-72c7,gpt-4,snbmo0963,brick,1.0,1.3,snbmo09,27.2,5,10
938,dod20_tire-8792,gpt-4,dod2013,tire,1.3,1.2,dod20,24.7,5,10
939,snb17_box-cab4,gpt-4,snb1754,box,2.0,1.2,snb17,23.0,5,10
940,snbmo09_brick-47fc,gpt-4,snbmo0967,brick,1.8,1.8,snbmo09,27.3,5,10
941,hmsl_paperclip-2195,gpt-4,hmsl67q3o3y7,paperclip,2.3,2.2,hmsl,22.3,5,10
942,setal08_brick-69ff,gpt-4,setal08167,brick,1.7000000000000002,2.0,setal08,26.7,5,10
943,bs12_brick-b501,gpt-4,bs1223,brick,2.6,2.0,bs12,25.0,5,10
944,hmsl_brick-b665,gpt-4,hmslgIk5xOKf,brick,3.0,2.0,hmsl,27.9,5,10
945,dod20_tire-440f,gpt-4,dod2043,tire,1.0,1.0,dod20,23.6,5,10
946,betal18_box-e837,gpt-4,betal182191,box,1.6,2.5,betal18,24.6,5,10
947,betal18_rope-f827,gpt-4,betal182158,rope,1.0,2.5,betal18,22.5,5,10
948,hmsl_brick-94a2,gpt-4,hmslP07U97OU,brick,1.3,1.0,hmsl,26.4,5,10
949,bs12_brick-5de6,gpt-4,bs1264,brick,1.8,3.0,bs12,24.9,5,10
950,betal18_rope-0126,gpt-4,betal182093,rope,1.9,3.5,betal18,23.4,5,10
951,dod20_pants-a092,gpt-4,dod2037,pants,1.2,1.2,dod20,23.9,5,10
952,snb17_rope-961a,gpt-4,snb1798,rope,1.0,2.8,snb17,22.5,5,10
953,dod20_rope-0134,gpt-4,dod2088,rope,2.5,1.5,dod20,25.2,5,10
954,setal08_knife-73e4,gpt-4,setal08125,knife,2.0,2.0,setal08,26.9,5,10
955,snb17_box-42b7,gpt-4,snb1767,box,2.0,2.0,snb17,23.8,5,10
956,dod20_shovel-5216,gpt-4,dod2022,shovel,2.8,2.5,dod20,21.4,5,10
957,bs12_brick-9273,gpt-4,bs1262,brick,4.2,2.3,bs12,25.1,5,10
958,bs12_brick-199a,gpt-4,bs12123,brick,2.2,3.0,bs12,25.8,5,10
959,hmsl_paperclip-c2e7,gpt-4,hmsl9mlyecrJ,paperclip,1.0,2.5,hmsl,23.2,5,10
960,betal18_box-20b9,gpt-4,betal182044,box,3.0,4.0,betal18,27.9,5,10
961,setal08_knife-072f,gpt-4,setal08202,knife,1.0,1.0,setal08,23.5,5,10
962,hmsl_brick-f46e,gpt-4,hmsl4ys9hBH1,brick,1.5,1.2,hmsl,26.9,5,10
963,bs12_brick-b58e,gpt-4,bs12106,brick,1.1,1.0,bs12,28.7,5,10
964,betal18_box-fbef,gpt-4,betal182081,box,1.2,1.8,betal18,24.0,5,10
965,betal18_box-164d,gpt-4,betal182094,box,1.9,3.0,betal18,24.0,5,10
966,motesf_spoon-debc,gpt-4,motesf0451,spoon,3.0,2.6,motesf,25.8,5,10
967,dod20_shoe-1f97,gpt-4,dod2024,shoe,3.8,4.0,dod20,22.7,5,10
