,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
657,hmsl_brick-013c,gpt3-davinci,hmsl865alos8,brick,1.4,2.2,hmsl,22.8,5,10
658,snb17_box-47cb,gpt3-davinci,snb1797,box,1.6,1.3,snb17,21.6,5,10
659,motesf_sock-f558,gpt3-davinci,motesff2fc,sock,2.7,3.0,motesf,30.6,5,10
660,hmsl_brick-354f,gpt3-davinci,hmslP07U97OU,brick,3.0,3.5,hmsl,24.8,5,10
661,dod20_rope-4518,gpt3-davinci,dod2048,rope,2.7,1.4,dod20,22.3,5,10
662,dod20_shoe-d62b,gpt3-davinci,dod2077,shoe,1.0,1.4,dod20,18.6,5,10
663,motesp_g1_bottle-a685,gpt3-davinci,motesp30MR,bottle,3.9,5.0,motesp,24.2,5,10
664,setal08_4.0-6c42,gpt3-davinci,setal08152,knife,1.7000000000000002,1.2,setal08,25.8,5,10
665,snbmo09_2_knife-da8a,gpt3-davinci,snbmo099,knife,1.5,1.0,snbmo09,22.6,5,10
666,snbmo09_3_box-2700,gpt3-davinci,snbmo09200,box,2.2,1.5,snbmo09,21.7,5,10
667,motesf_bottle-0958,gpt3-davinci,motesfa02f,bottle,3.3,4.0,motesf,26.6,5,10
668,dod20_shovel-a2fe,gpt3-davinci,dod2087,shovel,3.3,4.0,dod20,20.3,5,10
669,snbmo09_3_box-d692,gpt3-davinci,snbmo09167,box,1.7000000000000002,1.1,snbmo09,22.9,5,10
670,snb17_rope-33b3,gpt3-davinci,snb1718,rope,1.3,1.8,snb17,20.2,5,10
671,snb17_rope-f091,gpt3-davinci,snb17151,rope,1.3,1.8,snb17,20.7,5,10
672,dod20_table-c880,gpt3-davinci,dod2076,table,3.8,4.0,dod20,18.9,5,10
673,motesf_hat-afe2,gpt3-davinci,motesf06eb,hat,4.7,4.3,motesf,27.9,5,10
674,hmsl_paperclip-534c,gpt3-davinci,hmsl6EcRhhAL,paperclip,2.0,2.6,hmsl,23.2,5,10
675,motesf_toothbrush-6aaf,gpt3-davinci,motesf0e65,toothbrush,2.1,1.0,motesf,28.7,5,10
676,betal18_rope-e614,gpt3-davinci,betal182159,rope,1.6,1.5,betal18,20.7,5,10
677,betal18_box-02af,gpt3-davinci,betal182054,box,1.6,1.0,betal18,22.3,5,10
678,dod20_brick-4f1c,gpt3-davinci,dod2062,brick,2.2,1.6,dod20,22.8,5,10
679,betal18_rope-ad89,gpt3-davinci,betal182053,rope,2.7,1.6,betal18,22.6,5,10
680,snb17_box-1730,gpt3-davinci,snb1778,box,3.0,2.7,snb17,24.3,5,10
681,motesf_sock-14c1,gpt3-davinci,motesff717,sock,2.7,2.8,motesf,30.5,5,10
682,motesf_toothbrush-db25,gpt3-davinci,motesf202c,toothbrush,3.3,3.0,motesf,30.3,5,10
683,dod20_book-4b84,gpt3-davinci,dod2053,book,3.0,3.2,dod20,20.8,5,10
684,snb17_box-c257,gpt3-davinci,snb171,box,1.3,1.3,snb17,23.0,5,10
685,betal18_box-6303,gpt3-davinci,betal182121,box,2.4,1.0,betal18,22.4,5,10
686,hmsl_paperclip-6cff,gpt3-davinci,hmslzVpN53Ht,paperclip,1.0,1.0,hmsl,24.5,5,10
687,betal18_box-a2ab,gpt3-davinci,betal182097,box,1.9,1.1,betal18,24.1,5,10
688,motesf_lightbulb-19e4,gpt3-davinci,motesfbe83,lightbulb,3.0,3.9,motesf,33.6,5,10
689,snbmo09_2_knife-4609,gpt3-davinci,snbmo0911,knife,2.2,2.5,snbmo09,26.3,5,10
690,snb17_rope-b290,gpt3-davinci,snb17126,rope,1.2,1.8,snb17,21.3,5,10
691,hmsl_brick-0995,gpt3-davinci,hmsl68P7GeOl,brick,1.8,1.6,hmsl,22.7,5,10
692,setal08_4.0-6e1a,gpt3-davinci,setal0865,knife,3.3,5.0,setal08,25.3,5,10
693,motesf_hat-5fd5,gpt3-davinci,motesfe96e,hat,3.3,1.0,motesf,28.8,5,10
694,dod20_book-7ae3,gpt3-davinci,dod2048,book,3.8,5.0,dod20,19.8,5,10
695,snbmo09_3_box-98e1,gpt3-davinci,snbmo0913,box,1.9,1.0,snbmo09,21.5,5,10
696,hmsl_paperclip-d7b4,gpt3-davinci,hmslUBn73eP3,paperclip,2.5,2.4,hmsl,24.6,5,10
697,snb17_rope-692a,gpt3-davinci,snb1737,rope,1.2,3.5,snb17,21.1,5,10
698,snbmo09_2_knife-f391,gpt3-davinci,snbmo0959,knife,2.5,1.6,snbmo09,22.9,5,10
699,snbmo09_1_brick-ca54,gpt3-davinci,snbmo0998,brick,1.5,1.0,snbmo09,24.5,5,10
700,dod20_shoe-e8d1,gpt3-davinci,dod2017,shoe,3.0,3.4,dod20,19.9,5,10
701,dod20_pants-a38d,gpt3-davinci,dod2090,pants,2.2,3.2,dod20,20.9,5,10
702,dod20_book-7888,gpt3-davinci,dod2024,book,2.2,2.7,dod20,21.2,5,10
703,betal18_box-916e,gpt3-davinci,betal182135,box,1.6,1.1,betal18,21.0,5,10
704,dod20_tire-28c8,gpt3-davinci,dod2085,tire,1.5,1.2,dod20,21.0,5,10
705,motesf_toothbrush-e5b9,gpt3-davinci,motesf6883,toothbrush,2.7,4.0,motesf,25.1,5,10
706,motesf_spoon-4295,gpt3-davinci,motesf1c9a,spoon,2.4,2.7,motesf,30.2,5,10
707,dod20_bottle-af6d,gpt3-davinci,dod2054,bottle,2.8,3.2,dod20,26.9,5,10
708,snbmo09_3_box-ca5e,gpt3-davinci,snbmo09132,box,1.5,1.2,snbmo09,21.2,5,10
709,motesf_hat-3082,gpt3-davinci,motesf63dc,hat,2.4,1.0,motesf,31.5,5,10
710,betal18_box-96af,gpt3-davinci,betal182121,box,1.3,1.1,betal18,21.2,5,10
711,motesp_g1_sock-afcc,gpt3-davinci,motesp26YK,sock,4.1,2.6,motesp,31.3,5,10
712,dod20_pants-5661,gpt3-davinci,dod2017,pants,3.7,3.5,dod20,20.5,5,10
713,hmsl_brick-2930,gpt3-davinci,hmslC8q1Ph4i,brick,4.0,1.4,hmsl,22.7,5,10
714,motesf_sock-8205,gpt3-davinci,motesf53c3,sock,3.0,3.9,motesf,27.5,5,10
715,motesf_ball-f11d,gpt3-davinci,motesf03c6,ball,2.7,3.3,motesf,27.7,5,10
716,setal08_1.0-08d9,gpt3-davinci,setal08122,brick,1.7000000000000002,2.5,setal08,27.2,5,10
717,dod20_book-c6a8,gpt3-davinci,dod2031,book,2.5,4.0,dod20,20.2,5,10
718,betal18_box-37a0,gpt3-davinci,betal182002,box,1.9,1.1,betal18,21.6,5,10
719,snbmo09_2_knife-1d66,gpt3-davinci,snbmo0931,knife,1.7000000000000002,1.2,snbmo09,24.8,5,10
720,setal08_4.0-4151,gpt3-davinci,setal08146,knife,1.0,1.5,setal08,24.3,5,10
721,dod20_pants-22a7,gpt3-davinci,dod2048,pants,4.2,4.8,dod20,21.2,5,10
722,hmsl_brick-c4bf,gpt3-davinci,hmsl4dUr6hnh,brick,3.0,1.6,hmsl,22.8,5,10
723,hmsl_paperclip-1eb0,gpt3-davinci,hmslI7m5DGyu,paperclip,1.0,1.0,hmsl,23.2,5,10
724,hmsl_paperclip-09b6,gpt3-davinci,hmslN311258W,paperclip,2.2,,hmsl,,5,10
725,betal18_box-597b,gpt3-davinci,betal182107,box,1.0,1.0,betal18,20.6,5,10
726,snb17_rope-c3b7,gpt3-davinci,snb173,rope,1.3,1.0,snb17,21.0,5,10
727,bs12_brick-71af,gpt3-davinci,bs1259,brick,1.0,1.0,bs12,23.7,5,10
728,snbmo09_3_box-33ed,gpt3-davinci,snbmo0950,box,2.5,1.0,snbmo09,24.3,5,10
729,bs12_brick-012b,gpt3-davinci,bs1221,brick,1.4,1.0,bs12,25.8,5,10
730,dod20_shoe-5faf,gpt3-davinci,dod2071,shoe,3.5,2.4,dod20,22.1,5,10
731,dod20_table-143b,gpt3-davinci,dod2045,table,2.0,1.0,dod20,18.8,5,10
732,bs12_brick-0a3a,gpt3-davinci,bs1223,brick,1.8,1.1,bs12,23.5,5,10
733,setal08_1.0-69ff,gpt3-davinci,setal08167,brick,1.7000000000000002,1.9,setal08,23.9,5,10
734,dod20_table-b855,gpt3-davinci,dod2063,table,2.0,1.0,dod20,21.2,5,10
735,snbmo09_2_knife-d32e,gpt3-davinci,snbmo0913,knife,3.5,1.0,snbmo09,23.5,5,10
736,dod20_tire-2a5e,gpt3-davinci,dod2063,tire,4.5,1.4,dod20,22.3,5,10
737,hmsl_paperclip-eeaa,gpt3-davinci,hmslRqMKS495,paperclip,1.9,1.3,hmsl,23.3,5,10
738,snbmo09_3_box-0c52,gpt3-davinci,snbmo09192,box,2.2,1.1,snbmo09,20.6,5,10
739,dod20_book-09ac,gpt3-davinci,dod2092,book,2.7,3.2,dod20,20.2,5,10
740,hmsl_paperclip-bec6,gpt3-davinci,hmslMBYB7Nz5,paperclip,1.2,1.6,hmsl,22.9,5,10
741,bs12_brick-646b,gpt3-davinci,bs1259,brick,1.4,1.0,bs12,25.0,5,10
742,hmsl_brick-2270,gpt3-davinci,hmsloP2kzb61,brick,1.5,1.0,hmsl,23.1,5,10
743,snbmo09_3_box-2f76,gpt3-davinci,snbmo092,box,2.0,1.0,snbmo09,21.1,5,10
744,motesf_ball-8125,gpt3-davinci,motesf9fd8,ball,2.1,1.0,motesf,29.5,5,10
745,dod20_bottle-5d9a,gpt3-davinci,dod2087,bottle,3.5,2.4,dod20,26.7,5,10
746,snb17_box-de94,gpt3-davinci,snb17102,box,2.3,1.5,snb17,22.0,5,10
747,hmsl_brick-c8cc,gpt3-davinci,hmsl30Z2IWHA,brick,2.0,1.5,hmsl,26.5,5,10
748,snbmo09_3_box-685d,gpt3-davinci,snbmo0961,box,3.0,1.6,snbmo09,22.2,5,10
749,motesf_toothbrush-5f58,gpt3-davinci,motesf7f10,toothbrush,3.6,3.5,motesf,30.6,5,10
750,setal08_4.0-2de8,gpt3-davinci,setal0823,knife,1.3,1.4,setal08,23.6,5,10
751,bs12_brick-7fce,gpt3-davinci,bs12132,brick,2.2,3.2,bs12,26.3,5,10
752,bs12_brick-bec7,gpt3-davinci,bs1299,brick,1.0,1.1,bs12,24.9,5,10
753,motesf_hat-6f0d,gpt3-davinci,motesfec8c,hat,3.0,3.0,motesf,32.4,5,10
754,snb17_box-bea8,gpt3-davinci,snb1747,box,1.7000000000000002,1.1,snb17,22.0,5,10
755,snbmo09_1_brick-9029,gpt3-davinci,snbmo09161,brick,2.3,1.9,snbmo09,23.8,5,10
756,motesf_sock-4f9c,gpt3-davinci,motesf37bc,sock,3.0,2.2,motesf,27.7,5,10
757,betal18_rope-bfa6,gpt3-davinci,betal182151,rope,1.9,2.1,betal18,21.5,5,10
758,bs12_brick-49e4,gpt3-davinci,bs12108,brick,1.4,3.5,bs12,24.7,5,10
759,setal08_4.0-7b44,gpt3-davinci,setal08196,knife,3.0,1.1,setal08,23.7,5,10
760,snb17_rope-3939,gpt3-davinci,snb1737,rope,1.3,2.4,snb17,21.1,5,10
761,snbmo09_2_knife-391c,gpt3-davinci,snbmo0923,knife,1.4,1.0,snbmo09,22.3,5,10
762,betal18_box-63ba,gpt3-davinci,betal182002,box,1.0,1.8,betal18,22.4,5,10
763,dod20_rope-c348,gpt3-davinci,dod2072,rope,3.0,1.8,dod20,21.8,5,10
764,motesf_sock-f1c6,gpt3-davinci,motesfe369,sock,3.6,2.5,motesf,29.8,5,10
765,dod20_book-35fa,gpt3-davinci,dod2027,book,3.8,0.5,dod20,21.2,5,10
766,betal18_box-2acf,gpt3-davinci,betal182053,box,2.1,1.0,betal18,22.7,5,10
767,motesf_toothbrush-5b53,gpt3-davinci,motesf9de6,toothbrush,4.4,2.6,motesf,32.8,5,10
768,setal08_4.0-7ea2,gpt3-davinci,setal08216,knife,1.7000000000000002,1.0,setal08,22.4,5,10
769,motesp_g1_sock-1260,gpt3-davinci,motesp27CA,sock,4.3,3.7,motesp,34.2,5,10
770,dod20_shovel-67a0,gpt3-davinci,dod2024,shovel,1.0,1.0,dod20,19.8,5,10
771,motesf_toothbrush-51cb,gpt3-davinci,motesffb7b,toothbrush,2.7,1.9,motesf,28.7,5,10
772,betal18_rope-e8d6,gpt3-davinci,betal182149,rope,1.3,1.0,betal18,23.2,5,10
773,dod20_shovel-3b96,gpt3-davinci,dod2053,shovel,3.7,1.0,dod20,19.4,5,10
774,snb17_box-ff1c,gpt3-davinci,snb1735,box,3.0,1.1,snb17,20.3,5,10
775,snb17_box-1e55,gpt3-davinci,snb17130,box,1.7000000000000002,1.0,snb17,22.3,5,10
776,setal08_1.0-5c65,gpt3-davinci,setal08126,brick,2.2,1.0,setal08,26.1,5,10
777,betal18_rope-a0ff,gpt3-davinci,betal182128,rope,1.0,1.4,betal18,22.0,5,10
778,motesf_lightbulb-47bc,gpt3-davinci,motesfa255,lightbulb,3.9,4.2,motesf,32.8,5,10
779,motesp_g1_spoon-4436,gpt3-davinci,motesp14ML,spoon,3.0,,motesp,,5,10
780,dod20_fork-e013,gpt3-davinci,dod2076,fork,2.5,2.0,dod20,23.1,5,10
781,snb17_box-e476,gpt3-davinci,snb1783,box,2.0,3.2,snb17,23.7,5,10
782,hmsl_brick-e8d8,gpt3-davinci,hmslVE8400EB,brick,3.0,3.2,hmsl,27.8,5,10
783,hmsl_paperclip-9916,gpt3-davinci,hmslPg80l09K,paperclip,4.0,2.0,hmsl,23.0,5,10
784,betal18_rope-96fe,gpt3-davinci,betal182065,rope,1.3,4.5,betal18,21.0,5,10
785,snb17_rope-8f65,gpt3-davinci,snb17108,rope,2.3,2.7,snb17,20.1,5,10
786,motesf_lightbulb-4363,gpt3-davinci,motesf9dcb,lightbulb,2.7,1.7,motesf,27.6,5,10
787,bs12_brick-5568,gpt3-davinci,bs1275,brick,4.6,4.0,bs12,23.1,5,10
788,snb17_rope-9f0c,gpt3-davinci,snb17140,rope,2.3,2.1,snb17,23.0,5,10
789,hmsl_paperclip-857b,gpt3-davinci,hmslRF5YP927,paperclip,4.3,2.3,hmsl,22.1,5,10
790,snbmo09_3_box-cafb,gpt3-davinci,snbmo0917,box,2.0,1.5,snbmo09,24.2,5,10
791,snb17_box-f9bf,gpt3-davinci,snb17122,box,1.5,1.0,snb17,20.7,5,10
792,dod20_pants-aab3,gpt3-davinci,dod2040,pants,3.5,5.0,dod20,21.7,5,10
793,motesf_ball-99c6,gpt3-davinci,motesfd645,ball,3.0,3.3,motesf,23.7,5,10
794,hmsl_brick-5cfb,gpt3-davinci,hmsl8tmPV3b2,brick,2.5,1.4,hmsl,25.5,5,10
795,setal08_1.0-4706,gpt3-davinci,setal08228,brick,1.7000000000000002,1.5,setal08,26.7,5,10
796,hmsl_brick-94a2,gpt3-davinci,hmslP07U97OU,brick,1.3,1.0,hmsl,24.5,5,10
797,motesf_sock-26c1,gpt3-davinci,motesf5ef6,sock,2.7,2.6,motesf,30.6,5,10
798,bs12_brick-23f1,gpt3-davinci,bs1286,brick,1.4,5.0,bs12,23.4,5,10
799,dod20_bottle-922c,gpt3-davinci,dod206,bottle,3.5,4.0,dod20,23.4,5,10
800,setal08_4.0-3602,gpt3-davinci,setal0892,knife,3.0,2.4,setal08,25.1,5,10
801,hmsl_brick-fbf5,gpt3-davinci,hmslaP33crx5,brick,2.8,2.0,hmsl,26.0,5,10
802,snb17_rope-55ac,gpt3-davinci,snb1712,rope,1.3,2.1,snb17,22.9,5,10
803,bs12_brick-cc88,gpt3-davinci,bs12133,brick,2.2,1.2,bs12,21.7,5,10
804,dod20_pants-b754,gpt3-davinci,dod203,pants,2.0,2.7,dod20,21.5,5,10
805,hmsl_brick-9820,gpt3-davinci,hmslzaTZTqFs,brick,2.0,1.0,hmsl,23.2,5,10
806,dod20_tire-b6f9,gpt3-davinci,dod202,tire,3.2,1.0,dod20,21.6,5,10
807,hmsl_paperclip-7105,gpt3-davinci,hmsl3fDKk8eo,paperclip,2.3,2.4,hmsl,23.8,5,10
808,motesf_pencil-8d1d,gpt3-davinci,motesff718,pencil,2.1,1.0,motesf,26.7,5,10
809,setal08_4.0-e91d,gpt3-davinci,setal0818,knife,1.7000000000000002,5.0,setal08,22.4,5,10
810,dod20_book-a5f3,gpt3-davinci,dod2075,book,2.8,3.2,dod20,22.0,5,10
811,betal18_box-9db5,gpt3-davinci,betal182160,box,1.3,1.1,betal18,22.0,5,10
812,snbmo09_3_box-8de0,gpt3-davinci,snbmo09113,box,1.8,1.1,snbmo09,21.9,5,10
813,dod20_rope-b9b3,gpt3-davinci,dod2051,rope,3.0,1.3,dod20,20.3,5,10
814,dod20_tire-0cb9,gpt3-davinci,dod2023,tire,2.0,1.0,dod20,23.7,5,10
815,hmsl_brick-a95f,gpt3-davinci,hmsl74I0f64D,brick,4.5,5.0,hmsl,28.1,5,10
816,snb17_rope-8b82,gpt3-davinci,snb1768,rope,2.0,1.3,snb17,22.5,5,10
817,snbmo09_3_box-5a2f,gpt3-davinci,snbmo09178,box,1.5,1.0,snbmo09,19.4,5,10
818,motesf_pencil-fd3d,gpt3-davinci,motesfa4a0,pencil,2.1,1.0,motesf,27.1,5,10
819,motesf_pencil-a34b,gpt3-davinci,motesf7e77,pencil,3.0,1.0,motesf,26.6,5,10
820,snbmo09_3_box-1ec6,gpt3-davinci,snbmo0944,box,1.6,1.3,snbmo09,19.5,5,10
821,snbmo09_2_knife-a518,gpt3-davinci,snbmo09143,knife,2.3,2.3,snbmo09,23.2,5,10
822,hmsl_paperclip-a35d,gpt3-davinci,hmsl1hb56yYu,paperclip,3.0,3.5,hmsl,22.0,5,10
823,motesf_pencil-8eec,gpt3-davinci,motesfeb16,pencil,1.3,1.0,motesf,27.6,5,10
824,dod20_bottle-e839,gpt3-davinci,dod202,bottle,4.2,3.2,dod20,26.1,5,10
825,hmsl_paperclip-6fa7,gpt3-davinci,hmslls85DI0O,paperclip,1.0,,hmsl,,5,10
826,motesf_ball-b103,gpt3-davinci,motesff766,ball,3.0,3.3,motesf,26.2,5,10
827,setal08_1.0-17a6,gpt3-davinci,setal0829,brick,2.0,4.0,setal08,24.6,5,10
828,setal08_1.0-3c7d,gpt3-davinci,setal0881,brick,2.3,2.0,setal08,24.4,5,10
829,snb17_rope-75fb,gpt3-davinci,snb1714,rope,2.0,1.1,snb17,24.1,5,10
830,snb17_box-bd66,gpt3-davinci,snb1761,box,2.3,4.0,snb17,20.5,5,10
831,snbmo09_3_box-f240,gpt3-davinci,snbmo09193,box,2.3,5.0,snbmo09,25.7,5,10
832,motesp_g1_lightbulb-d79d,gpt3-davinci,motesp33RM,lightbulb,3.0,4.7,motesp,32.2,5,10
833,dod20_rope-8dcf,gpt3-davinci,dod2041,rope,3.0,2.4,dod20,21.3,5,10
834,dod20_rope-0134,gpt3-davinci,dod2088,rope,2.5,2.3,dod20,20.1,5,10
835,setal08_1.0-d4f2,gpt3-davinci,setal0818,brick,1.0,1.0,setal08,25.1,5,10
836,hmsl_paperclip-2c05,gpt3-davinci,hmslr239i5kp,paperclip,1.8,5.0,hmsl,22.9,5,10
837,setal08_4.0-1a90,gpt3-davinci,setal08145,knife,1.3,1.0,setal08,23.6,5,10
838,betal18_box-dc3c,gpt3-davinci,betal182090,box,1.9,1.5,betal18,25.6,5,10
839,motesf_spoon-f0e0,gpt3-davinci,motesf1700,spoon,2.4,3.9,motesf,29.4,5,10
840,dod20_brick-f87c,gpt3-davinci,dod203,brick,3.3,2.2,dod20,24.6,5,10
841,snbmo09_2_knife-43e7,gpt3-davinci,snbmo09156,knife,2.8,1.0,snbmo09,23.4,5,10
842,dod20_rope-2f3a,gpt3-davinci,dod2054,rope,3.2,1.5,dod20,20.5,5,10
843,snbmo09_2_knife-5151,gpt3-davinci,snbmo09198,knife,2.5,3.0,snbmo09,22.3,5,10
844,hmsl_paperclip-93ba,gpt3-davinci,hmslc62vD57c,paperclip,1.3,2.0,hmsl,22.1,5,10
845,hmsl_brick-285a,gpt3-davinci,hmsl4VzH60D1,brick,1.5,1.8,hmsl,25.8,5,10
846,snb17_box-d7ce,gpt3-davinci,snb1798,box,1.0,2.4,snb17,20.2,5,10
847,snbmo09_3_box-74a8,gpt3-davinci,snbmo09200,box,2.3,1.0,snbmo09,21.2,5,10
848,betal18_rope-beae,gpt3-davinci,betal182053,rope,1.3,1.4,betal18,20.6,5,10
849,betal18_box-98b8,gpt3-davinci,betal182151,box,1.0,1.0,betal18,20.7,5,10
850,betal18_rope-dfe3,gpt3-davinci,betal182162,rope,3.3,3.6,betal18,20.2,5,10
851,snbmo09_2_knife-6f2b,gpt3-davinci,snbmo09165,knife,3.3,1.8,snbmo09,24.1,5,10
852,snbmo09_2_knife-1865,gpt3-davinci,snbmo09110,knife,1.4,1.0,snbmo09,22.9,5,10
853,snb17_rope-6303,gpt3-davinci,snb1744,rope,2.7,1.4,snb17,22.2,5,10
854,setal08_4.0-e5ce,gpt3-davinci,setal0812,knife,1.0,1.0,setal08,23.8,5,10
855,setal08_4.0-a741,gpt3-davinci,setal0840,knife,2.3,2.0,setal08,22.7,5,10
856,hmsl_brick-aed8,gpt3-davinci,hmsl47h4XUb6,brick,1.1,1.0,hmsl,23.7,5,10
857,snbmo09_3_box-862a,gpt3-davinci,snbmo09172,box,2.0,1.1,snbmo09,19.2,5,10
858,dod20_book-cf49,gpt3-davinci,dod2064,book,1.5,1.4,dod20,20.1,5,10
859,snbmo09_1_brick-da89,gpt3-davinci,snbmo0954,brick,2.2,1.9,snbmo09,21.8,5,10
860,setal08_1.0-263a,gpt3-davinci,setal08115,brick,1.3,1.1,setal08,24.9,5,10
861,betal18_rope-cff2,gpt3-davinci,betal182059,rope,2.7,3.3,betal18,19.9,5,10
862,dod20_bottle-9d41,gpt3-davinci,dod2054,bottle,1.0,1.4,dod20,25.6,5,10
863,motesf_pencil-e57f,gpt3-davinci,motesf82aa,pencil,3.6,2.2,motesf,27.0,5,10
864,setal08_4.0-658a,gpt3-davinci,setal08176,knife,3.3,2.2,setal08,23.8,5,10
865,motesf_ball-7cc2,gpt3-davinci,motesff340,ball,1.6,1.0,motesf,22.4,5,10
866,dod20_shoe-237d,gpt3-davinci,dod2017,shoe,3.5,2.7,dod20,19.7,5,10
867,hmsl_brick-5eba,gpt3-davinci,hmsl4VoT0krX,brick,2.0,,hmsl,,5,10
868,dod20_tire-03a8,gpt3-davinci,dod2048,tire,2.8,1.2,dod20,24.2,5,10
869,setal08_4.0-1686,gpt3-davinci,setal0867,knife,1.7000000000000002,2.1,setal08,22.7,5,10
870,motesf_toothbrush-aecc,gpt3-davinci,motesf7cbb,toothbrush,2.7,3.1,motesf,30.3,5,10
871,motesf_hat-836d,gpt3-davinci,motesf9dfc,hat,2.4,3.0,motesf,26.1,5,10
872,setal08_1.0-6fca,gpt3-davinci,setal0898,brick,1.3,1.2,setal08,24.8,5,10
873,snb17_rope-ce68,gpt3-davinci,snb1722,rope,2.0,1.2,snb17,21.4,5,10
874,snb17_rope-9d84,gpt3-davinci,snb17154,rope,1.0,1.6,snb17,23.6,5,10
875,bs12_brick-1a15,gpt3-davinci,bs1291,brick,3.4,2.0,bs12,23.5,5,10
876,snbmo09_1_brick-83a8,gpt3-davinci,snbmo09188,brick,2.5,2.0,snbmo09,25.5,5,10
877,hmsl_paperclip-251c,gpt3-davinci,hmsl3vBR15MO,paperclip,3.3,4.5,hmsl,24.1,5,10
878,motesf_lightbulb-7518,gpt3-davinci,motesfe4a6,lightbulb,3.0,3.6,motesf,30.6,5,10
879,bs12_brick-1b54,gpt3-davinci,bs12112,brick,2.2,3.5,bs12,24.1,5,10
880,motesf_pencil-4e9b,gpt3-davinci,motesf577b,pencil,2.7,4.4,motesf,28.7,5,10
881,snbmo09_2_knife-f00a,gpt3-davinci,snbmo0952,knife,1.8,1.0,snbmo09,22.1,5,10
882,hmsl_paperclip-d026,gpt3-davinci,hmslV8mxLJpC,paperclip,3.0,5.0,hmsl,24.3,5,10
883,snbmo09_1_brick-1bf9,gpt3-davinci,snbmo09200,brick,2.7,1.0,snbmo09,26.7,5,10
884,dod20_bottle-e08a,gpt3-davinci,dod2055,bottle,2.2,4.3,dod20,22.1,5,10
885,hmsl_brick-fe5e,gpt3-davinci,hmslaP33crx5,brick,1.8,1.2,hmsl,24.5,5,10
886,dod20_tire-dabf,gpt3-davinci,dod2016,tire,3.0,4.2,dod20,23.8,5,10
887,dod20_table-d632,gpt3-davinci,dod2027,table,3.5,2.6,dod20,19.4,5,10
888,hmsl_brick-e833,gpt3-davinci,hmslURsOk93r,brick,1.5,1.2,hmsl,24.2,5,10
889,setal08_1.0-6af9,gpt3-davinci,setal086,brick,2.0,1.8,setal08,26.4,5,10
890,motesf_pencil-a28c,gpt3-davinci,motesff4b9,pencil,3.6,2.8,motesf,26.7,5,10
891,bs12_brick-951d,gpt3-davinci,bs1264,brick,3.0,3.2,bs12,23.3,5,10
892,dod20_book-616b,gpt3-davinci,dod2090,book,1.2,1.0,dod20,19.4,5,10
893,bs12_brick-6922,gpt3-davinci,bs12109,brick,1.4,5.0,bs12,24.1,5,10
894,hmsl_paperclip-533f,gpt3-davinci,hmslww8QYGoO,paperclip,1.7000000000000002,2.2,hmsl,23.1,5,10
895,dod20_shovel-7964,gpt3-davinci,dod2055,shovel,2.8,2.0,dod20,18.2,5,10
896,hmsl_paperclip-bdce,gpt3-davinci,hmsl5vOtwDx3,paperclip,1.6,2.2,hmsl,22.9,5,10
897,setal08_4.0-bf5e,gpt3-davinci,setal08114,knife,1.3,4.9,setal08,23.2,5,10
898,dod20_book-dc0e,gpt3-davinci,dod2012,book,2.7,2.5,dod20,20.8,5,10
899,motesf_bottle-e620,gpt3-davinci,motesf1429,bottle,2.7,4.7,motesf,22.8,5,10
900,bs12_brick-b28f,gpt3-davinci,bs1266,brick,1.4,4.2,bs12,24.6,5,10
901,dod20_shovel-79d0,gpt3-davinci,dod2035,shovel,1.0,1.2,dod20,18.9,5,10
902,betal18_rope-e400,gpt3-davinci,betal182007,rope,2.4,2.1,betal18,21.2,5,10
903,bs12_brick-1484,gpt3-davinci,bs1232,brick,1.8,1.8,bs12,24.5,5,10
904,hmsl_brick-8ef8,gpt3-davinci,hmslC67DPV18,brick,2.5,4.0,hmsl,21.9,5,10
905,motesf_ball-e0ef,gpt3-davinci,motesf02e7,ball,2.4,3.3,motesf,35.3,5,10
906,snb17_rope-8585,gpt3-davinci,snb1722,rope,1.7000000000000002,1.2,snb17,22.3,5,10
907,betal18_box-98ce,gpt3-davinci,betal182046,box,1.9,1.0,betal18,21.0,5,10
908,dod20_fork-753e,gpt3-davinci,dod2019,fork,3.2,4.5,dod20,20.2,5,10
909,dod20_pants-3dcf,gpt3-davinci,dod2013,pants,3.7,4.5,dod20,20.7,5,10
910,hmsl_paperclip-2195,gpt3-davinci,hmsl67q3o3y7,paperclip,2.3,2.0,hmsl,26.0,5,10
911,hmsl_brick-9a93,gpt3-davinci,hmslcMdakEnx,brick,3.2,3.0,hmsl,23.5,5,10
912,bs12_brick-5233,gpt3-davinci,bs1281,brick,1.4,2.5,bs12,23.7,5,10
913,snbmo09_3_box-f37f,gpt3-davinci,snbmo0974,box,1.0,1.0,snbmo09,24.0,5,10
914,dod20_shovel-8dfc,gpt3-davinci,dod2023,shovel,2.7,2.5,dod20,19.9,5,10
915,snb17_box-4cf2,gpt3-davinci,snb1798,box,1.0,1.0,snb17,21.3,5,10
916,snbmo09_3_box-9069,gpt3-davinci,snbmo09180,box,2.5,1.0,snbmo09,21.5,5,10
917,snbmo09_3_box-bf46,gpt3-davinci,snbmo09176,box,1.0,1.0,snbmo09,23.5,5,10
918,betal18_rope-b0b1,gpt3-davinci,betal182077,rope,2.4,1.1,betal18,20.2,5,10
