,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
677,bs12_brick-6922,gpt-4,bs12109,brick,1.4,3.0,bs12,57.7,20,20
678,hmsl_paperclip-3c13,gpt-4,hmsliC3RI2p2,paperclip,3.3,2.5,hmsl,56.7,20,20
679,dod20_book-8209,gpt-4,dod2034,book,3.0,3.6,dod20,46.3,20,20
680,snb17_box-6d44,gpt-4,snb1714,box,2.0,2.0,snb17,59.8,20,20
681,snbmo09_1_brick-5c6b,gpt-4,snbmo09191,brick,1.3,2.0,snbmo09,59.7,20,20
682,dod20_rope-75f3,gpt-4,dod2087,rope,3.5,2.5,dod20,51.4,20,20
683,dod20_pants-d4e5,gpt-4,dod2062,pants,1.2,1.4,dod20,51.0,20,20
684,hmsl_paperclip-3fbd,gpt-4,hmslUUCR5rl5,paperclip,2.2,2.8,hmsl,54.8,20,20
685,snb17_rope-b9e0,gpt-4,snb1780,rope,1.0,1.2,snb17,51.3,20,20
686,dod20_tire-4adf,gpt-4,dod2064,tire,3.8,3.8,dod20,47.3,20,20
687,betal18_box-fe26,gpt-4,betal182015,box,1.3,1.9,betal18,53.9,20,20
688,hmsl_brick-aed8,gpt-4,hmsl47h4XUb6,brick,1.1,1.2,hmsl,58.2,20,20
689,betal18_box-dc3c,gpt-4,betal182090,box,1.9,2.8,betal18,58.6,20,20
690,hmsl_brick-ca81,gpt-4,hmslgjA0Fn4P,brick,2.3,,hmsl,,20,20
691,bs12_brick-199a,gpt-4,bs12123,brick,2.2,3.0,bs12,58.3,20,20
692,motesf_pencil-9255,gpt-4,motesffe13,pencil,3.0,4.0,motesf,65.9,20,20
693,setal08_4.0-f86c,gpt-4,setal0887,knife,1.7000000000000002,1.5,setal08,52.0,20,20
694,dod20_brick-d686,gpt-4,dod2075,brick,3.7,4.5,dod20,55.5,20,20
695,betal18_rope-8595,gpt-4,betal182157,rope,1.6,3.3,betal18,53.9,20,20
696,dod20_shovel-8c8b,gpt-4,dod2052,shovel,2.3,2.5,dod20,47.9,20,20
697,dod20_book-973e,gpt-4,dod2066,book,3.3,4.0,dod20,47.0,20,20
698,betal18_box-2113,gpt-4,betal182059,box,1.6,1.7,betal18,59.9,20,20
699,snbmo09_2_knife-6f2b,gpt-4,snbmo09165,knife,3.3,2.5,snbmo09,51.8,20,20
700,bs12_brick-b501,gpt-4,bs1223,brick,2.6,4.5,bs12,60.0,20,20
701,dod20_bottle-fdb6,gpt-4,dod2056,bottle,2.7,2.8,dod20,59.0,20,20
702,dod20_rope-7fb4,gpt-4,dod2049,rope,2.5,1.5,dod20,51.4,20,20
703,setal08_1.0-7d5e,gpt-4,setal08180,brick,2.0,4.5,setal08,59.9,20,20
704,snbmo09_2_knife-defc,gpt-4,snbmo09192,knife,1.2,1.3,snbmo09,55.2,20,20
705,betal18_box-96af,gpt-4,betal182121,box,1.3,2.0,betal18,54.5,20,20
706,hmsl_brick-90a9,gpt-4,hmslIcVu0w8g,brick,2.0,2.5,hmsl,57.5,20,20
707,bs12_brick-3a5d,gpt-4,bs1245,brick,1.8,4.5,bs12,57.7,20,20
708,setal08_4.0-e684,gpt-4,setal08185,knife,2.0,2.0,setal08,52.7,20,20
709,motesf_toothbrush-8bc1,gpt-4,motesf5fd0,toothbrush,3.6,3.5,motesf,60.6,20,20
710,dod20_tire-cda1,gpt-4,dod2058,tire,3.0,3.3,dod20,49.4,20,20
711,snbmo09_2_knife-daf0,gpt-4,snbmo09106,knife,1.0,1.2,snbmo09,51.9,20,20
712,hmsl_paperclip-bf4f,gpt-4,hmsl5spKk965,paperclip,2.2,2.8,hmsl,55.5,20,20
713,snb17_box-69e8,gpt-4,snb1777,box,2.3,1.2,snb17,55.2,20,20
714,snbmo09_3_box-13c5,gpt-4,snbmo0973,box,1.0,1.0,snbmo09,54.2,20,20
715,snbmo09_1_brick-57dc,gpt-4,snbmo09167,brick,1.7000000000000002,1.6,snbmo09,58.4,20,20
716,snbmo09_1_brick-ddc9,gpt-4,snbmo0952,brick,1.0,2.0,snbmo09,64.6,20,20
717,hmsl_brick-a6bb,gpt-4,hmslT5Yw2Ip3,brick,1.0,1.0,hmsl,61.5,20,20
718,snbmo09_3_box-986f,gpt-4,snbmo0912,box,1.0,1.0,snbmo09,54.3,20,20
719,snbmo09_1_brick-80a9,gpt-4,snbmo09148,brick,1.0,1.0,snbmo09,60.5,20,20
720,snbmo09_3_box-b9cf,gpt-4,snbmo09139,box,1.8,2.1,snbmo09,53.3,20,20
721,snb17_box-7e6b,gpt-4,snb17108,box,1.3,1.2,snb17,56.5,20,20
722,dod20_shovel-0233,gpt-4,dod2056,shovel,2.5,2.2,dod20,48.9,20,20
723,bs12_brick-f137,gpt-4,bs1228,brick,3.0,2.7,bs12,59.6,20,20
724,setal08_1.0-250a,gpt-4,setal08210,brick,1.3,1.3,setal08,60.4,20,20
725,hmsl_paperclip-c2e7,gpt-4,hmsl9mlyecrJ,paperclip,1.0,1.2,hmsl,55.0,20,20
726,setal08_1.0-97b1,gpt-4,setal08216,brick,2.3,3.0,setal08,59.9,20,20
727,snbmo09_3_box-2b50,gpt-4,snbmo0942,box,1.8,2.0,snbmo09,52.0,20,20
728,dod20_table-5851,gpt-4,dod2085,table,2.8,2.0,dod20,51.2,20,20
729,setal08_4.0-7b44,gpt-4,setal08196,knife,3.0,2.7,setal08,50.8,20,20
730,snb17_box-1b4c,gpt-4,snb17151,box,2.0,3.0,snb17,52.7,20,20
731,dod20_shovel-59cb,gpt-4,dod2044,shovel,3.5,3.6,dod20,49.3,20,20
732,hmsl_brick-18bf,gpt-4,hmslYpLqZ40R,brick,2.2,1.7,hmsl,58.9,20,20
733,motesf_ball-e0ef,gpt-4,motesf02e7,ball,2.4,2.8,motesf,73.7,20,20
734,bs12_brick-bf58,gpt-4,bs1212,brick,1.4,3.5,bs12,61.4,20,20
735,snb17_box-4718,gpt-4,snb17115,box,2.0,2.0,snb17,53.3,20,20
736,hmsl_brick-5e83,gpt-4,hmsl5SRJR5D5,brick,2.3,1.5,hmsl,59.5,20,20
737,snbmo09_3_box-3753,gpt-4,snbmo09172,box,1.0,1.0,snbmo09,53.5,20,20
738,betal18_rope-5160,gpt-4,betal182162,rope,1.6,2.0,betal18,54.3,20,20
739,betal18_box-b225,gpt-4,betal182100,box,1.9,2.4,betal18,55.4,20,20
740,hmsl_brick-3845,gpt-4,hmsle1t22a36,brick,3.2,3.3,hmsl,61.9,20,20
741,bs12_brick-af1d,gpt-4,bs1217,brick,1.4,2.0,bs12,61.4,20,20
742,hmsl_paperclip-c956,gpt-4,hmslIJcWIf8K,paperclip,3.2,2.6,hmsl,52.0,20,20
743,motesp_g1_backpack-f9de,gpt-4,motesp14ML,backpack,3.0,3.5,motesp,42.1,20,20
744,motesf_hat-122d,gpt-4,motesf3ef8,hat,2.7,2.9,motesf,66.3,20,20
745,snbmo09_3_box-d4a2,gpt-4,snbmo0970,box,1.7000000000000002,1.7,snbmo09,58.6,20,20
746,setal08_4.0-1a04,gpt-4,setal08154,knife,2.0,2.0,setal08,51.9,20,20
747,snbmo09_2_knife-1ff7,gpt-4,snbmo0992,knife,1.8,2.0,snbmo09,49.6,20,20
748,dod20_shoe-9965,gpt-4,dod2080,shoe,2.7,2.6,dod20,52.7,20,20
749,setal08_1.0-74df,gpt-4,setal0828,brick,2.0,5.0,setal08,59.0,20,20
750,dod20_tire-59d0,gpt-4,dod2071,tire,2.2,3.0,dod20,48.9,20,20
751,motesf_sock-0f98,gpt-4,motesf8dd4,sock,3.6,3.9,motesf,70.3,20,20
752,snb17_box-7171,gpt-4,snb1730,box,2.3,2.0,snb17,54.3,20,20
753,bs12_brick-a257,gpt-4,bs1293,brick,1.4,1.5,bs12,59.8,20,20
754,dod20_bottle-2fdd,gpt-4,dod2027,bottle,1.0,1.2,dod20,62.5,20,20
755,snbmo09_1_brick-ecf3,gpt-4,snbmo09173,brick,2.4,2.2,snbmo09,57.7,20,20
756,hmsl_paperclip-e3ea,gpt-4,hmslHcYiggdZ,paperclip,2.7,2.6,hmsl,53.0,20,20
757,dod20_bottle-a7cc,gpt-4,dod2088,bottle,1.0,1.3,dod20,64.0,20,20
758,motesf_ball-c569,gpt-4,motesf8efb,ball,3.0,3.7,motesf,75.9,20,20
759,snb17_box-34a0,gpt-4,snb1724,box,1.3,1.2,snb17,58.4,20,20
760,snb17_rope-f4f4,gpt-4,snb1767,rope,2.3,2.4,snb17,52.4,20,20
761,motesf_ball-c1e7,gpt-4,motesf6f49,ball,2.7,2.8,motesf,71.7,20,20
762,dod20_bottle-3943,gpt-4,dod2054,bottle,2.7,3.1,dod20,59.5,20,20
763,motesp_g1_ball-6796,gpt-4,motesp13OO,ball,4.6,3.8,motesp,73.7,20,20
764,snbmo09_2_knife-c1d3,gpt-4,snbmo09116,knife,2.2,2.0,snbmo09,52.7,20,20
765,setal08_1.0-4184,gpt-4,setal08199,brick,1.3,3.0,setal08,59.6,20,20
766,motesf_lightbulb-881f,gpt-4,motesfbc6d,lightbulb,3.6,3.1,motesf,73.4,20,20
767,snb17_rope-8b82,gpt-4,snb1768,rope,2.0,2.3,snb17,52.6,20,20
768,hmsl_paperclip-2c05,gpt-4,hmslr239i5kp,paperclip,1.8,1.8,hmsl,54.4,20,20
769,dod20_shovel-b322,gpt-4,dod2052,shovel,4.3,3.8,dod20,47.9,20,20
770,hmsl_brick-5691,gpt-4,hmsl8231icq2,brick,2.8,3.0,hmsl,62.7,20,20
771,setal08_4.0-6e1f,gpt-4,setal0819,knife,2.4,2.0,setal08,51.2,20,20
772,motesf_pencil-905c,gpt-4,motesf0777,pencil,2.7,3.7,motesf,63.8,20,20
773,snbmo09_1_brick-ed92,gpt-4,snbmo0947,brick,1.2,1.5,snbmo09,61.9,20,20
774,setal08_1.0-99f8,gpt-4,setal0891,brick,1.7000000000000002,1.8,setal08,60.6,20,20
775,dod20_brick-4f1c,gpt-4,dod2062,brick,2.2,1.5,dod20,58.8,20,20
776,bs12_brick-012b,gpt-4,bs1221,brick,1.4,2.0,bs12,60.4,20,20
777,motesf_lightbulb-2dc4,gpt-4,motesfa8c8,lightbulb,3.9,4.5,motesf,76.4,20,20
778,dod20_book-7888,gpt-4,dod2024,book,2.2,3.7,dod20,46.5,20,20
779,snbmo09_3_box-7f69,gpt-4,snbmo0961,box,1.5,1.8,snbmo09,55.8,20,20
780,bs12_brick-878c,gpt-4,bs126,brick,1.4,2.0,bs12,61.2,20,20
781,betal18_box-e414,gpt-4,betal182050,box,1.9,3.2,betal18,56.5,20,20
782,hmsl_paperclip-ab27,gpt-4,hmsl59auf5Di,paperclip,2.3,2.2,hmsl,52.9,20,20
783,dod20_bottle-922c,gpt-4,dod206,bottle,3.5,3.2,dod20,62.2,20,20
784,hmsl_paperclip-007b,gpt-4,hmslwl41F5Rd,paperclip,2.2,2.3,hmsl,51.8,20,20
785,snb17_box-1802,gpt-4,snb17111,box,2.0,1.9,snb17,51.7,20,20
786,dod20_fork-a66a,gpt-4,dod2013,fork,2.0,2.0,dod20,48.8,20,20
787,dod20_fork-459e,gpt-4,dod2070,fork,3.3,3.3,dod20,51.2,20,20
788,dod20_bottle-a103,gpt-4,dod2017,bottle,4.0,3.9,dod20,59.8,20,20
789,dod20_bottle-1610,gpt-4,dod2081,bottle,3.3,3.1,dod20,59.0,20,20
790,dod20_pants-2394,gpt-4,dod208,pants,1.2,1.5,dod20,46.9,20,20
791,hmsl_paperclip-198c,gpt-4,hmslB2edM796,paperclip,2.5,2.0,hmsl,52.7,20,20
792,dod20_rope-182b,gpt-4,dod2022,rope,2.5,2.0,dod20,52.3,20,20
793,hmsl_paperclip-535e,gpt-4,hmsl3drmN5S2,paperclip,1.7000000000000002,1.9,hmsl,52.9,20,20
794,hmsl_brick-6417,gpt-4,hmsl3dysp210,brick,1.7000000000000002,2.0,hmsl,62.9,20,20
795,snbmo09_3_box-2f76,gpt-4,snbmo092,box,2.0,1.7,snbmo09,54.4,20,20
796,motesf_spoon-e629,gpt-4,motesf9b04,spoon,4.1,3.4,motesf,67.2,20,20
797,snbmo09_3_box-8399,gpt-4,snbmo09155,box,1.7000000000000002,2.0,snbmo09,59.8,20,20
798,hmsl_paperclip-ecf8,gpt-4,hmslBaQk6mT1,paperclip,2.3,2.0,hmsl,54.3,20,20
799,snbmo09_2_knife-626c,gpt-4,snbmo09183,knife,3.7,3.5,snbmo09,53.8,20,20
800,hmsl_brick-25f3,gpt-4,hmsl7oUpJA0Y,brick,2.3,2.2,hmsl,58.8,20,20
801,snb17_rope-1cb4,gpt-4,snb1725,rope,1.7000000000000002,1.7,snb17,54.4,20,20
802,betal18_box-f3f1,gpt-4,betal182073,box,1.9,1.7,betal18,53.9,20,20
803,dod20_brick-f4cf,gpt-4,dod2058,brick,3.5,3.0,dod20,63.0,20,20
804,snb17_rope-28fa,gpt-4,snb17108,rope,1.7000000000000002,1.4,snb17,54.6,20,20
805,betal18_rope-e9e5,gpt-4,betal182126,rope,2.1,2.0,betal18,50.1,20,20
806,snbmo09_2_knife-b85d,gpt-4,snbmo0999,knife,2.0,2.0,snbmo09,52.0,20,20
807,hmsl_paperclip-fdea,gpt-4,hmslB0o9M8xC,paperclip,2.5,2.8,hmsl,56.7,20,20
808,motesf_bottle-4435,gpt-4,motesfbc6d,bottle,3.2,4.2,motesf,62.5,20,20
809,motesf_spoon-7b3c,gpt-4,motesf0041,spoon,3.3,3.3,motesf,65.2,20,20
810,bs12_brick-3010,gpt-4,bs1213,brick,2.2,3.0,bs12,62.8,20,20
811,setal08_1.0-ed05,gpt-4,setal08147,brick,1.3,2.0,setal08,61.6,20,20
812,dod20_shoe-4444,gpt-4,dod2055,shoe,3.3,3.5,dod20,51.1,20,20
813,setal08_1.0-2309,gpt-4,setal08221,brick,1.7000000000000002,1.3,setal08,59.7,20,20
814,motesf_toothbrush-7c05,gpt-4,motesf06eb,toothbrush,3.3,4.2,motesf,66.4,20,20
815,bs12_brick-cc88,gpt-4,bs12133,brick,2.2,2.2,bs12,60.5,20,20
816,dod20_tire-2a5e,gpt-4,dod2063,tire,4.5,4.2,dod20,47.2,20,20
817,snbmo09_3_box-afb8,gpt-4,snbmo09164,box,2.3,2.5,snbmo09,58.6,20,20
818,snb17_box-9f66,gpt-4,snb1766,box,4.0,3.5,snb17,59.9,20,20
819,snb17_box-93ef,gpt-4,snb1753,box,2.0,2.2,snb17,54.5,20,20
820,bs12_brick-faea,gpt-4,bs1263,brick,1.0,2.0,bs12,57.7,20,20
821,setal08_1.0-6120,gpt-4,setal08229,brick,2.0,2.8,setal08,59.7,20,20
822,snbmo09_3_box-96ae,gpt-4,snbmo09147,box,1.7000000000000002,1.5,snbmo09,55.2,20,20
823,betal18_rope-0126,gpt-4,betal182093,rope,1.9,3.0,betal18,52.8,20,20
824,setal08_1.0-4706,gpt-4,setal08228,brick,1.7000000000000002,2.2,setal08,58.2,20,20
825,motesf_bottle-a9f4,gpt-4,motesf2723,bottle,1.9,2.2,motesf,64.0,20,20
826,hmsl_paperclip-89c3,gpt-4,hmslH6CjN8B9,paperclip,3.3,3.3,hmsl,54.8,20,20
827,motesf_lightbulb-95c0,gpt-4,motesff221,lightbulb,2.4,2.0,motesf,78.4,20,20
828,snbmo09_1_brick-21cc,gpt-4,snbmo0995,brick,1.0,2.2,snbmo09,60.6,20,20
829,motesf_lightbulb-cd6b,gpt-4,motesf7cbb,lightbulb,2.4,2.2,motesf,73.4,20,20
830,setal08_1.0-d7ae,gpt-4,setal08147,brick,2.3,2.2,setal08,58.3,20,20
831,dod20_rope-4af6,gpt-4,dod2052,rope,2.7,2.6,dod20,50.5,20,20
832,snb17_box-bd66,gpt-4,snb1761,box,2.3,3.5,snb17,54.2,20,20
833,motesf_spoon-90d5,gpt-4,motesfbd68,spoon,2.1,2.0,motesf,63.6,20,20
834,hmsl_paperclip-90c0,gpt-4,hmsl1aF77W6m,paperclip,2.0,1.8,hmsl,55.5,20,20
835,hmsl_brick-414b,gpt-4,hmslA04NGLXd,brick,1.5,1.2,hmsl,55.5,20,20
836,hmsl_brick-dac8,gpt-4,hmsl7Alo1fos,brick,1.3,,hmsl,,20,20
837,motesf_spoon-36a9,gpt-4,motesf74db,spoon,2.7,2.6,motesf,65.6,20,20
838,dod20_tire-00e8,gpt-4,dod2024,tire,1.0,1.0,dod20,47.3,20,20
839,setal08_4.0-6135,gpt-4,setal0885,knife,1.3,1.5,setal08,52.7,20,20
840,setal08_1.0-6f4a,gpt-4,setal08175,brick,2.3,4.2,setal08,59.9,20,20
841,motesf_bottle-7f78,gpt-4,motesfe4da,bottle,3.0,3.3,motesf,59.5,20,20
842,betal18_box-e954,gpt-4,betal182089,box,2.1,2.1,betal18,54.3,20,20
843,setal08_1.0-4e64,gpt-4,setal08238,brick,2.0,3.0,setal08,57.5,20,20
844,dod20_tire-04f6,gpt-4,dod2051,tire,3.0,3.7,dod20,49.4,20,20
845,snb17_rope-a052,gpt-4,snb1731,rope,2.0,4.0,snb17,51.5,20,20
846,betal18_box-577f,gpt-4,betal182189,box,3.0,3.2,betal18,53.3,20,20
847,hmsl_brick-fe5e,gpt-4,hmslaP33crx5,brick,1.8,1.5,hmsl,57.7,20,20
848,setal08_4.0-8fec,gpt-4,setal0843,knife,1.0,1.4,setal08,52.6,20,20
849,hmsl_paperclip-862c,gpt-4,hmsl5GS33saU,paperclip,2.5,2.0,hmsl,55.0,20,20
850,snbmo09_3_box-a6c9,gpt-4,snbmo0988,box,2.0,1.5,snbmo09,56.5,20,20
851,hmsl_brick-848f,gpt-4,hmslCe87d074,brick,1.5,1.8,hmsl,58.4,20,20
852,dod20_pants-c54e,gpt-4,dod2013,pants,2.0,2.6,dod20,49.5,20,20
853,motesf_hat-383f,gpt-4,motesfffd5,hat,3.0,3.2,motesf,60.1,20,20
854,bs12_brick-cf2d,gpt-4,bs12108,brick,1.4,3.0,bs12,64.6,20,20
855,snbmo09_3_box-8248,gpt-4,snbmo09140,box,1.7000000000000002,1.5,snbmo09,52.0,20,20
856,hmsl_brick-8825,gpt-4,hmsl900RaAbM,brick,2.0,1.7,hmsl,61.5,20,20
857,setal08_1.0-4ad2,gpt-4,setal08164,brick,2.7,3.5,setal08,60.5,20,20
858,setal08_4.0-5325,gpt-4,setal0865,knife,1.7000000000000002,1.2,setal08,51.8,20,20
859,betal18_rope-8cdd,gpt-4,betal182075,rope,2.1,3.4,betal18,51.3,20,20
860,hmsl_brick-e833,gpt-4,hmslURsOk93r,brick,1.5,1.0,hmsl,59.6,20,20
861,snbmo09_1_brick-1bf9,gpt-4,snbmo09200,brick,2.7,5.0,snbmo09,60.4,20,20
862,dod20_table-f74e,gpt-4,dod2023,table,1.8,2.0,dod20,53.1,20,20
863,hmsl_paperclip-dec6,gpt-4,hmsloa0XCM38,paperclip,1.7000000000000002,1.8,hmsl,52.0,20,20
864,snbmo09_3_box-1144,gpt-4,snbmo0920,box,1.2,1.5,snbmo09,52.7,20,20
865,setal08_1.0-6957,gpt-4,setal08113,brick,1.7000000000000002,1.0,setal08,59.9,20,20
866,dod20_fork-de9c,gpt-4,dod209,fork,2.3,2.0,dod20,50.9,20,20
867,betal18_box-eaa5,gpt-4,betal182158,box,1.3,2.5,betal18,53.3,20,20
868,dod20_book-acc5,gpt-4,dod2038,book,2.8,2.3,dod20,46.2,20,20
869,hmsl_brick-8d4a,gpt-4,hmslxdelf5qw,brick,1.2,1.2,hmsl,58.9,20,20
870,setal08_1.0-897c,gpt-4,setal08126,brick,1.7000000000000002,1.5,setal08,61.4,20,20
871,hmsl_brick-4ddd,gpt-4,hmslBETA8TpC,brick,3.0,2.4,hmsl,59.5,20,20
872,setal08_4.0-515f,gpt-4,setal08135,knife,1.0,1.0,setal08,53.5,20,20
873,dod20_tire-8fe3,gpt-4,dod2082,tire,1.7000000000000002,2.5,dod20,48.9,20,20
874,motesf_sock-f558,gpt-4,motesff2fc,sock,2.7,2.7,motesf,68.1,20,20
875,hmsl_paperclip-1b82,gpt-4,hmslww8QYGoO,paperclip,2.2,2.5,hmsl,53.0,20,20
876,dod20_tire-6eb1,gpt-4,dod2075,tire,2.8,3.0,dod20,47.2,20,20
877,snb17_rope-4308,gpt-4,snb1755,rope,1.0,1.5,snb17,51.4,20,20
878,hmsl_paperclip-60e3,gpt-4,hmslb3AN0bjD,paperclip,1.0,,hmsl,,20,20
879,dod20_tire-f143,gpt-4,dod2082,tire,2.5,2.7,dod20,47.3,20,20
880,hmsl_paperclip-55bb,gpt-4,hmslUUuMg7dW,paperclip,1.0,1.0,hmsl,52.9,20,20
881,betal18_rope-f94e,gpt-4,betal182026,rope,2.1,2.7,betal18,51.3,20,20
882,dod20_rope-b079,gpt-4,dod2081,rope,1.8,1.2,dod20,53.9,20,20
883,motesf_spoon-b38e,gpt-4,motesf642e,spoon,3.3,3.0,motesf,67.2,20,20
884,dod20_pants-93ab,gpt-4,dod2091,pants,2.3,2.0,dod20,53.2,20,20
885,dod20_pants-09ee,gpt-4,dod2019,pants,4.2,4.2,dod20,51.0,20,20
886,snb17_rope-1e94,gpt-4,snb1795,rope,2.3,2.2,snb17,51.4,20,20
887,dod20_bottle-af6d,gpt-4,dod2054,bottle,2.8,3.7,dod20,62.2,20,20
888,motesf_toothbrush-bb03,gpt-4,motesf3416,toothbrush,2.7,2.4,motesf,64.6,20,20
889,dod20_fork-753e,gpt-4,dod2019,fork,3.2,4.0,dod20,48.8,20,20
890,hmsl_paperclip-2787,gpt-4,hmslf9V6xJEO,paperclip,1.0,1.0,hmsl,51.8,20,20
891,betal18_box-6d47,gpt-4,betal182071,box,2.3,2.0,betal18,53.5,20,20
892,dod20_tire-dabf,gpt-4,dod2016,tire,3.0,3.9,dod20,49.4,20,20
893,setal08_1.0-0c8a,gpt-4,setal08216,brick,1.6,1.5,setal08,61.9,20,20
894,setal08_1.0-0c8a,gpt-4,setal08216,brick,1.6,1.5,setal08,60.5,20,20
895,setal08_4.0-e663,gpt-4,setal0813,knife,1.7000000000000002,1.5,setal08,52.7,20,20
896,snb17_box-ffbb,gpt-4,snb1782,box,1.7000000000000002,1.8,snb17,55.4,20,20
897,dod20_bottle-006a,gpt-4,dod2081,bottle,2.7,2.6,dod20,59.8,20,20
898,snb17_box-38f5,gpt-4,snb17141,box,1.3,1.2,snb17,58.6,20,20
899,betal18_rope-e8d6,gpt-4,betal182149,rope,1.3,1.4,betal18,54.3,20,20
900,snb17_box-47cb,gpt-4,snb1797,box,1.6,1.2,snb17,54.3,20,20
901,snb17_box-a794,gpt-4,snb1751,box,1.3,1.5,snb17,58.4,20,20
902,bs12_brick-4f06,gpt-4,bs1229,brick,2.6,4.5,bs12,61.4,20,20
903,betal18_box-cc04,gpt-4,betal182059,box,2.3,2.0,betal18,55.8,20,20
904,snb17_rope-947e,gpt-4,snb1731,rope,1.8,3.0,snb17,52.4,20,20
905,snbmo09_3_box-ebfa,gpt-4,snbmo09202,box,1.5,1.8,snbmo09,56.5,20,20
906,motesf_toothbrush-6eb6,gpt-4,motesffc49,toothbrush,2.7,2.0,motesf,60.6,20,20
907,setal08_4.0-be80,gpt-4,setal08127,knife,1.3,1.0,setal08,53.5,20,20
908,snbmo09_1_brick-97aa,gpt-4,snbmo09119,brick,1.8,2.7,snbmo09,59.0,20,20
909,hmsl_paperclip-a35d,gpt-4,hmsl1hb56yYu,paperclip,3.0,2.6,hmsl,52.7,20,20
910,motesf_hat-35c7,gpt-4,motesf084b,hat,2.4,2.0,motesf,64.7,20,20
911,snb17_box-0779,gpt-4,snb17108,box,2.3,2.1,snb17,51.7,20,20
912,betal18_rope-1967,gpt-4,betal182184,rope,1.0,1.4,betal18,52.6,20,20
913,setal08_1.0-af02,gpt-4,setal0897,brick,1.7000000000000002,2.2,setal08,59.8,20,20
914,dod20_table-592b,gpt-4,dod2079,table,3.0,4.0,dod20,52.5,20,20
915,bs12_brick-66b3,gpt-4,bs1296,brick,1.4,2.5,bs12,57.7,20,20
916,setal08_4.0-6ce1,gpt-4,setal08208,knife,1.7000000000000002,1.5,setal08,52.0,20,20
917,snbmo09_2_knife-0989,gpt-4,snbmo0917,knife,1.5,2.5,snbmo09,51.8,20,20
918,snb17_box-d7ce,gpt-4,snb1798,box,1.0,2.0,snb17,54.4,20,20
919,snb17_box-fb91,gpt-4,snb17130,box,1.7000000000000002,2.0,snb17,59.8,20,20
920,motesf_sock-579d,gpt-4,motesfca46,sock,3.6,3.7,motesf,72.5,20,20
921,bs12_brick-c1da,gpt-4,bs1233,brick,2.2,1.0,bs12,59.6,20,20
922,bs12_brick-365b,gpt-4,bs1235,brick,3.0,2.5,bs12,62.7,20,20
923,hmsl_brick-bf36,gpt-4,hmsl3afo6Ob6,brick,1.0,1.0,hmsl,61.9,20,20
924,snbmo09_3_box-f332,gpt-4,snbmo09177,box,1.5,2.8,snbmo09,53.9,20,20
925,dod20_shovel-79d0,gpt-4,dod2035,shovel,1.0,1.0,dod20,48.9,20,20
926,hmsl_paperclip-cc2e,gpt-4,hmsl5spKk965,paperclip,2.5,2.2,hmsl,52.9,20,20
927,dod20_shovel-d0e8,gpt-4,dod2011,shovel,2.0,2.5,dod20,49.3,20,20
928,motesf_toothbrush-c498,gpt-4,motesfc058,toothbrush,2.7,3.0,motesf,66.4,20,20
929,dod20_fork-855c,gpt-4,dod2062,fork,2.8,3.0,dod20,51.2,20,20
930,snb17_rope-ed20,gpt-4,snb1783,rope,2.7,2.8,snb17,52.3,20,20
931,motesf_sock-795c,gpt-4,motesfa666,sock,3.6,2.9,motesf,70.1,20,20
932,motesf_sock-99d4,gpt-4,motesf0252,sock,2.7,2.7,motesf,70.3,20,20
933,setal08_1.0-6af9,gpt-4,setal086,brick,2.0,2.5,setal08,60.6,20,20
934,hmsl_brick-7729,gpt-4,hmslb180td4X,brick,1.7000000000000002,2.0,hmsl,58.8,20,20
935,dod20_pants-5d14,gpt-4,dod2024,pants,2.5,3.0,dod20,46.9,20,20
936,snb17_rope-0b1a,gpt-4,snb1799,rope,2.0,1.8,snb17,54.4,20,20
937,hmsl_paperclip-5358,gpt-4,hmslN311258W,paperclip,2.5,,hmsl,,20,20
938,bs12_brick-48a6,gpt-4,bs1220,brick,2.2,3.0,bs12,60.4,20,20
939,hmsl_brick-e2f5,gpt-4,hmsl9qInF3rw,brick,2.0,3.0,hmsl,61.2,20,20
940,betal18_rope-de88,gpt-4,betal182108,rope,2.1,2.5,betal18,54.6,20,20
941,betal18_rope-66fb,gpt-4,betal182146,rope,3.0,4.0,betal18,50.1,20,20
942,dod20_fork-410f,gpt-4,dod2031,fork,1.0,1.5,dod20,50.9,20,20
943,dod20_pants-298b,gpt-4,dod203,pants,2.3,2.7,dod20,49.5,20,20
944,snb17_rope-961a,gpt-4,snb1798,rope,1.0,1.7,snb17,52.8,20,20
945,betal18_rope-8f13,gpt-4,betal182136,rope,1.3,1.6,betal18,50.5,20,20
946,snbmo09_2_knife-01d6,gpt-4,snbmo09119,knife,2.2,1.5,snbmo09,55.2,20,20
947,dod20_fork-cc7c,gpt-4,dod2060,fork,2.5,3.0,dod20,48.8,20,20
948,dod20_rope-40e6,gpt-4,dod2060,rope,2.5,2.1,dod20,51.5,20,20
949,setal08_1.0-a22c,gpt-4,setal083,brick,1.7000000000000002,1.5,setal08,62.9,20,20
950,hmsl_brick-60c4,gpt-4,hmslz793il3x,brick,1.8,1.8,hmsl,58.8,20,20
951,snbmo09_3_box-35e9,gpt-4,snbmo09171,box,1.2,1.5,snbmo09,58.6,20,20
952,hmsl_brick-a95f,gpt-4,hmsl74I0f64D,brick,4.5,4.5,hmsl,63.0,20,20
953,hmsl_paperclip-d491,gpt-4,hmslSGoXL6xi,paperclip,2.5,2.5,hmsl,56.7,20,20
