,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
711,snbmo09_3_box-98e1,gpt3-davinci,snbmo0913,box,1.9,,snbmo09,,0,10
712,hmsl_paperclip-d7b4,gpt3-davinci,hmslUBn73eP3,paperclip,2.5,1.5,hmsl,18.5,0,10
713,snb17_rope-692a,gpt3-davinci,snb1737,rope,1.2,1.0,snb17,20.9,0,10
714,snbmo09_2_knife-f391,gpt3-davinci,snbmo0959,knife,2.5,0.5,snbmo09,16.2,0,10
715,snbmo09_1_brick-ca54,gpt3-davinci,snbmo0998,brick,1.5,1.5,snbmo09,18.4,0,10
716,dod20_shoe-e8d1,gpt3-davinci,dod2017,shoe,3.0,1.0,dod20,15.3,0,10
717,dod20_pants-a38d,gpt3-davinci,dod2090,pants,2.2,1.0,dod20,15.8,0,10
718,dod20_book-7888,gpt3-davinci,dod2024,book,2.2,1.5,dod20,15.7,0,10
719,betal18_box-916e,gpt3-davinci,betal182135,box,1.6,1.5,betal18,16.0,0,10
720,dod20_tire-28c8,gpt3-davinci,dod2085,tire,1.5,4.5,dod20,13.9,0,10
721,motesf_toothbrush-e5b9,gpt3-davinci,motesf6883,toothbrush,2.7,1.5,motesf,17.9,0,10
722,motesf_spoon-4295,gpt3-davinci,motesf1c9a,spoon,2.4,0.5,motesf,21.6,0,10
723,dod20_bottle-af6d,gpt3-davinci,dod2054,bottle,2.8,4.5,dod20,20.2,0,10
724,snbmo09_3_box-ca5e,gpt3-davinci,snbmo09132,box,1.5,2.5,snbmo09,16.2,0,10
725,motesf_hat-3082,gpt3-davinci,motesf63dc,hat,2.4,1.0,motesf,23.5,0,10
726,betal18_box-96af,gpt3-davinci,betal182121,box,1.3,1.0,betal18,16.2,0,10
727,motesp_g1_sock-afcc,gpt3-davinci,motesp26YK,sock,4.1,1.5,motesp,22.0,0,10
728,dod20_pants-5661,gpt3-davinci,dod2017,pants,3.7,5.0,dod20,15.0,0,10
729,dod20_pants-5661,gpt3-davinci,dod2017,pants,3.7,5.0,dod20,15.0,0,10
730,hmsl_brick-2930,gpt3-davinci,hmslC8q1Ph4i,brick,4.0,1.5,hmsl,21.5,0,10
731,motesf_sock-8205,gpt3-davinci,motesf53c3,sock,3.0,1.5,motesf,18.2,0,10
732,motesf_ball-f11d,gpt3-davinci,motesf03c6,ball,2.7,4.0,motesf,20.6,0,10
733,setal08_1.0-08d9,gpt3-davinci,setal08122,brick,1.7000000000000002,1.0,setal08,20.7,0,10
734,dod20_book-c6a8,gpt3-davinci,dod2031,book,2.5,5.0,dod20,14.3,0,10
735,dod20_book-c6a8,gpt3-davinci,dod2031,book,2.5,5.0,dod20,14.3,0,10
736,betal18_box-37a0,gpt3-davinci,betal182002,box,1.9,0.5,betal18,16.6,0,10
737,snbmo09_2_knife-1d66,gpt3-davinci,snbmo0931,knife,1.7000000000000002,2.5,snbmo09,18.5,0,10
738,setal08_4.0-4151,gpt3-davinci,setal08146,knife,1.0,2.0,setal08,17.6,0,10
739,dod20_pants-22a7,gpt3-davinci,dod2048,pants,4.2,4.0,dod20,15.7,0,10
740,hmsl_brick-c4bf,gpt3-davinci,hmsl4dUr6hnh,brick,3.0,5.0,hmsl,21.7,0,10
741,hmsl_paperclip-1eb0,gpt3-davinci,hmslI7m5DGyu,paperclip,1.0,1.0,hmsl,17.1,0,10
742,hmsl_paperclip-09b6,gpt3-davinci,hmslN311258W,paperclip,2.2,,hmsl,,0,10
743,betal18_box-597b,gpt3-davinci,betal182107,box,1.0,3.0,betal18,19.6,0,10
744,snb17_rope-c3b7,gpt3-davinci,snb173,rope,1.3,2.0,snb17,16.2,0,10
745,bs12_brick-71af,gpt3-davinci,bs1259,brick,1.0,0.5,bs12,17.2,0,10
746,snbmo09_3_box-33ed,gpt3-davinci,snbmo0950,box,2.5,1.5,snbmo09,19.3,0,10
747,bs12_brick-012b,gpt3-davinci,bs1221,brick,1.4,5.0,bs12,19.7,0,10
748,dod20_shoe-5faf,gpt3-davinci,dod2071,shoe,3.5,4.5,dod20,17.5,0,10
749,dod20_table-143b,gpt3-davinci,dod2045,table,2.0,2.0,dod20,14.3,0,10
750,bs12_brick-0a3a,gpt3-davinci,bs1223,brick,1.8,1.5,bs12,17.4,0,10
751,setal08_1.0-69ff,gpt3-davinci,setal08167,brick,1.7000000000000002,1.0,setal08,23.9,0,10
752,dod20_table-b855,gpt3-davinci,dod2063,table,2.0,1.0,dod20,16.7,0,10
753,snbmo09_2_knife-d32e,gpt3-davinci,snbmo0913,knife,3.5,3.0,snbmo09,22.7,0,10
754,dod20_tire-2a5e,gpt3-davinci,dod2063,tire,4.5,1.0,dod20,20.1,0,10
755,hmsl_paperclip-eeaa,gpt3-davinci,hmslRqMKS495,paperclip,1.9,4.5,hmsl,17.2,0,10
756,snbmo09_3_box-0c52,gpt3-davinci,snbmo09192,box,2.2,2.5,snbmo09,19.6,0,10
757,dod20_book-09ac,gpt3-davinci,dod2092,book,2.7,2.0,dod20,18.4,0,10
758,hmsl_paperclip-bec6,gpt3-davinci,hmslMBYB7Nz5,paperclip,1.2,0.5,hmsl,16.8,0,10
759,bs12_brick-646b,gpt3-davinci,bs1259,brick,1.4,3.5,bs12,18.9,0,10
760,hmsl_brick-2270,gpt3-davinci,hmsloP2kzb61,brick,1.5,1.5,hmsl,17.0,0,10
761,snbmo09_3_box-2f76,gpt3-davinci,snbmo092,box,2.0,3.5,snbmo09,16.1,0,10
762,motesf_ball-8125,gpt3-davinci,motesf9fd8,ball,2.1,0.5,motesf,23.6,0,10
763,dod20_bottle-5d9a,gpt3-davinci,dod2087,bottle,3.5,2.0,dod20,20.0,0,10
764,snb17_box-de94,gpt3-davinci,snb17102,box,2.3,2.0,snb17,17.0,0,10
765,hmsl_brick-c8cc,gpt3-davinci,hmsl30Z2IWHA,brick,2.0,1.0,hmsl,20.4,0,10
766,snbmo09_3_box-685d,gpt3-davinci,snbmo0961,box,3.0,4.0,snbmo09,16.8,0,10
767,motesf_toothbrush-5f58,gpt3-davinci,motesf7f10,toothbrush,3.6,2.5,motesf,23.4,0,10
768,setal08_4.0-2de8,gpt3-davinci,setal0823,knife,1.3,2.5,setal08,17.3,0,10
769,bs12_brick-7fce,gpt3-davinci,bs12132,brick,2.2,4.5,bs12,20.2,0,10
770,bs12_brick-bec7,gpt3-davinci,bs1299,brick,1.0,1.5,bs12,18.8,0,10
771,motesf_hat-6f0d,gpt3-davinci,motesfec8c,hat,3.0,1.0,motesf,24.4,0,10
772,snb17_box-bea8,gpt3-davinci,snb1747,box,1.7000000000000002,5.0,snb17,17.0,0,10
773,snbmo09_1_brick-9029,gpt3-davinci,snbmo09161,brick,2.3,5.0,snbmo09,17.7,0,10
774,motesf_sock-4f9c,gpt3-davinci,motesf37bc,sock,3.0,4.0,motesf,18.4,0,10
775,betal18_rope-bfa6,gpt3-davinci,betal182151,rope,1.9,1.0,betal18,16.7,0,10
776,bs12_brick-49e4,gpt3-davinci,bs12108,brick,1.4,3.0,bs12,18.6,0,10
777,setal08_4.0-7b44,gpt3-davinci,setal08196,knife,3.0,2.0,setal08,17.4,0,10
778,snb17_rope-3939,gpt3-davinci,snb1737,rope,1.3,3.0,snb17,16.3,0,10
779,snbmo09_2_knife-391c,gpt3-davinci,snbmo0923,knife,1.4,3.0,snbmo09,15.6,0,10
780,betal18_box-63ba,gpt3-davinci,betal182002,box,1.0,2.0,betal18,20.6,0,10
781,dod20_rope-c348,gpt3-davinci,dod2072,rope,3.0,2.5,dod20,17.0,0,10
782,motesf_sock-f1c6,gpt3-davinci,motesfe369,sock,3.6,1.0,motesf,20.5,0,10
783,dod20_book-35fa,gpt3-davinci,dod2027,book,3.8,4.5,dod20,20.4,0,10
784,betal18_box-2acf,gpt3-davinci,betal182053,box,2.1,5.0,betal18,17.3,0,10
785,motesf_toothbrush-5b53,gpt3-davinci,motesf9de6,toothbrush,4.4,,motesf,,0,10
786,setal08_4.0-7ea2,gpt3-davinci,setal08216,knife,1.7000000000000002,2.0,setal08,15.7,0,10
787,motesp_g1_sock-1260,gpt3-davinci,motesp27CA,sock,4.3,3.5,motesp,24.9,0,10
788,dod20_shovel-67a0,gpt3-davinci,dod2024,shovel,1.0,0.5,dod20,15.4,0,10
789,motesf_toothbrush-51cb,gpt3-davinci,motesffb7b,toothbrush,2.7,2.0,motesf,21.5,0,10
790,betal18_rope-e8d6,gpt3-davinci,betal182149,rope,1.3,1.0,betal18,25.1,0,10
791,dod20_shovel-3b96,gpt3-davinci,dod2053,shovel,3.7,4.0,dod20,18.8,0,10
792,snb17_box-ff1c,gpt3-davinci,snb1735,box,3.0,2.0,snb17,19.0,0,10
793,snb17_box-1e55,gpt3-davinci,snb17130,box,1.7000000000000002,4.0,snb17,22.9,0,10
794,setal08_1.0-5c65,gpt3-davinci,setal08126,brick,2.2,1.5,setal08,20.0,0,10
795,betal18_rope-a0ff,gpt3-davinci,betal182128,rope,1.0,4.5,betal18,17.2,0,10
796,motesf_lightbulb-47bc,gpt3-davinci,motesfa255,lightbulb,3.9,4.5,motesf,25.8,0,10
797,motesp_g1_spoon-4436,gpt3-davinci,motesp14ML,spoon,3.0,,motesp,,0,10
798,dod20_fork-e013,gpt3-davinci,dod2076,fork,2.5,4.0,dod20,17.4,0,10
799,snb17_box-e476,gpt3-davinci,snb1783,box,2.0,2.5,snb17,18.7,0,10
800,hmsl_brick-e8d8,gpt3-davinci,hmslVE8400EB,brick,3.0,1.5,hmsl,21.7,0,10
801,hmsl_paperclip-9916,gpt3-davinci,hmslPg80l09K,paperclip,4.0,3.0,hmsl,16.1,0,10
802,betal18_rope-96fe,gpt3-davinci,betal182065,rope,1.3,1.0,betal18,16.2,0,10
803,snb17_rope-8f65,gpt3-davinci,snb17108,rope,2.3,3.0,snb17,15.3,0,10
804,motesf_lightbulb-4363,gpt3-davinci,motesf9dcb,lightbulb,2.7,1.0,motesf,20.6,0,10
805,bs12_brick-5568,gpt3-davinci,bs1275,brick,4.6,3.0,bs12,17.0,0,10
806,snb17_rope-9f0c,gpt3-davinci,snb17140,rope,2.3,2.0,snb17,18.2,0,10
807,hmsl_paperclip-857b,gpt3-davinci,hmslRF5YP927,paperclip,4.3,1.0,hmsl,16.0,0,10
808,snbmo09_3_box-cafb,gpt3-davinci,snbmo0917,box,2.0,1.5,snbmo09,19.2,0,10
809,snb17_box-f9bf,gpt3-davinci,snb17122,box,1.5,1.0,snb17,19.9,0,10
810,dod20_pants-aab3,gpt3-davinci,dod2040,pants,3.5,1.5,dod20,16.6,0,10
811,motesf_ball-99c6,gpt3-davinci,motesfd645,ball,3.0,4.5,motesf,17.8,0,10
812,hmsl_brick-5cfb,gpt3-davinci,hmsl8tmPV3b2,brick,2.5,0.5,hmsl,19.4,0,10
813,setal08_1.0-4706,gpt3-davinci,setal08228,brick,1.7000000000000002,4.0,setal08,20.6,0,10
814,hmsl_brick-94a2,gpt3-davinci,hmslP07U97OU,brick,1.3,0.5,hmsl,18.4,0,10
815,motesf_sock-26c1,gpt3-davinci,motesf5ef6,sock,2.7,,motesf,,0,10
816,bs12_brick-23f1,gpt3-davinci,bs1286,brick,1.4,2.0,bs12,17.3,0,10
817,dod20_bottle-922c,gpt3-davinci,dod206,bottle,3.5,4.5,dod20,16.7,0,10
818,setal08_4.0-3602,gpt3-davinci,setal0892,knife,3.0,5.0,setal08,18.8,0,10
819,hmsl_brick-fbf5,gpt3-davinci,hmslaP33crx5,brick,2.8,1.5,hmsl,19.9,0,10
820,snb17_rope-55ac,gpt3-davinci,snb1712,rope,1.3,2.5,snb17,18.1,0,10
821,bs12_brick-cc88,gpt3-davinci,bs12133,brick,2.2,4.0,bs12,19.6,0,10
822,dod20_pants-b754,gpt3-davinci,dod203,pants,2.0,1.5,dod20,16.4,0,10
823,hmsl_brick-9820,gpt3-davinci,hmslzaTZTqFs,brick,2.0,3.0,hmsl,17.1,0,10
824,dod20_tire-b6f9,gpt3-davinci,dod202,tire,3.2,2.5,dod20,14.9,0,10
825,hmsl_paperclip-7105,gpt3-davinci,hmsl3fDKk8eo,paperclip,2.3,0.5,hmsl,17.7,0,10
826,motesf_pencil-8d1d,gpt3-davinci,motesff718,pencil,2.1,1.0,motesf,19.5,0,10
827,setal08_4.0-e91d,gpt3-davinci,setal0818,knife,1.7000000000000002,4.5,setal08,16.1,0,10
828,dod20_book-a5f3,gpt3-davinci,dod2075,book,2.8,3.5,dod20,22.0,0,10
829,betal18_box-9db5,gpt3-davinci,betal182160,box,1.3,3.0,betal18,22.4,0,10
830,snbmo09_3_box-8de0,gpt3-davinci,snbmo09113,box,1.8,3.0,snbmo09,16.9,0,10
831,dod20_rope-b9b3,gpt3-davinci,dod2051,rope,3.0,1.5,dod20,15.5,0,10
832,dod20_tire-0cb9,gpt3-davinci,dod2023,tire,2.0,0.5,dod20,17.0,0,10
833,hmsl_brick-a95f,gpt3-davinci,hmsl74I0f64D,brick,4.5,3.5,hmsl,22.0,0,10
834,snb17_rope-8b82,gpt3-davinci,snb1768,rope,2.0,2.5,snb17,17.7,0,10
835,snbmo09_3_box-5a2f,gpt3-davinci,snbmo09178,box,1.5,5.0,snbmo09,14.4,0,10
836,motesf_pencil-fd3d,gpt3-davinci,motesfa4a0,pencil,2.1,1.0,motesf,19.9,0,10
837,motesf_pencil-a34b,gpt3-davinci,motesf7e77,pencil,3.0,3.0,motesf,19.4,0,10
838,snbmo09_3_box-1ec6,gpt3-davinci,snbmo0944,box,1.6,4.0,snbmo09,18.0,0,10
839,snbmo09_2_knife-a518,gpt3-davinci,snbmo09143,knife,2.3,4.0,snbmo09,16.9,0,10
840,hmsl_paperclip-a35d,gpt3-davinci,hmsl1hb56yYu,paperclip,3.0,4.0,hmsl,15.9,0,10
841,motesf_pencil-8eec,gpt3-davinci,motesfeb16,pencil,1.3,1.0,motesf,20.4,0,10
842,dod20_bottle-e839,gpt3-davinci,dod202,bottle,4.2,3.5,dod20,19.4,0,10
843,hmsl_paperclip-6fa7,gpt3-davinci,hmslls85DI0O,paperclip,1.0,,hmsl,,0,10
844,motesf_ball-b103,gpt3-davinci,motesff766,ball,3.0,2.0,motesf,20.3,0,10
845,setal08_1.0-17a6,gpt3-davinci,setal0829,brick,2.0,2.0,setal08,18.5,0,10
846,setal08_1.0-3c7d,gpt3-davinci,setal0881,brick,2.3,2.0,setal08,18.3,0,10
847,snb17_rope-75fb,gpt3-davinci,snb1714,rope,2.0,0.5,snb17,19.3,0,10
848,snb17_box-bd66,gpt3-davinci,snb1761,box,2.3,4.0,snb17,15.5,0,10
849,snbmo09_3_box-f240,gpt3-davinci,snbmo09193,box,2.3,4.5,snbmo09,20.7,0,10
850,motesp_g1_lightbulb-d79d,gpt3-davinci,motesp33RM,lightbulb,3.0,1.0,motesp,25.2,0,10
851,dod20_rope-8dcf,gpt3-davinci,dod2041,rope,3.0,3.5,dod20,20.6,0,10
852,dod20_rope-0134,gpt3-davinci,dod2088,rope,2.5,5.0,dod20,15.3,0,10
853,setal08_1.0-d4f2,gpt3-davinci,setal0818,brick,1.0,3.5,setal08,18.6,0,10
854,hmsl_paperclip-2c05,gpt3-davinci,hmslr239i5kp,paperclip,1.8,,hmsl,,0,10
855,setal08_4.0-1a90,gpt3-davinci,setal08145,knife,1.3,4.0,setal08,17.3,0,10
856,betal18_box-dc3c,gpt3-davinci,betal182090,box,1.9,1.5,betal18,20.6,0,10
857,motesf_spoon-f0e0,gpt3-davinci,motesf1700,spoon,2.4,1.0,motesf,21.2,0,10
858,dod20_brick-f87c,gpt3-davinci,dod203,brick,3.3,1.5,dod20,18.5,0,10
859,snbmo09_2_knife-43e7,gpt3-davinci,snbmo09156,knife,2.8,1.5,snbmo09,17.1,0,10
860,dod20_rope-2f3a,gpt3-davinci,dod2054,rope,3.2,2.5,dod20,15.7,0,10
861,snbmo09_2_knife-5151,gpt3-davinci,snbmo09198,knife,2.5,5.0,snbmo09,20.2,0,10
862,hmsl_paperclip-93ba,gpt3-davinci,hmslc62vD57c,paperclip,1.3,1.5,hmsl,16.0,0,10
863,hmsl_brick-285a,gpt3-davinci,hmsl4VzH60D1,brick,1.5,5.0,hmsl,19.7,0,10
864,snb17_box-d7ce,gpt3-davinci,snb1798,box,1.0,3.0,snb17,15.2,0,10
865,snbmo09_3_box-74a8,gpt3-davinci,snbmo09200,box,2.3,1.0,snbmo09,16.2,0,10
866,betal18_rope-beae,gpt3-davinci,betal182053,rope,1.3,,betal18,,0,10
867,betal18_box-98b8,gpt3-davinci,betal182151,box,1.0,0.5,betal18,20.4,0,10
868,betal18_rope-dfe3,gpt3-davinci,betal182162,rope,3.3,1.0,betal18,15.4,0,10
869,snbmo09_2_knife-6f2b,gpt3-davinci,snbmo09165,knife,3.3,2.5,snbmo09,17.8,0,10
870,snbmo09_2_knife-1865,gpt3-davinci,snbmo09110,knife,1.4,,snbmo09,,0,10
871,snb17_rope-6303,gpt3-davinci,snb1744,rope,2.7,1.0,snb17,17.0,0,10
872,setal08_4.0-e5ce,gpt3-davinci,setal0812,knife,1.0,1.5,setal08,17.5,0,10
873,setal08_4.0-a741,gpt3-davinci,setal0840,knife,2.3,4.5,setal08,16.3,0,10
874,hmsl_brick-aed8,gpt3-davinci,hmsl47h4XUb6,brick,1.1,1.0,hmsl,17.6,0,10
875,snbmo09_3_box-862a,gpt3-davinci,snbmo09172,box,2.0,1.0,snbmo09,14.2,0,10
876,dod20_book-cf49,gpt3-davinci,dod2064,book,1.5,4.5,dod20,18.2,0,10
877,snbmo09_1_brick-da89,gpt3-davinci,snbmo0954,brick,2.2,2.5,snbmo09,15.7,0,10
878,setal08_1.0-263a,gpt3-davinci,setal08115,brick,1.3,1.5,setal08,18.8,0,10
879,betal18_rope-cff2,gpt3-davinci,betal182059,rope,2.7,2.5,betal18,14.3,0,10
880,dod20_bottle-9d41,gpt3-davinci,dod2054,bottle,1.0,0.5,dod20,18.9,0,10
881,motesf_pencil-e57f,gpt3-davinci,motesf82aa,pencil,3.6,4.0,motesf,19.8,0,10
882,setal08_4.0-658a,gpt3-davinci,setal08176,knife,3.3,5.0,setal08,17.5,0,10
883,motesf_ball-7cc2,gpt3-davinci,motesff340,ball,1.6,1.0,motesf,16.5,0,10
884,dod20_shoe-237d,gpt3-davinci,dod2017,shoe,3.5,3.5,dod20,15.1,0,10
885,hmsl_brick-5eba,gpt3-davinci,hmsl4VoT0krX,brick,2.0,1.0,hmsl,17.8,0,10
886,dod20_tire-03a8,gpt3-davinci,dod2048,tire,2.8,2.5,dod20,17.5,0,10
887,setal08_4.0-1686,gpt3-davinci,setal0867,knife,1.7000000000000002,1.0,setal08,16.4,0,10
888,motesf_toothbrush-aecc,gpt3-davinci,motesf7cbb,toothbrush,2.7,4.5,motesf,22.3,0,10
889,motesf_hat-836d,gpt3-davinci,motesf9dfc,hat,2.4,0.5,motesf,18.1,0,10
890,setal08_1.0-6fca,gpt3-davinci,setal0898,brick,1.3,1.0,setal08,18.7,0,10
891,snb17_rope-ce68,gpt3-davinci,snb1722,rope,2.0,1.0,snb17,21.5,0,10
892,snb17_rope-9d84,gpt3-davinci,snb17154,rope,1.0,1.0,snb17,18.8,0,10
893,bs12_brick-1a15,gpt3-davinci,bs1291,brick,3.4,4.0,bs12,23.1,0,10
894,snbmo09_1_brick-83a8,gpt3-davinci,snbmo09188,brick,2.5,1.5,snbmo09,19.4,0,10
895,hmsl_paperclip-251c,gpt3-davinci,hmsl3vBR15MO,paperclip,3.3,4.0,hmsl,18.0,0,10
896,motesf_lightbulb-7518,gpt3-davinci,motesfe4a6,lightbulb,3.0,1.0,motesf,23.6,0,10
897,bs12_brick-1b54,gpt3-davinci,bs12112,brick,2.2,1.0,bs12,18.0,0,10
898,motesf_pencil-4e9b,gpt3-davinci,motesf577b,pencil,2.7,1.0,motesf,21.5,0,10
899,snbmo09_2_knife-f00a,gpt3-davinci,snbmo0952,knife,1.8,3.0,snbmo09,15.8,0,10
900,hmsl_paperclip-d026,gpt3-davinci,hmslV8mxLJpC,paperclip,3.0,4.0,hmsl,18.2,0,10
901,snbmo09_1_brick-1bf9,gpt3-davinci,snbmo09200,brick,2.7,1.5,snbmo09,20.6,0,10
902,dod20_bottle-e08a,gpt3-davinci,dod2055,bottle,2.2,2.0,dod20,15.4,0,10
903,hmsl_brick-fe5e,gpt3-davinci,hmslaP33crx5,brick,1.8,1.0,hmsl,25.2,0,10
904,dod20_tire-dabf,gpt3-davinci,dod2016,tire,3.0,2.5,dod20,22.5,0,10
905,dod20_table-d632,gpt3-davinci,dod2027,table,3.5,2.5,dod20,14.9,0,10
906,hmsl_brick-e833,gpt3-davinci,hmslURsOk93r,brick,1.5,0.5,hmsl,18.1,0,10
907,setal08_1.0-6af9,gpt3-davinci,setal086,brick,2.0,2.0,setal08,20.3,0,10
908,motesf_pencil-a28c,gpt3-davinci,motesff4b9,pencil,3.6,3.0,motesf,19.5,0,10
909,bs12_brick-951d,gpt3-davinci,bs1264,brick,3.0,5.0,bs12,17.2,0,10
910,dod20_book-616b,gpt3-davinci,dod2090,book,1.2,1.5,dod20,13.9,0,10
911,bs12_brick-6922,gpt3-davinci,bs12109,brick,1.4,4.5,bs12,18.0,0,10
912,hmsl_paperclip-533f,gpt3-davinci,hmslww8QYGoO,paperclip,1.7000000000000002,2.5,hmsl,17.0,0,10
913,dod20_shovel-7964,gpt3-davinci,dod2055,shovel,2.8,2.5,dod20,13.8,0,10
914,hmsl_paperclip-bdce,gpt3-davinci,hmsl5vOtwDx3,paperclip,1.6,1.0,hmsl,16.8,0,10
915,setal08_4.0-bf5e,gpt3-davinci,setal08114,knife,1.3,4.5,setal08,22.1,0,10
916,dod20_book-dc0e,gpt3-davinci,dod2012,book,2.7,2.0,dod20,19.6,0,10
917,motesf_bottle-e620,gpt3-davinci,motesf1429,bottle,2.7,1.5,motesf,16.1,0,10
918,bs12_brick-b28f,gpt3-davinci,bs1266,brick,1.4,4.5,bs12,25.2,0,10
919,dod20_shovel-79d0,gpt3-davinci,dod2035,shovel,1.0,4.0,dod20,14.5,0,10
920,betal18_rope-e400,gpt3-davinci,betal182007,rope,2.4,2.0,betal18,20.4,0,10
921,bs12_brick-1484,gpt3-davinci,bs1232,brick,1.8,1.0,bs12,18.4,0,10
922,hmsl_brick-8ef8,gpt3-davinci,hmslC67DPV18,brick,2.5,4.0,hmsl,15.8,0,10
923,motesf_ball-e0ef,gpt3-davinci,motesf02e7,ball,2.4,1.0,motesf,29.4,0,10
924,snb17_rope-8585,gpt3-davinci,snb1722,rope,1.7000000000000002,0.5,snb17,17.5,0,10
925,betal18_box-98ce,gpt3-davinci,betal182046,box,1.9,1.0,betal18,16.0,0,10
926,dod20_fork-753e,gpt3-davinci,dod2019,fork,3.2,4.0,dod20,14.5,0,10
927,dod20_pants-3dcf,gpt3-davinci,dod2013,pants,3.7,4.0,dod20,15.6,0,10
928,hmsl_paperclip-2195,gpt3-davinci,hmsl67q3o3y7,paperclip,2.3,1.0,hmsl,19.9,0,10
929,hmsl_brick-9a93,gpt3-davinci,hmslcMdakEnx,brick,3.2,4.5,hmsl,17.4,0,10
930,bs12_brick-5233,gpt3-davinci,bs1281,brick,1.4,2.5,bs12,17.6,0,10
931,snbmo09_3_box-f37f,gpt3-davinci,snbmo0974,box,1.0,0.5,snbmo09,19.0,0,10
932,dod20_shovel-8dfc,gpt3-davinci,dod2023,shovel,2.7,1.5,dod20,15.5,0,10
933,snb17_box-4cf2,gpt3-davinci,snb1798,box,1.0,0.5,snb17,16.3,0,10
934,snbmo09_3_box-9069,gpt3-davinci,snbmo09180,box,2.5,4.0,snbmo09,16.5,0,10
935,snbmo09_3_box-bf46,gpt3-davinci,snbmo09176,box,1.0,1.0,snbmo09,25.4,0,10
936,betal18_rope-b0b1,gpt3-davinci,betal182077,rope,2.4,1.0,betal18,15.4,0,10
937,snbmo09_2_knife-2228,gpt3-davinci,snbmo0953,knife,1.0,4.5,snbmo09,17.6,0,10
938,bs12_brick-997d,gpt3-davinci,bs12123,brick,1.0,0.5,bs12,15.5,0,10
939,dod20_fork-f7b0,gpt3-davinci,dod2073,fork,1.8,3.5,dod20,16.0,0,10
940,hmsl_paperclip-17f2,gpt3-davinci,hmslJE5LUVea,paperclip,1.0,5.0,hmsl,17.4,0,10
941,dod20_tire-4e80,gpt3-davinci,dod202,tire,1.5,4.0,dod20,20.7,0,10
942,betal18_rope-a648,gpt3-davinci,betal182125,rope,3.0,1.0,betal18,20.1,0,10
943,snb17_rope-607d,gpt3-davinci,snb17123,rope,1.3,3.5,snb17,15.5,0,10
944,dod20_table-562c,gpt3-davinci,dod2030,table,1.8,3.0,dod20,17.6,0,10
945,hmsl_paperclip-651c,gpt3-davinci,hmsl57ZLnnlc,paperclip,3.5,1.0,hmsl,18.8,0,10
946,dod20_tire-4adf,gpt3-davinci,dod2064,tire,3.8,4.0,dod20,13.9,0,10
947,setal08_4.0-8c51,gpt3-davinci,setal08117,knife,4.0,3.5,setal08,24.3,0,10
948,dod20_shoe-5b55,gpt3-davinci,dod2088,shoe,3.0,1.5,dod20,20.4,0,10
949,hmsl_paperclip-a977,gpt3-davinci,hmslgEOtW7kc,paperclip,2.0,4.0,hmsl,18.8,0,10
950,snb17_rope-2f10,gpt3-davinci,snb1723,rope,2.0,2.5,snb17,17.8,0,10
951,hmsl_brick-e7cb,gpt3-davinci,hmsl9cGn0FdJ,brick,1.8,1.0,hmsl,15.6,0,10
952,motesf_pencil-4ee4,gpt3-davinci,motesfb83a,pencil,3.3,4.5,motesf,19.9,0,10
953,hmsl_brick-81f4,gpt3-davinci,hmslz793il3x,brick,1.0,3.5,hmsl,14.9,0,10
954,snbmo09_3_box-41e6,gpt3-davinci,snbmo0917,box,2.3,4.5,snbmo09,17.1,0,10
955,bs12_brick-deb5,gpt3-davinci,bs1284,brick,2.2,2.0,bs12,18.5,0,10
956,motesf_sock-d12f,gpt3-davinci,motesf31fe,sock,3.0,1.0,motesf,20.8,0,10
957,motesf_pencil-f556,gpt3-davinci,motesf979d,pencil,2.1,0.5,motesf,19.4,0,10
958,hmsl_brick-dc04,gpt3-davinci,hmsl5d5xLMEq,brick,2.8,1.5,hmsl,18.3,0,10
959,hmsl_paperclip-bacc,gpt3-davinci,hmsl4adIFJkZ,paperclip,3.0,2.5,hmsl,19.1,0,10
960,snbmo09_2_knife-2608,gpt3-davinci,snbmo09146,knife,1.0,1.0,snbmo09,16.7,0,10
961,motesf_lightbulb-95c0,gpt3-davinci,motesff221,lightbulb,2.4,,motesf,,0,10
962,hmsl_paperclip-8175,gpt3-davinci,hmsljZeyKHnS,paperclip,3.7,3.5,hmsl,20.0,0,10
963,hmsl_paperclip-e3ea,gpt3-davinci,hmslHcYiggdZ,paperclip,2.7,3.5,hmsl,17.1,0,10
964,snb17_rope-3d6a,gpt3-davinci,snb17100,rope,2.3,0.5,snb17,16.5,0,10
965,snbmo09_2_knife-6f5d,gpt3-davinci,snbmo09116,knife,2.5,1.0,snbmo09,19.3,0,10
966,setal08_4.0-6cf3,gpt3-davinci,setal08128,knife,1.7000000000000002,2.5,setal08,16.6,0,10
967,hmsl_paperclip-3dda,gpt3-davinci,hmsl57D9S225,paperclip,2.0,1.5,hmsl,18.0,0,10
968,motesf_toothbrush-eb5d,gpt3-davinci,motesfd6ba,toothbrush,2.4,2.0,motesf,17.9,0,10
969,snbmo09_1_brick-4a20,gpt3-davinci,snbmo09187,brick,1.9,1.5,snbmo09,15.8,0,10
970,motesf_lightbulb-41f5,gpt3-davinci,motesf8f14,lightbulb,2.7,2.5,motesf,26.6,0,10
971,motesf_bottle-f839,gpt3-davinci,motesfb396,bottle,2.4,4.0,motesf,20.8,0,10
