,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
629,motesf_pencil-905c,gpt3-davinci,motesf0777,pencil,2.7,4.1,motesf,19.3,5,5
630,motesf_bottle-c460,gpt3-davinci,motesf1700,bottle,3.3,4.2,motesf,19.1,5,5
631,dod20_brick-3df1,gpt3-davinci,dod2092,brick,2.5,1.1,dod20,16.6,5,5
632,snbmo09_2_knife-37fd,gpt3-davinci,snbmo0958,knife,1.0,1.0,snbmo09,15.4,5,5
633,hmsl_paperclip-7fc3,gpt3-davinci,hmslBn3F7OK4,paperclip,1.7000000000000002,2.0,hmsl,18.6,5,5
634,snbmo09_1_brick-2293,gpt3-davinci,snbmo09161,brick,1.7000000000000002,1.9,snbmo09,17.1,5,5
635,motesf_pencil-ab18,gpt3-davinci,motesf2838,pencil,3.9,4.5,motesf,22.2,5,5
636,motesf_lightbulb-0d5d,gpt3-davinci,motesf1679,lightbulb,3.3,5.0,motesf,26.2,5,5
637,betal18_rope-249b,gpt3-davinci,betal182117,rope,3.3,3.0,betal18,17.8,5,5
638,dod20_brick-6d82,gpt3-davinci,dod2013,brick,2.5,2.3,dod20,17.8,5,5
639,dod20_table-e59a,gpt3-davinci,dod2027,table,1.5,3.0,dod20,16.5,5,5
640,dod20_pants-798c,gpt3-davinci,dod208,pants,2.5,4.0,dod20,15.6,5,5
641,snbmo09_3_box-f1ad,gpt3-davinci,snbmo09108,box,2.0,2.0,snbmo09,16.1,5,5
642,snbmo09_2_knife-6f1a,gpt3-davinci,snbmo09189,knife,2.5,3.0,snbmo09,19.3,5,5
643,bs12_brick-222a,gpt3-davinci,bs1299,brick,2.6,1.3,bs12,18.4,5,5
644,bs12_brick-e6af,gpt3-davinci,bs1277,brick,1.4,3.2,bs12,18.3,5,5
645,dod20_brick-d8e6,gpt3-davinci,dod2071,brick,3.3,0.9,dod20,16.6,5,5
646,dod20_table-592b,gpt3-davinci,dod2079,table,3.0,5.0,dod20,17.3,5,5
647,snb17_rope-8b5c,gpt3-davinci,snb1725,rope,1.7000000000000002,1.0,snb17,14.9,5,5
648,snbmo09_1_brick-e813,gpt3-davinci,snbmo0916,brick,2.0,2.1,snbmo09,17.1,5,5
649,setal08_4.0-42b8,gpt3-davinci,setal08155,knife,2.7,3.0,setal08,17.3,5,5
650,hmsl_brick-4755,gpt3-davinci,hmsl2PtjMrzC,brick,2.2,1.3,hmsl,16.8,5,5
651,dod20_book-be18,gpt3-davinci,dod2040,book,1.3,3.5,dod20,15.3,5,5
652,dod20_shovel-7e69,gpt3-davinci,dod2065,shovel,3.3,4.5,dod20,16.8,5,5
653,motesf_hat-8050,gpt3-davinci,motesf1afa,hat,2.4,4.2,motesf,18.9,5,5
654,motesp_g1_backpack-094e,gpt3-davinci,motesp4SG,backpack,4.3,,motesp,,5,5
655,dod20_book-d987,gpt3-davinci,dod2089,book,3.7,2.0,dod20,17.5,5,5
656,dod20_fork-2f3b,gpt3-davinci,dod2035,fork,2.0,1.5,dod20,15.1,5,5
657,hmsl_brick-013c,gpt3-davinci,hmsl865alos8,brick,1.4,1.1,hmsl,15.8,5,5
658,snb17_box-47cb,gpt3-davinci,snb1797,box,1.6,1.8,snb17,16.8,5,5
659,motesf_sock-f558,gpt3-davinci,motesff2fc,sock,2.7,2.7,motesf,23.0,5,5
660,hmsl_brick-354f,gpt3-davinci,hmslP07U97OU,brick,3.0,1.5,hmsl,16.9,5,5
661,dod20_rope-4518,gpt3-davinci,dod2048,rope,2.7,1.0,dod20,15.0,5,5
662,dod20_shoe-d62b,gpt3-davinci,dod2077,shoe,1.0,1.1,dod20,16.8,5,5
663,motesp_g1_bottle-a685,gpt3-davinci,motesp30MR,bottle,3.9,5.0,motesp,22.1,5,5
664,setal08_4.0-6c42,gpt3-davinci,setal08152,knife,1.7000000000000002,1.0,setal08,17.5,5,5
665,snbmo09_2_knife-da8a,gpt3-davinci,snbmo099,knife,1.5,1.0,snbmo09,16.4,5,5
666,snbmo09_3_box-2700,gpt3-davinci,snbmo09200,box,2.2,3.5,snbmo09,20.5,5,5
667,motesf_bottle-0958,gpt3-davinci,motesfa02f,bottle,3.3,5.0,motesf,18.7,5,5
668,dod20_shovel-a2fe,gpt3-davinci,dod2087,shovel,3.3,3.5,dod20,16.9,5,5
669,snbmo09_3_box-d692,gpt3-davinci,snbmo09167,box,1.7000000000000002,2.4,snbmo09,17.0,5,5
670,snb17_rope-33b3,gpt3-davinci,snb1718,rope,1.3,1.0,snb17,16.5,5,5
671,snb17_rope-f091,gpt3-davinci,snb17151,rope,1.3,2.1,snb17,15.5,5,5
672,dod20_table-c880,gpt3-davinci,dod2076,table,3.8,3.5,dod20,15.1,5,5
673,motesf_hat-afe2,gpt3-davinci,motesf06eb,hat,4.7,5.0,motesf,21.5,5,5
674,hmsl_paperclip-534c,gpt3-davinci,hmsl6EcRhhAL,paperclip,2.0,3.0,hmsl,17.3,5,5
675,motesf_toothbrush-6aaf,gpt3-davinci,motesf0e65,toothbrush,2.1,1.0,motesf,20.4,5,5
676,betal18_rope-e614,gpt3-davinci,betal182159,rope,1.6,1.0,betal18,15.2,5,5
677,betal18_box-02af,gpt3-davinci,betal182054,box,1.6,1.0,betal18,16.6,5,5
678,dod20_brick-4f1c,gpt3-davinci,dod2062,brick,2.2,1.3,dod20,16.6,5,5
679,betal18_rope-ad89,gpt3-davinci,betal182053,rope,2.7,1.0,betal18,16.3,5,5
680,snb17_box-1730,gpt3-davinci,snb1778,box,3.0,3.5,snb17,20.0,5,5
681,motesf_sock-14c1,gpt3-davinci,motesff717,sock,2.7,2.8,motesf,23.0,5,5
682,motesf_toothbrush-db25,gpt3-davinci,motesf202c,toothbrush,3.3,3.0,motesf,24.3,5,5
683,dod20_book-4b84,gpt3-davinci,dod2053,book,3.0,1.5,dod20,15.7,5,5
684,snb17_box-c257,gpt3-davinci,snb171,box,1.3,2.0,snb17,15.9,5,5
685,betal18_box-6303,gpt3-davinci,betal182121,box,2.4,4.0,betal18,19.3,5,5
686,hmsl_paperclip-6cff,gpt3-davinci,hmslzVpN53Ht,paperclip,1.0,1.0,hmsl,18.4,5,5
687,betal18_box-a2ab,gpt3-davinci,betal182097,box,1.9,1.1,betal18,18.4,5,5
688,motesf_lightbulb-19e4,gpt3-davinci,motesfbe83,lightbulb,3.0,4.6,motesf,26.4,5,5
689,snbmo09_2_knife-4609,gpt3-davinci,snbmo0911,knife,2.2,2.0,snbmo09,19.2,5,5
690,snb17_rope-b290,gpt3-davinci,snb17126,rope,1.2,1.0,snb17,16.3,5,5
691,hmsl_brick-0995,gpt3-davinci,hmsl68P7GeOl,brick,1.8,1.3,hmsl,17.3,5,5
692,setal08_4.0-6e1a,gpt3-davinci,setal0865,knife,3.3,1.0,setal08,17.8,5,5
693,motesf_hat-5fd5,gpt3-davinci,motesfe96e,hat,3.3,4.3,motesf,19.9,5,5
694,dod20_book-7ae3,gpt3-davinci,dod2048,book,3.8,1.0,dod20,16.6,5,5
695,snbmo09_3_box-98e1,gpt3-davinci,snbmo0913,box,1.9,1.0,snbmo09,17.2,5,5
696,hmsl_paperclip-d7b4,gpt3-davinci,hmslUBn73eP3,paperclip,2.5,3.0,hmsl,17.7,5,5
697,snb17_rope-692a,gpt3-davinci,snb1737,rope,1.2,1.4,snb17,15.9,5,5
698,snbmo09_2_knife-f391,gpt3-davinci,snbmo0959,knife,2.5,4.0,snbmo09,16.7,5,5
699,snbmo09_1_brick-ca54,gpt3-davinci,snbmo0998,brick,1.5,1.0,snbmo09,16.5,5,5
700,dod20_shoe-e8d1,gpt3-davinci,dod2017,shoe,3.0,1.0,dod20,16.8,5,5
701,dod20_pants-a38d,gpt3-davinci,dod2090,pants,2.2,3.0,dod20,15.5,5,5
702,dod20_book-7888,gpt3-davinci,dod2024,book,2.2,1.5,dod20,15.8,5,5
703,betal18_box-916e,gpt3-davinci,betal182135,box,1.6,3.5,betal18,16.2,5,5
704,dod20_tire-28c8,gpt3-davinci,dod2085,tire,1.5,1.2,dod20,15.2,5,5
705,motesf_toothbrush-e5b9,gpt3-davinci,motesf6883,toothbrush,2.7,2.4,motesf,20.2,5,5
706,motesf_spoon-4295,gpt3-davinci,motesf1c9a,spoon,2.4,1.1,motesf,17.9,5,5
707,dod20_bottle-af6d,gpt3-davinci,dod2054,bottle,2.8,4.2,dod20,19.6,5,5
708,snbmo09_3_box-ca5e,gpt3-davinci,snbmo09132,box,1.5,4.0,snbmo09,16.3,5,5
709,motesf_hat-3082,gpt3-davinci,motesf63dc,hat,2.4,2.6,motesf,22.4,5,5
710,betal18_box-96af,gpt3-davinci,betal182121,box,1.3,1.0,betal18,16.8,5,5
711,motesp_g1_sock-afcc,gpt3-davinci,motesp26YK,sock,4.1,2.7,motesp,23.5,5,5
712,dod20_pants-5661,gpt3-davinci,dod2017,pants,3.7,3.0,dod20,14.9,5,5
713,hmsl_brick-2930,gpt3-davinci,hmslC8q1Ph4i,brick,4.0,2.8,hmsl,17.3,5,5
714,motesf_sock-8205,gpt3-davinci,motesf53c3,sock,3.0,4.5,motesf,24.0,5,5
715,motesf_ball-f11d,gpt3-davinci,motesf03c6,ball,2.7,1.1,motesf,22.1,5,5
716,setal08_1.0-08d9,gpt3-davinci,setal08122,brick,1.7000000000000002,1.2,setal08,16.6,5,5
717,dod20_book-c6a8,gpt3-davinci,dod2031,book,2.5,2.8,dod20,15.7,5,5
718,betal18_box-37a0,gpt3-davinci,betal182002,box,1.9,1.0,betal18,16.5,5,5
719,snbmo09_2_knife-1d66,gpt3-davinci,snbmo0931,knife,1.7000000000000002,1.0,snbmo09,19.1,5,5
720,setal08_4.0-4151,gpt3-davinci,setal08146,knife,1.0,3.3,setal08,17.6,5,5
721,dod20_pants-22a7,gpt3-davinci,dod2048,pants,4.2,5.0,dod20,15.5,5,5
722,hmsl_brick-c4bf,gpt3-davinci,hmsl4dUr6hnh,brick,3.0,3.2,hmsl,16.3,5,5
723,hmsl_paperclip-1eb0,gpt3-davinci,hmslI7m5DGyu,paperclip,1.0,1.0,hmsl,17.5,5,5
724,hmsl_paperclip-09b6,gpt3-davinci,hmslN311258W,paperclip,2.2,,hmsl,,5,5
725,betal18_box-597b,gpt3-davinci,betal182107,box,1.0,1.0,betal18,17.2,5,5
726,snb17_rope-c3b7,gpt3-davinci,snb173,rope,1.3,1.3,snb17,15.6,5,5
727,bs12_brick-71af,gpt3-davinci,bs1259,brick,1.0,1.2,bs12,16.9,5,5
728,snbmo09_3_box-33ed,gpt3-davinci,snbmo0950,box,2.5,2.5,snbmo09,16.2,5,5
729,bs12_brick-012b,gpt3-davinci,bs1221,brick,1.4,1.3,bs12,16.6,5,5
730,dod20_shoe-5faf,gpt3-davinci,dod2071,shoe,3.5,4.9,dod20,15.2,5,5
731,dod20_table-143b,gpt3-davinci,dod2045,table,2.0,1.0,dod20,15.4,5,5
732,bs12_brick-0a3a,gpt3-davinci,bs1223,brick,1.8,1.1,bs12,17.4,5,5
733,setal08_1.0-69ff,gpt3-davinci,setal08167,brick,1.7000000000000002,1.2,setal08,17.9,5,5
734,dod20_table-b855,gpt3-davinci,dod2063,table,2.0,1.0,dod20,15.9,5,5
735,snbmo09_2_knife-d32e,gpt3-davinci,snbmo0913,knife,3.5,3.0,snbmo09,16.3,5,5
736,dod20_tire-2a5e,gpt3-davinci,dod2063,tire,4.5,2.0,dod20,15.1,5,5
737,hmsl_paperclip-eeaa,gpt3-davinci,hmslRqMKS495,paperclip,1.9,2.0,hmsl,17.7,5,5
738,snbmo09_3_box-0c52,gpt3-davinci,snbmo09192,box,2.2,1.0,snbmo09,15.6,5,5
739,dod20_book-09ac,gpt3-davinci,dod2092,book,2.7,3.5,dod20,15.8,5,5
740,hmsl_paperclip-bec6,gpt3-davinci,hmslMBYB7Nz5,paperclip,1.2,1.2,hmsl,17.4,5,5
741,bs12_brick-646b,gpt3-davinci,bs1259,brick,1.4,1.8,bs12,17.1,5,5
742,hmsl_brick-2270,gpt3-davinci,hmsloP2kzb61,brick,1.5,2.0,hmsl,16.4,5,5
743,snbmo09_3_box-2f76,gpt3-davinci,snbmo092,box,2.0,1.8,snbmo09,16.0,5,5
744,motesf_ball-8125,gpt3-davinci,motesf9fd8,ball,2.1,1.0,motesf,21.6,5,5
745,dod20_bottle-5d9a,gpt3-davinci,dod2087,bottle,3.5,4.2,dod20,18.2,5,5
746,snb17_box-de94,gpt3-davinci,snb17102,box,2.3,2.7,snb17,16.9,5,5
747,hmsl_brick-c8cc,gpt3-davinci,hmsl30Z2IWHA,brick,2.0,1.0,hmsl,16.7,5,5
748,snbmo09_3_box-685d,gpt3-davinci,snbmo0961,box,3.0,1.2,snbmo09,16.2,5,5
749,motesf_toothbrush-5f58,gpt3-davinci,motesf7f10,toothbrush,3.6,2.6,motesf,21.5,5,5
750,setal08_4.0-2de8,gpt3-davinci,setal0823,knife,1.3,3.0,setal08,17.3,5,5
751,bs12_brick-7fce,gpt3-davinci,bs12132,brick,2.2,3.2,bs12,19.1,5,5
752,bs12_brick-bec7,gpt3-davinci,bs1299,brick,1.0,1.3,bs12,17.5,5,5
753,motesf_hat-6f0d,gpt3-davinci,motesfec8c,hat,3.0,3.2,motesf,21.6,5,5
754,snb17_box-bea8,gpt3-davinci,snb1747,box,1.7000000000000002,4.3,snb17,17.2,5,5
755,snbmo09_1_brick-9029,gpt3-davinci,snbmo09161,brick,2.3,0.3,snbmo09,17.6,5,5
756,motesf_sock-4f9c,gpt3-davinci,motesf37bc,sock,3.0,1.0,motesf,21.2,5,5
757,betal18_rope-bfa6,gpt3-davinci,betal182151,rope,1.9,1.0,betal18,16.1,5,5
758,bs12_brick-49e4,gpt3-davinci,bs12108,brick,1.4,3.3,bs12,17.2,5,5
759,setal08_4.0-7b44,gpt3-davinci,setal08196,knife,3.0,3.0,setal08,17.1,5,5
760,snb17_rope-3939,gpt3-davinci,snb1737,rope,1.3,1.3,snb17,15.6,5,5
761,snbmo09_2_knife-391c,gpt3-davinci,snbmo0923,knife,1.4,4.3,snbmo09,15.8,5,5
762,betal18_box-63ba,gpt3-davinci,betal182002,box,1.0,1.1,betal18,16.1,5,5
763,dod20_rope-c348,gpt3-davinci,dod2072,rope,3.0,1.7,dod20,16.3,5,5
764,motesf_sock-f1c6,gpt3-davinci,motesfe369,sock,3.6,3.2,motesf,21.4,5,5
765,dod20_book-35fa,gpt3-davinci,dod2027,book,3.8,1.2,dod20,17.6,5,5
766,betal18_box-2acf,gpt3-davinci,betal182053,box,2.1,0.8,betal18,16.2,5,5
767,motesf_toothbrush-5b53,gpt3-davinci,motesf9de6,toothbrush,4.4,2.5,motesf,23.2,5,5
768,setal08_4.0-7ea2,gpt3-davinci,setal08216,knife,1.7000000000000002,5.0,setal08,16.0,5,5
769,motesp_g1_sock-1260,gpt3-davinci,motesp27CA,sock,4.3,5.0,motesp,21.7,5,5
770,dod20_shovel-67a0,gpt3-davinci,dod2024,shovel,1.0,1.0,dod20,16.2,5,5
771,motesf_toothbrush-51cb,gpt3-davinci,motesffb7b,toothbrush,2.7,2.0,motesf,22.3,5,5
772,betal18_rope-e8d6,gpt3-davinci,betal182149,rope,1.3,1.0,betal18,15.4,5,5
773,dod20_shovel-3b96,gpt3-davinci,dod2053,shovel,3.7,3.0,dod20,15.2,5,5
774,snb17_box-ff1c,gpt3-davinci,snb1735,box,3.0,1.5,snb17,16.9,5,5
775,snb17_box-1e55,gpt3-davinci,snb17130,box,1.7000000000000002,3.5,snb17,16.7,5,5
776,setal08_1.0-5c65,gpt3-davinci,setal08126,brick,2.2,1.1,setal08,18.2,5,5
777,betal18_rope-a0ff,gpt3-davinci,betal182128,rope,1.0,1.0,betal18,16.0,5,5
778,motesf_lightbulb-47bc,gpt3-davinci,motesfa255,lightbulb,3.9,4.5,motesf,24.1,5,5
779,motesp_g1_spoon-4436,gpt3-davinci,motesp14ML,spoon,3.0,,motesp,,5,5
780,dod20_fork-e013,gpt3-davinci,dod2076,fork,2.5,3.0,dod20,17.4,5,5
781,snb17_box-e476,gpt3-davinci,snb1783,box,2.0,3.5,snb17,17.9,5,5
782,hmsl_brick-e8d8,gpt3-davinci,hmslVE8400EB,brick,3.0,1.0,hmsl,17.7,5,5
783,hmsl_paperclip-9916,gpt3-davinci,hmslPg80l09K,paperclip,4.0,3.0,hmsl,17.7,5,5
784,betal18_rope-96fe,gpt3-davinci,betal182065,rope,1.3,1.0,betal18,15.7,5,5
785,snb17_rope-8f65,gpt3-davinci,snb17108,rope,2.3,1.4,snb17,15.9,5,5
786,motesf_lightbulb-4363,gpt3-davinci,motesf9dcb,lightbulb,2.7,2.0,motesf,22.1,5,5
787,bs12_brick-5568,gpt3-davinci,bs1275,brick,4.6,2.5,bs12,18.2,5,5
788,snb17_rope-9f0c,gpt3-davinci,snb17140,rope,2.3,1.9,snb17,15.7,5,5
789,hmsl_paperclip-857b,gpt3-davinci,hmslRF5YP927,paperclip,4.3,1.3,hmsl,18.1,5,5
790,snbmo09_3_box-cafb,gpt3-davinci,snbmo0917,box,2.0,4.0,snbmo09,16.0,5,5
791,snb17_box-f9bf,gpt3-davinci,snb17122,box,1.5,1.0,snb17,16.0,5,5
792,dod20_pants-aab3,gpt3-davinci,dod2040,pants,3.5,4.0,dod20,17.0,5,5
793,motesf_ball-99c6,gpt3-davinci,motesfd645,ball,3.0,4.0,motesf,18.5,5,5
794,hmsl_brick-5cfb,gpt3-davinci,hmsl8tmPV3b2,brick,2.5,1.3,hmsl,17.0,5,5
795,setal08_1.0-4706,gpt3-davinci,setal08228,brick,1.7000000000000002,1.2,setal08,17.0,5,5
796,hmsl_brick-94a2,gpt3-davinci,hmslP07U97OU,brick,1.3,1.0,hmsl,18.4,5,5
797,motesf_sock-26c1,gpt3-davinci,motesf5ef6,sock,2.7,3.5,motesf,23.1,5,5
798,bs12_brick-23f1,gpt3-davinci,bs1286,brick,1.4,1.2,bs12,17.8,5,5
799,dod20_bottle-922c,gpt3-davinci,dod206,bottle,3.5,5.0,dod20,19.0,5,5
800,setal08_4.0-3602,gpt3-davinci,setal0892,knife,3.0,4.3,setal08,18.4,5,5
801,hmsl_brick-fbf5,gpt3-davinci,hmslaP33crx5,brick,2.8,1.3,hmsl,16.0,5,5
802,snb17_rope-55ac,gpt3-davinci,snb1712,rope,1.3,1.1,snb17,15.8,5,5
803,bs12_brick-cc88,gpt3-davinci,bs12133,brick,2.2,1.3,bs12,15.7,5,5
804,dod20_pants-b754,gpt3-davinci,dod203,pants,2.0,4.0,dod20,15.9,5,5
805,hmsl_brick-9820,gpt3-davinci,hmslzaTZTqFs,brick,2.0,1.3,hmsl,16.4,5,5
806,dod20_tire-b6f9,gpt3-davinci,dod202,tire,3.2,3.2,dod20,15.3,5,5
807,hmsl_paperclip-7105,gpt3-davinci,hmsl3fDKk8eo,paperclip,2.3,2.0,hmsl,17.6,5,5
808,motesf_pencil-8d1d,gpt3-davinci,motesff718,pencil,2.1,1.0,motesf,19.9,5,5
809,setal08_4.0-e91d,gpt3-davinci,setal0818,knife,1.7000000000000002,5.0,setal08,16.6,5,5
810,dod20_book-a5f3,gpt3-davinci,dod2075,book,2.8,2.4,dod20,15.9,5,5
811,betal18_box-9db5,gpt3-davinci,betal182160,box,1.3,3.2,betal18,17.7,5,5
812,snbmo09_3_box-8de0,gpt3-davinci,snbmo09113,box,1.8,2.0,snbmo09,17.8,5,5
813,dod20_rope-b9b3,gpt3-davinci,dod2051,rope,3.0,1.0,dod20,18.1,5,5
814,dod20_tire-0cb9,gpt3-davinci,dod2023,tire,2.0,1.0,dod20,16.6,5,5
815,hmsl_brick-a95f,gpt3-davinci,hmsl74I0f64D,brick,4.5,3.3,hmsl,18.2,5,5
816,snb17_rope-8b82,gpt3-davinci,snb1768,rope,2.0,1.0,snb17,17.0,5,5
817,snbmo09_3_box-5a2f,gpt3-davinci,snbmo09178,box,1.5,1.0,snbmo09,15.7,5,5
818,motesf_pencil-fd3d,gpt3-davinci,motesfa4a0,pencil,2.1,1.0,motesf,22.0,5,5
819,motesf_pencil-a34b,gpt3-davinci,motesf7e77,pencil,3.0,3.0,motesf,20.0,5,5
820,snbmo09_3_box-1ec6,gpt3-davinci,snbmo0944,box,1.6,1.0,snbmo09,16.3,5,5
821,snbmo09_2_knife-a518,gpt3-davinci,snbmo09143,knife,2.3,3.0,snbmo09,16.3,5,5
822,hmsl_paperclip-a35d,gpt3-davinci,hmsl1hb56yYu,paperclip,3.0,4.0,hmsl,17.6,5,5
823,motesf_pencil-8eec,gpt3-davinci,motesfeb16,pencil,1.3,1.0,motesf,20.0,5,5
824,dod20_bottle-e839,gpt3-davinci,dod202,bottle,4.2,4.0,dod20,18.5,5,5
825,hmsl_paperclip-6fa7,gpt3-davinci,hmslls85DI0O,paperclip,1.0,,hmsl,,5,5
826,motesf_ball-b103,gpt3-davinci,motesff766,ball,3.0,4.3,motesf,19.9,5,5
827,setal08_1.0-17a6,gpt3-davinci,setal0829,brick,2.0,1.5,setal08,17.1,5,5
828,setal08_1.0-3c7d,gpt3-davinci,setal0881,brick,2.3,1.5,setal08,20.4,5,5
829,snb17_rope-75fb,gpt3-davinci,snb1714,rope,2.0,1.1,snb17,15.7,5,5
830,snb17_box-bd66,gpt3-davinci,snb1761,box,2.3,4.2,snb17,22.4,5,5
831,snbmo09_3_box-f240,gpt3-davinci,snbmo09193,box,2.3,1.0,snbmo09,16.9,5,5
832,motesp_g1_lightbulb-d79d,gpt3-davinci,motesp33RM,lightbulb,3.0,3.0,motesp,25.1,5,5
833,dod20_rope-8dcf,gpt3-davinci,dod2041,rope,3.0,1.0,dod20,16.3,5,5
834,dod20_rope-0134,gpt3-davinci,dod2088,rope,2.5,1.0,dod20,15.0,5,5
835,setal08_1.0-d4f2,gpt3-davinci,setal0818,brick,1.0,1.0,setal08,16.4,5,5
836,hmsl_paperclip-2c05,gpt3-davinci,hmslr239i5kp,paperclip,1.8,1.3,hmsl,18.2,5,5
837,setal08_4.0-1a90,gpt3-davinci,setal08145,knife,1.3,1.0,setal08,16.8,5,5
838,betal18_box-dc3c,gpt3-davinci,betal182090,box,1.9,5.0,betal18,19.6,5,5
839,motesf_spoon-f0e0,gpt3-davinci,motesf1700,spoon,2.4,2.2,motesf,21.2,5,5
840,dod20_brick-f87c,gpt3-davinci,dod203,brick,3.3,1.6,dod20,17.6,5,5
841,snbmo09_2_knife-43e7,gpt3-davinci,snbmo09156,knife,2.8,3.3,snbmo09,16.8,5,5
842,dod20_rope-2f3a,gpt3-davinci,dod2054,rope,3.2,2.1,dod20,15.2,5,5
843,snbmo09_2_knife-5151,gpt3-davinci,snbmo09198,knife,2.5,4.0,snbmo09,16.6,5,5
844,hmsl_paperclip-93ba,gpt3-davinci,hmslc62vD57c,paperclip,1.3,1.3,hmsl,17.5,5,5
845,hmsl_brick-285a,gpt3-davinci,hmsl4VzH60D1,brick,1.5,1.1,hmsl,17.8,5,5
846,snb17_box-d7ce,gpt3-davinci,snb1798,box,1.0,4.0,snb17,15.9,5,5
847,snbmo09_3_box-74a8,gpt3-davinci,snbmo09200,box,2.3,1.0,snbmo09,17.7,5,5
848,betal18_rope-beae,gpt3-davinci,betal182053,rope,1.3,1.0,betal18,15.1,5,5
849,betal18_box-98b8,gpt3-davinci,betal182151,box,1.0,1.0,betal18,18.7,5,5
850,betal18_rope-dfe3,gpt3-davinci,betal182162,rope,3.3,1.8,betal18,16.0,5,5
851,snbmo09_2_knife-6f2b,gpt3-davinci,snbmo09165,knife,3.3,5.0,snbmo09,17.0,5,5
852,snbmo09_2_knife-1865,gpt3-davinci,snbmo09110,knife,1.4,3.0,snbmo09,16.4,5,5
853,snb17_rope-6303,gpt3-davinci,snb1744,rope,2.7,1.0,snb17,15.0,5,5
854,setal08_4.0-e5ce,gpt3-davinci,setal0812,knife,1.0,1.0,setal08,17.1,5,5
855,setal08_4.0-a741,gpt3-davinci,setal0840,knife,2.3,4.3,setal08,16.9,5,5
856,hmsl_brick-aed8,gpt3-davinci,hmsl47h4XUb6,brick,1.1,1.2,hmsl,15.7,5,5
857,snbmo09_3_box-862a,gpt3-davinci,snbmo09172,box,2.0,1.0,snbmo09,17.4,5,5
858,dod20_book-cf49,gpt3-davinci,dod2064,book,1.5,2.0,dod20,15.5,5,5
859,snbmo09_1_brick-da89,gpt3-davinci,snbmo0954,brick,2.2,1.9,snbmo09,16.8,5,5
860,setal08_1.0-263a,gpt3-davinci,setal08115,brick,1.3,1.3,setal08,17.2,5,5
861,betal18_rope-cff2,gpt3-davinci,betal182059,rope,2.7,2.1,betal18,15.9,5,5
862,dod20_bottle-9d41,gpt3-davinci,dod2054,bottle,1.0,2.0,dod20,18.9,5,5
863,motesf_pencil-e57f,gpt3-davinci,motesf82aa,pencil,3.6,1.4,motesf,22.6,5,5
864,setal08_4.0-658a,gpt3-davinci,setal08176,knife,3.3,3.0,setal08,17.0,5,5
865,motesf_ball-7cc2,gpt3-davinci,motesff340,ball,1.6,1.0,motesf,18.1,5,5
866,dod20_shoe-237d,gpt3-davinci,dod2017,shoe,3.5,4.6,dod20,15.5,5,5
867,hmsl_brick-5eba,gpt3-davinci,hmsl4VoT0krX,brick,2.0,1.1,hmsl,16.6,5,5
868,dod20_tire-03a8,gpt3-davinci,dod2048,tire,2.8,2.5,dod20,17.7,5,5
869,setal08_4.0-1686,gpt3-davinci,setal0867,knife,1.7000000000000002,3.0,setal08,15.9,5,5
870,motesf_toothbrush-aecc,gpt3-davinci,motesf7cbb,toothbrush,2.7,2.5,motesf,20.0,5,5
871,motesf_hat-836d,gpt3-davinci,motesf9dfc,hat,2.4,4.3,motesf,19.7,5,5
872,setal08_1.0-6fca,gpt3-davinci,setal0898,brick,1.3,1.5,setal08,17.0,5,5
873,snb17_rope-ce68,gpt3-davinci,snb1722,rope,2.0,1.0,snb17,15.1,5,5
874,snb17_rope-9d84,gpt3-davinci,snb17154,rope,1.0,1.0,snb17,16.2,5,5
875,bs12_brick-1a15,gpt3-davinci,bs1291,brick,3.4,2.1,bs12,16.2,5,5
876,snbmo09_1_brick-83a8,gpt3-davinci,snbmo09188,brick,2.5,5.0,snbmo09,17.3,5,5
877,hmsl_paperclip-251c,gpt3-davinci,hmsl3vBR15MO,paperclip,3.3,3.5,hmsl,18.5,5,5
878,motesf_lightbulb-7518,gpt3-davinci,motesfe4a6,lightbulb,3.0,1.3,motesf,23.4,5,5
879,bs12_brick-1b54,gpt3-davinci,bs12112,brick,2.2,1.3,bs12,16.9,5,5
880,motesf_pencil-4e9b,gpt3-davinci,motesf577b,pencil,2.7,2.0,motesf,21.0,5,5
881,snbmo09_2_knife-f00a,gpt3-davinci,snbmo0952,knife,1.8,2.7,snbmo09,16.0,5,5
882,hmsl_paperclip-d026,gpt3-davinci,hmslV8mxLJpC,paperclip,3.0,4.5,hmsl,17.7,5,5
883,snbmo09_1_brick-1bf9,gpt3-davinci,snbmo09200,brick,2.7,4.9,snbmo09,17.8,5,5
884,dod20_bottle-e08a,gpt3-davinci,dod2055,bottle,2.2,3.5,dod20,19.1,5,5
885,hmsl_brick-fe5e,gpt3-davinci,hmslaP33crx5,brick,1.8,1.3,hmsl,16.6,5,5
886,dod20_tire-dabf,gpt3-davinci,dod2016,tire,3.0,4.0,dod20,16.8,5,5
887,dod20_table-d632,gpt3-davinci,dod2027,table,3.5,4.0,dod20,15.5,5,5
888,hmsl_brick-e833,gpt3-davinci,hmslURsOk93r,brick,1.5,1.1,hmsl,16.5,5,5
889,setal08_1.0-6af9,gpt3-davinci,setal086,brick,2.0,1.2,setal08,16.6,5,5
890,motesf_pencil-a28c,gpt3-davinci,motesff4b9,pencil,3.6,2.5,motesf,24.7,5,5
