,id,model,participant,prompt,target,predicted,src
667,snbmo09_brick-512b,ocs-main,snbmo09184,brick,1.5,0.9144273915781668,snbmo09
668,snbmo09_brick-851f,ocs-main,snbmo09132,brick,1.0,0.687063769888969,snbmo09
669,motesf_lightbulb-19e4,ocs-main,motesfbe83,lightbulb,3.0,0.9183219133623794,motesf
670,snbmo09_brick-74b2,ocs-main,snbmo09111,brick,2.0,0.9151418952601351,snbmo09
671,snb17_box-bd66,ocs-main,snb1761,box,2.3,0.8845931571377617,snb17
672,motesf_hat-9104,ocs-main,motesf1ff8,hat,1.3,0.768425241112709,motesf
673,betal18_rope-e8d6,ocs-main,betal182149,rope,1.3,0.9276721552014351,betal18
674,hmsl_paperclip-e75a,ocs-main,hmslw3Pi76uS,paperclip,2.5,0.7920201722218297,hmsl
675,snbmo09_box-8c8d,ocs-main,snbmo09149,box,2.2,0.851958301101195,snbmo09
676,snbmo09_knife-1e90,ocs-main,snbmo09153,knife,2.0,0.9402355514466763,snbmo09
677,setal08_knife-e684,ocs-main,setal08185,knife,2.0,0.8478698029019721,setal08
678,hmsl_paperclip-bfea,ocs-main,hmslyi89Nvu5,paperclip,1.5,0.8770669028162956,hmsl
679,snbmo09_knife-30c3,ocs-main,snbmo09107,knife,1.0,0.9486612565815449,snbmo09
680,dod20_fork-0030,ocs-main,dod2040,fork,3.5,0.9589622177838109,dod20
681,motesp-g1_backpack-17ZR,ocs-main,17ZR,backpack,2.3,0.8136915223696647,motesp
682,betal18_rope-b6f2,ocs-main,betal182188,rope,1.9,0.7409909238360741,betal18
683,dod20_book-7888,ocs-main,dod2024,book,2.2,1.005034236703068,dod20
684,snbmo09_brick-385f,ocs-main,snbmo0918,brick,1.7,0.6692341355947744,snbmo09
685,dod20_tire-be3a,ocs-main,dod2016,tire,3.0,0.8303075403050763,dod20
686,hmsl_paperclip-347a,ocs-main,hmsl10z2wJHQ,paperclip,1.8,0.8836868712283158,hmsl
687,hmsl_brick-712f,ocs-main,hmsly6ZLJ0s9,brick,2.8,0.9762477967888117,hmsl
688,snbmo09_knife-d32e,ocs-main,snbmo0913,knife,3.5,0.9463977869511483,snbmo09
689,dod20_table-d4b3,ocs-main,dod2081,table,3.5,0.892438709194482,dod20
690,bs12_brick-1484,ocs-main,bs1232,brick,1.8,0.8526494595226356,bs12
691,setal08_brick-9c6b,ocs-main,setal08108,brick,1.7,0.933484078197463,setal08
692,snbmo09_knife-2e87,ocs-main,snbmo09146,knife,1.0,0.8133698028856959,snbmo09
693,setal08_brick-9f1b,ocs-main,setal08186,brick,2.0,0.9445190929828271,setal08
694,setal08_brick-59ac,ocs-main,setal08195,brick,1.7,0.9665394991085074,setal08
695,setal08_knife-3602,ocs-main,setal0892,knife,3.0,0.8086108593937649,setal08
696,snb17_rope-3969,ocs-main,snb17105,rope,2.0,0.7410124779738545,snb17
697,snb17_box-6d44,ocs-main,snb1714,box,2.0,0.6982727348804474,snb17
698,snb17_rope-4308,ocs-main,snb1755,rope,1.0,0.8899203713123359,snb17
699,snb17_box-bc6b,ocs-main,snb17149,box,2.3,0.978968793838547,snb17
700,snbmo09_brick-db4d,ocs-main,snbmo09129,brick,1.5,0.8503686934709549,snbmo09
701,betal18_box-dc3c,ocs-main,betal182090,box,1.9,0.8071476030670522,betal18
702,setal08_knife-46de,ocs-main,setal08190,knife,1.7,0.6388368879475602,setal08
703,bs12_brick-3167,ocs-main,bs1250,brick,1.0,0.9419280681967085,bs12
704,bs12_brick-d59c,ocs-main,bs12119,brick,1.4,0.845409688921569,bs12
705,motesf_pencil-f7a8,ocs-main,motesf1385,pencil,3.9,0.7762101689760559,motesf
706,setal08_knife-c312,ocs-main,setal08178,knife,1.7,0.808160377068363,setal08
707,dod20_rope-ff54,ocs-main,dod2082,rope,2.2,0.7102018193888304,dod20
708,motesf_toothbrush-5f58,ocs-main,motesf7f10,toothbrush,3.6,0.8959171735976591,motesf
709,motesf_sock-845c,ocs-main,motesf34ed,sock,4.1,0.9742473680526018,motesf
710,dod20_rope-b9b3,ocs-main,dod2051,rope,3.0,0.7761986723262619,dod20
711,bs12_brick-97bc,ocs-main,bs12112,brick,1.4,0.7587119555578965,bs12
712,hmsl_brick-1945,ocs-main,hmsl8UP73BqP,brick,1.8,0.9632322810677587,hmsl
713,snbmo09_knife-d77d,ocs-main,snbmo09148,knife,1.3,0.7818136245564157,snbmo09
714,dod20_shovel-d0e8,ocs-main,dod2011,shovel,2.0,0.8773342622206515,dod20
715,motesf_lightbulb-9c82,ocs-main,motesfa02f,lightbulb,3.6,0.9499371902360431,motesf
716,snbmo09_box-5354,ocs-main,snbmo09163,box,2.2,0.7934243754820357,snbmo09
717,dod20_shoe-7ae3,ocs-main,dod2048,shoe,3.2,0.8838024735450745,dod20
718,snbmo09_brick-ff95,ocs-main,snbmo09193,brick,2.0,0.9428242253515811,snbmo09
719,hmsl_brick-0c34,ocs-main,hmsltcw0dt93,brick,1.2,0.7899922825962817,hmsl
720,betal18_box-6aea,ocs-main,betal182104,box,1.0,0.7358634292492301,betal18
721,betal18_box-b42f,ocs-main,betal182053,box,1.0,0.7740023285150528,betal18
722,snb17_rope-782f,ocs-main,snb17112,rope,1.3,1.0016640572575852,snb17
723,snbmo09_box-e6ba,ocs-main,snbmo0976,box,1.8,0.7508121085470363,snbmo09
724,snb17_rope-e433,ocs-main,snb1732,rope,1.3,0.8432030230760574,snb17
725,setal08_knife-083c,ocs-main,setal08129,knife,1.7,0.8498446778878517,setal08
726,bs12_brick-04b3,ocs-main,bs12104,brick,1.0,0.86092109978199,bs12
727,hmsl_brick-c18b,ocs-main,hmslS91lo83T,brick,1.5,0.785955325763281,hmsl
728,snb17_rope-a9d3,ocs-main,snb17142,rope,1.3,0.7080387451097248,snb17
729,snbmo09_box-d692,ocs-main,snbmo09167,box,1.8,0.746850149537498,snbmo09
730,dod20_book-2da9,ocs-main,dod2042,book,4.5,0.9389663847152602,dod20
731,setal08_brick-8145,ocs-main,setal08223,brick,2.3,0.8732734769582748,setal08
732,setal08_knife-73e4,ocs-main,setal08125,knife,2.0,0.8148423596502156,setal08
733,dod20_tire-3b96,ocs-main,dod2053,tire,3.0,0.9893985306844115,dod20
734,dod20_rope-0785,ocs-main,dod2043,rope,2.3,0.7772054110589302,dod20
735,snbmo09_box-55d7,ocs-main,snbmo09109,box,1.5,0.7545072567852079,snbmo09
736,motesf_pencil-12a1,ocs-main,motesf158f,pencil,1.3,0.6693369619135614,motesf
737,snbmo09_box-bed9,ocs-main,snbmo0948,box,2.0,0.821052148938179,snbmo09
738,motesf_bottle-e5f7,ocs-main,motesf0116,bottle,2.4,0.7684143006269647,motesf
739,dod20_table-7e8f,ocs-main,dod2085,table,3.7,0.8725808560848236,dod20
740,hmsl_paperclip-e3ea,ocs-main,hmslHcYiggdZ,paperclip,2.7,0.9782845520500434,hmsl
741,motesp-g1_sock-15CP,ocs-main,15CP,sock,2.8,0.8872216382467126,motesp
742,betal18_box-3215,ocs-main,betal182061,box,1.6,0.6646621227264404,betal18
743,setal08_brick-ace1,ocs-main,setal08188,brick,2.7,0.858775826866071,setal08
744,dod20_tire-e6be,ocs-main,dod2084,tire,1.0,0.6774136204225912,dod20
745,setal08_brick-e3e3,ocs-main,setal08155,brick,2.7,0.8364950987319146,setal08
746,setal08_knife-0b82,ocs-main,setal08102,knife,1.3,0.8024784826334764,setal08
747,snbmo09_knife-118e,ocs-main,snbmo09166,knife,3.8,0.849876268958182,snbmo09
748,hmsl_paperclip-27d6,ocs-main,hmslopxAEih3,paperclip,2.3,0.7893709352101551,hmsl
749,dod20_brick-6d82,ocs-main,dod2013,brick,2.5,0.8463010066319249,dod20
750,hmsl_paperclip-4a70,ocs-main,hmslLr6WcnQu,paperclip,2.0,0.8336884223200589,hmsl
751,motesf_toothbrush-3420,ocs-main,motesf371b,toothbrush,2.7,0.7711028930154118,motesf
752,setal08_brick-f522,ocs-main,setal0830,brick,2.3,0.8485473112213386,setal08
753,dod20_tire-20e9,ocs-main,dod2023,tire,2.3,0.8953668150994496,dod20
754,hmsl_paperclip-08f2,ocs-main,hmslib5Yvt55,paperclip,3.0,0.9633454840541364,hmsl
755,motesf_lightbulb-1f2c,ocs-main,motesf45c4,lightbulb,2.1,0.9669804163277149,motesf
756,snbmo09_brick-0b84,ocs-main,snbmo0912,brick,1.3,0.6520510202518452,snbmo09
757,snbmo09_brick-d908,ocs-main,snbmo0945,brick,2.0,0.79874033716601,snbmo09
758,dod20_brick-f87c,ocs-main,dod203,brick,3.3,0.81173849639088,dod20
759,bs12_brick-d71b,ocs-main,bs1224,brick,1.0,0.6959815919399261,bs12
760,hmsl_brick-7015,ocs-main,hmslw07hiE91,brick,3.5,0.9157801057535659,hmsl
761,betal18_rope-beae,ocs-main,betal182053,rope,1.3,0.7751744985580444,betal18
762,hmsl_brick-0c9b,ocs-main,hmslFVKi04e2,brick,1.0,0.6295583546161652,hmsl
763,snb17_rope-753c,ocs-main,snb1718,rope,1.3,0.6892856471735334,snb17
764,hmsl_brick-0156,ocs-main,hmsl9DATQk19,brick,2.0,0.909283484621661,hmsl
765,dod20_bottle-bec5,ocs-main,dod2014,bottle,3.8,0.8280865699052811,dod20
766,snb17_box-fdc2,ocs-main,snb1715,box,2.0,0.9047393966574473,snb17
767,setal08_knife-6135,ocs-main,setal0885,knife,1.3,0.8299992846340432,setal08
768,betal18_rope-35db,ocs-main,betal182100,rope,1.0,0.8733582852660193,betal18
769,motesf_toothbrush-ace4,ocs-main,motesfd82c,toothbrush,2.7,0.759840809280173,motesf
770,snbmo09_knife-660d,ocs-main,snbmo0921,knife,1.8,0.9143226744150074,snbmo09
771,bs12_brick-70bc,ocs-main,bs1212,brick,3.0,0.9045420999440105,bs12
772,betal18_rope-846a,ocs-main,betal182099,rope,1.0,0.7936924248933792,betal18
773,snbmo09_box-9069,ocs-main,snbmo09180,box,2.5,0.8214457631111145,snbmo09
774,snb17_box-ff1c,ocs-main,snb1735,box,3.0,0.7140577229277427,snb17
775,dod20_bottle-821c,ocs-main,dod2028,bottle,2.5,0.7185391616750506,dod20
776,snb17_box-3507,ocs-main,snb17110,box,1.7,0.8054642289742484,snb17
777,setal08_brick-6324,ocs-main,setal0869,brick,2.3,0.8565065559367383,setal08
778,hmsl_brick-101a,ocs-main,hmsl9qInF3rw,brick,1.5,0.8655390233588715,hmsl
779,dod20_tire-5216,ocs-main,dod2022,tire,3.0,0.9682191014289856,dod20
780,hmsl_paperclip-7a1e,ocs-main,hmsl9ZsvZCS0,paperclip,2.5,0.7780362571412951,hmsl
781,setal08_brick-6e37,ocs-main,setal0868,brick,1.6,0.9762580912702279,setal08
782,dod20_rope-475b,ocs-main,dod2027,rope,2.0,0.7888535588599523,dod20
783,dod20_brick-4f1c,ocs-main,dod2062,brick,2.2,0.6810002624988556,dod20
784,motesf_toothbrush-ca97,ocs-main,motesf07e1,toothbrush,3.0,0.7964317561810091,motesf
785,betal18_rope-8963,ocs-main,betal182048,rope,1.6,0.7494358582879316,betal18
786,snb17_rope-12b2,ocs-main,snb17118,rope,1.7,0.7938805021206292,snb17
787,snbmo09_knife-91cc,ocs-main,snbmo09187,knife,2.5,0.8436513504257934,snbmo09
788,setal08_knife-7930,ocs-main,setal08120,knife,2.0,0.9824010159837644,setal08
789,betal18_box-9db5,ocs-main,betal182160,box,1.3,0.7061689806583328,betal18
790,dod20_shoe-1f97,ocs-main,dod2024,shoe,3.8,0.8689332685574003,dod20
791,setal08_brick-0c8a,ocs-main,setal08216,brick,1.6,0.7825120449572285,setal08
792,setal08_knife-5061,ocs-main,setal08135,knife,2.3,0.8984745070338249,setal08
793,setal08_knife-06e0,ocs-main,setal08240,knife,2.0,0.8039688318967819,setal08
794,motesf_hat-836d,ocs-main,motesf9dfc,hat,2.4,0.9231269583106041,motesf
795,betal18_box-7eb0,ocs-main,betal182058,box,1.6,0.8265843029201596,betal18
796,setal08_knife-13fe,ocs-main,setal08119,knife,2.0,0.7295689376723868,setal08
797,betal18_rope-f184,ocs-main,betal182128,rope,1.0,0.7671130036346052,betal18
798,dod20_brick-6337,ocs-main,dod201,brick,2.2,0.8735847555971037,dod20
799,dod20_tire-f5a2,ocs-main,dod2071,tire,3.5,0.8255492811736856,dod20
800,motesf_hat-6f0d,ocs-main,motesfec8c,hat,3.0,0.7648012187516008,motesf
801,motesf_sock-1ae1,ocs-main,motesf92cc,sock,3.0,0.7790033855820204,motesf
802,setal08_brick-94d9,ocs-main,setal087,brick,1.7,0.8191554888616539,setal08
803,snbmo09_box-75f8,ocs-main,snbmo09120,box,2.2,0.8423066315682041,snbmo09
804,setal08_knife-ba6b,ocs-main,setal08129,knife,3.0,0.8404723591894422,setal08
805,bs12_brick-9b32,ocs-main,bs12123,brick,1.4,0.8646756559610367,bs12
806,setal08_knife-88da,ocs-main,setal08115,knife,1.0,0.7441354036086802,setal08
807,hmsl_brick-6058,ocs-main,hmsljQzd3rhk,brick,2.3,0.7508106468102673,hmsl
808,dod20_pants-c7af,ocs-main,dod2043,pants,2.7,0.5466862941084616,dod20
809,setal08_knife-17c7,ocs-main,setal0881,knife,2.3,0.920598741417882,setal08
810,dod20_table-c6b0,ocs-main,dod2040,table,1.3,0.6849389916396083,dod20
811,snb17_rope-c32b,ocs-main,snb1749,rope,1.7,0.8651925325393677,snb17
812,motesf_pencil-75b2,ocs-main,motesf6855,pencil,3.0,0.7118503760499197,motesf
813,snbmo09_knife-5e62,ocs-main,snbmo0935,knife,2.5,0.7187088131904602,snbmo09
814,motesf_ball-3077,ocs-main,motesf5422,ball,2.4,0.8347161903859007,motesf
815,setal08_knife-e7e6,ocs-main,setal08223,knife,2.0,0.8852310553193092,setal08
816,dod20_rope-e447,ocs-main,dod2050,rope,3.0,0.7590929176962704,dod20
817,hmsl_brick-6bb2,ocs-main,hmsl6FgikCA8,brick,1.0,0.4583533471398362,hmsl
818,setal08_knife-8fec,ocs-main,setal0843,knife,1.0,0.6604210639857455,setal08
819,setal08_knife-e4cd,ocs-main,setal0856,knife,1.7,0.7530806881593722,setal08
820,motesf_spoon-0370,ocs-main,motesff7e6,spoon,3.6,0.8682537398065969,motesf
821,snbmo09_box-35e9,ocs-main,snbmo09171,box,1.2,0.8544691354036331,snbmo09
822,dod20_table-7230,ocs-main,dod2045,table,1.5,0.7682686448097229,dod20
823,motesf_pencil-465f,ocs-main,motesf3dd4,pencil,3.6,0.8976273611187935,motesf
824,snb17_rope-07ae,ocs-main,snb17106,rope,2.0,0.9899781774814357,snb17
825,hmsl_brick-bf36,ocs-main,hmsl3afo6Ob6,brick,1.0,0.4022548794746399,hmsl
826,setal08_knife-4506,ocs-main,setal0827,knife,2.0,0.8631134518036155,setal08
827,snb17_box-44b2,ocs-main,snb17115,box,2.3,0.8712295643785283,snb17
828,betal18_rope-cac9,ocs-main,betal182024,rope,1.3,0.7951677999014839,betal18
829,bs12_brick-5264,ocs-main,bs1222,brick,1.4,0.8247943818569183,bs12
830,betal18_box-f422,ocs-main,betal182092,box,1.9,0.8516425587560951,betal18
831,setal08_brick-be8a,ocs-main,setal08171,brick,2.0,0.7914708623161956,setal08
832,snbmo09_brick-f92b,ocs-main,snbmo09109,brick,1.5,0.7178414491765658,snbmo09
833,snbmo09_box-96ae,ocs-main,snbmo09147,box,1.7,0.8123392345335226,snbmo09
834,setal08_knife-e0ec,ocs-main,setal0849,knife,1.7,0.8719773994792559,setal08
835,dod20_fork-9a4b,ocs-main,dod2015,fork,1.0,0.8147358745336533,dod20
836,betal18_box-3740,ocs-main,betal182123,box,1.3,0.7849737845867233,betal18
837,snbmo09_brick-da89,ocs-main,snbmo0954,brick,2.3,0.7081612426863189,snbmo09
838,hmsl_brick-3845,ocs-main,hmsle1t22a36,brick,3.2,0.9334004432057108,hmsl
839,snbmo09_box-c0e3,ocs-main,snbmo0990,box,1.7,0.7770064672950739,snbmo09
840,betal18_box-98b8,ocs-main,betal182151,box,1.0,0.729008865011228,betal18
841,motesf_spoon-cf01,ocs-main,motesfef0d,spoon,3.0,0.9805532291930257,motesf
842,dod20_bottle-2447,ocs-main,dod2040,bottle,3.0,0.7354960776490025,dod20
843,motesf_lightbulb-799f,ocs-main,motesf35f4,lightbulb,3.9,0.8903069049119949,motesf
844,setal08_knife-05db,ocs-main,setal0813,knife,2.0,0.8022947789909651,setal08
845,motesf_bottle-f8cd,ocs-main,motesf8c19,bottle,2.7,0.8975503339867457,motesf
846,motesf_hat-39f8,ocs-main,motesf6faa,hat,4.4,0.9214792784602049,motesf
847,hmsl_paperclip-2daf,ocs-main,hmslK883nL64,paperclip,2.5,0.8853380695565573,hmsl
848,snb17_rope-dd7f,ocs-main,snb17121,rope,1.3,0.7936924248933792,snb17
849,motesf_spoon-6e2a,ocs-main,motesf2723,spoon,2.8,1.025226516649127,motesf
850,snbmo09_knife-4609,ocs-main,snbmo0911,knife,2.2,0.9067254409640092,snbmo09
851,setal08_brick-ee1a,ocs-main,setal08218,brick,2.3,0.853134423608205,setal08
852,motesf_spoon-aa51,ocs-main,motesfcb70,spoon,2.7,1.0129549069767858,motesf
853,betal18_rope-5160,ocs-main,betal182162,rope,1.6,0.9729565354303384,betal18
854,motesf_sock-9d91,ocs-main,motesf072b,sock,3.6,0.8768305423895478,motesf
855,snbmo09_brick-7aeb,ocs-main,snbmo0992,brick,1.7,0.9160721128744878,snbmo09
856,hmsl_paperclip-93ba,ocs-main,hmslc62vD57c,paperclip,1.3,0.505402535200119,hmsl
857,hmsl_paperclip-6496,ocs-main,hmsleuaMDyU7,paperclip,2.0,0.7846638262271881,hmsl
858,dod20_tire-50a7,ocs-main,dod2025,tire,1.8,0.7013132606036545,dod20
859,motesf_toothbrush-7b4e,ocs-main,motesfa597,toothbrush,2.7,0.8987665908272583,motesf
860,motesf_toothbrush-c498,ocs-main,motesfc058,toothbrush,2.7,0.8155309046701206,motesf
861,motesf_lightbulb-ac83,ocs-main,motesfb1a5,lightbulb,3.6,0.9757389035075903,motesf
862,dod20_bottle-1797,ocs-main,dod2080,bottle,1.0,0.9285126551985741,dod20
863,motesf_sock-795c,ocs-main,motesfa666,sock,3.6,0.9236471634923515,motesf
864,dod20_pants-298b,ocs-main,dod203,pants,2.2,0.7496397495269775,dod20
865,setal08_knife-6760,ocs-main,setal08148,knife,1.0,0.782897797307618,setal08
866,setal08_brick-63e6,ocs-main,setal08196,brick,1.7,0.9013707898998989,setal08
867,setal08_knife-5551,ocs-main,setal08110,knife,1.7,0.8908889102707791,setal08
868,setal08_knife-4096,ocs-main,setal08183,knife,1.7,0.6059057572647064,setal08
869,dod20_fork-11f6,ocs-main,dod2071,fork,2.8,0.8150366583258354,dod20
870,hmsl_paperclip-f45d,ocs-main,hmsl3qx6PWXs,paperclip,1.8,0.7754090097938902,hmsl
871,setal08_brick-c29b,ocs-main,setal08213,brick,2.0,0.9787622075527906,setal08
872,dod20_fork-ab64,ocs-main,dod2066,fork,2.8,0.7939377347627392,dod20
873,snbmo09_box-0799,ocs-main,snbmo09158,box,3.3,0.755819418850351,snbmo09
874,motesf_pencil-8d1d,ocs-main,motesff718,pencil,2.1,0.9709798991680145,motesf
875,betal18_rope-bc6a,ocs-main,betal182181,rope,3.6,0.8244595913906504,betal18
876,hmsl_paperclip-2655,ocs-main,hmslD9ZeYC3r,paperclip,2.0,0.8851528093218803,hmsl
877,betal18_box-1abf,ocs-main,betal182157,box,1.3,0.8555961102247238,betal18
878,dod20_table-5f03,ocs-main,dod2013,table,1.5,0.8230481296777725,dod20
879,dod20_fork-9d0c,ocs-main,dod2084,fork,2.7,0.8514529113368741,dod20
880,snbmo09_brick-826f,ocs-main,snbmo0933,brick,1.7,0.8786996265173093,snbmo09
881,motesf_lightbulb-be9e,ocs-main,motesfc51c,lightbulb,2.4,1.00403818115592,motesf
882,hmsl_brick-285a,ocs-main,hmsl4VzH60D1,brick,1.5,0.8033156669452983,hmsl
883,betal18_rope-f6af,ocs-main,betal182099,rope,1.0,0.6495595574378967,betal18
884,dod20_rope-93d4,ocs-main,dod2054,rope,2.3,0.6830116808414459,dod20
885,dod20_table-b0d9,ocs-main,dod2015,table,2.5,0.580256444715217,dod20
886,snb17_rope-ed20,ocs-main,snb1783,rope,2.7,0.9417676580523809,snb17
887,motesf_lightbulb-6f2b,ocs-main,motesfd964,lightbulb,3.9,0.9330252626771006,motesf
888,snbmo09_box-4d53,ocs-main,snbmo098,box,2.5,0.8081533253640822,snbmo09
889,motesf_bottle-dc5e,ocs-main,motesfad97,bottle,3.0,0.8594163938725382,motesf
890,snb17_rope-8b82,ocs-main,snb1768,rope,2.0,0.7602311322642369,snb17
891,betal18_box-03be,ocs-main,betal182053,box,1.6,0.8583732396364212,betal18
892,motesf_ball-f11d,ocs-main,motesf03c6,ball,2.7,0.776470884680748,motesf
893,snbmo09_box-e884,ocs-main,snbmo09197,box,1.8,0.9639614409072154,snbmo09
894,snb17_rope-4f03,ocs-main,snb1721,rope,2.0,0.7579874081348533,snb17
895,dod20_pants-85cd,ocs-main,dod2041,pants,4.7,0.8563245549098715,dod20
896,snb17_box-b56c,ocs-main,snb1764,box,2.0,0.8347272037379212,snb17
897,bs12_brick-b473,ocs-main,bs1224,brick,1.4,0.9995124026900157,bs12
898,hmsl_paperclip-df47,ocs-main,hmsl6xuQ1Z9X,paperclip,1.0,0.6765216886997223,hmsl
899,dod20_bottle-4268,ocs-main,dod2090,bottle,1.0,0.8273957993344502,dod20
900,hmsl_brick-1372,ocs-main,hmslaKRPi4oZ,brick,2.5,0.8446341932384638,hmsl
901,setal08_knife-eee3,ocs-main,setal0882,knife,1.3,0.7039143145084381,setal08
902,snb17_rope-ebad,ocs-main,snb1722,rope,1.3,0.7179865539073944,snb17
903,motesp-g1_lightbulb-1RG,ocs-main,1RG,lightbulb,3.2,0.863273220977945,motesp
904,motesf_bottle-e41d,ocs-main,motesf8dd4,bottle,3.0,0.953754898160696,motesf
905,dod20_table-076a,ocs-main,dod2067,table,2.0,0.7864101231098175,dod20
906,motesf_sock-911b,ocs-main,motesfad13,sock,2.7,0.7863573289635104,motesf
907,hmsl_brick-9819,ocs-main,hmsly8a88PFJ,brick,1.5,0.7805374904600028,hmsl
908,snbmo09_box-d38f,ocs-main,snbmo0945,box,1.2,0.9099433124065399,snbmo09
909,snbmo09_box-4511,ocs-main,snbmo0958,box,3.8,0.7172138388974643,snbmo09
910,snbmo09_knife-49a8,ocs-main,snbmo09149,knife,2.7,0.8212903219600693,snbmo09
911,dod20_rope-bd90,ocs-main,dod208,rope,1.5,0.47565609216690063,dod20
912,betal18_box-1d6d,ocs-main,betal182106,box,5.0,0.7928351516006276,betal18
913,hmsl_paperclip-3c13,ocs-main,hmsliC3RI2p2,paperclip,3.2,0.8158571069397924,hmsl
914,snbmo09_box-b978,ocs-main,snbmo0931,box,1.2,0.755983978509903,snbmo09
915,setal08_knife-6c42,ocs-main,setal08152,knife,1.7,0.8334802267684921,setal08
916,hmsl_paperclip-a338,ocs-main,hmslgEOtW7kc,paperclip,1.5,0.7887359409321906,hmsl
917,snbmo09_box-970c,ocs-main,snbmo0972,box,1.5,0.8518116006289032,snbmo09
918,setal08_brick-364d,ocs-main,setal0859,brick,1.7,0.9108082719864756,setal08
919,motesf_spoon-4864,ocs-main,motesf812b,spoon,3.3,1.0416255667805672,motesf
920,motesf_spoon-05e7,ocs-main,motesf8bf1,spoon,2.7,0.8599627992251684,motesf
921,motesp-g1_sock-26YK,ocs-main,26YK,sock,4.1,0.9258365560637136,motesp
922,betal18_box-0057,ocs-main,betal182089,box,2.9,1.022749463096261,betal18
923,setal08_brick-befc,ocs-main,setal08176,brick,1.0,0.7370731588374784,setal08
924,snb17_rope-ac41,ocs-main,snb1736,rope,1.0,0.7636259347200394,snb17
925,motesf_bottle-00f7,ocs-main,motesfdb8e,bottle,3.0,1.0184695236384869,motesf
926,motesf_ball-3120,ocs-main,motesf1534,ball,1.9,0.9635070948788951,motesf
927,hmsl_brick-4b03,ocs-main,hmsln2FRDiVu,brick,1.7,0.9253582962617383,hmsl
928,motesf_pencil-7c1a,ocs-main,motesf0aa1,pencil,3.3,0.7416116700753193,motesf
929,motesf_hat-24c7,ocs-main,motesff7e6,hat,3.3,0.8440132004679218,motesf
930,bs12_brick-af1d,ocs-main,bs1217,brick,1.4,0.9622727848438679,bs12
931,dod20_book-3962,ocs-main,dod2036,book,3.5,0.9498355537652969,dod20
932,hmsl_brick-60c4,ocs-main,hmslz793il3x,brick,1.8,0.7974313829091422,hmsl
933,dod20_brick-02d0,ocs-main,dod2082,brick,1.0,0.3724138140678407,dod20
934,dod20_tire-e3fb,ocs-main,dod2035,tire,1.0,0.6843917071819305,dod20
935,hmsl_brick-b939,ocs-main,hmslTR0n5Xkg,brick,1.8,1.0170808844268322,hmsl
936,motesf_pencil-ef82,ocs-main,motesf274a,pencil,3.3,0.9079335853457451,motesf
937,betal18_box-916e,ocs-main,betal182135,box,1.6,0.7074732482433319,betal18
938,snb17_box-701a,ocs-main,snb1763,box,1.3,0.8781952830689521,snb17
939,snb17_rope-e9e9,ocs-main,snb17111,rope,2.0,0.9473394807818539,snb17
940,snb17_box-cab4,ocs-main,snb1754,box,2.0,0.7212451264181375,snb17
941,motesf_hat-b5d9,ocs-main,motesf7647,hat,2.7,0.8567212581770415,motesf
942,setal08_brick-d8a1,ocs-main,setal08147,brick,2.7,0.8832754564080183,setal08
943,dod20_brick-4a89,ocs-main,dod2037,brick,1.8,0.7722572982311249,dod20
944,betal18_box-3c04,ocs-main,betal182141,box,1.0,0.7403061985969543,betal18
945,dod20_bottle-6a46,ocs-main,dod2028,bottle,2.5,0.8345929648842949,dod20
946,dod20_shovel-b3e3,ocs-main,dod2078,shovel,2.7,0.9262606874718603,dod20
947,hmsl_paperclip-67f7,ocs-main,hmslV8mxLJpC,paperclip,3.8,0.8893533735478867,hmsl
948,snbmo09_knife-23cc,ocs-main,snbmo09109,knife,1.0,0.8199745565652847,snbmo09
949,hmsl_brick-aa26,ocs-main,hmslzvXd0H7K,brick,1.5,0.9414099849350882,hmsl
950,snbmo09_box-fdcf,ocs-main,snbmo0949,box,1.5,0.8412133593180815,snbmo09
951,betal18_rope-7eec,ocs-main,betal182095,rope,2.1,0.7850663363933563,betal18
952,hmsl_brick-890b,ocs-main,hmsl0n661va4,brick,1.3,0.8502827427038698,hmsl
953,hmsl_brick-76e3,ocs-main,hmsl5yhjjPmZ,brick,2.0,0.9628050252795219,hmsl
954,motesf_pencil-6895,ocs-main,motesfc8ff,pencil,3.6,0.8762264624238014,motesf
955,snb17_box-de94,ocs-main,snb17102,box,2.3,0.7518815498082481,snb17
956,snbmo09_brick-858b,ocs-main,snbmo09172,brick,1.2,0.9120439365506172,snbmo09
957,snbmo09_knife-d2a7,ocs-main,snbmo0965,knife,2.3,0.7541813403367996,snbmo09
958,snbmo09_brick-4cef,ocs-main,snbmo0975,brick,2.5,0.8108359953878964,snbmo09
959,setal08_brick-2740,ocs-main,setal08138,brick,1.3,0.9055745579508236,setal08
960,dod20_fork-e3e4,ocs-main,dod2073,fork,2.5,1.0014228099025786,dod20
961,bs12_brick-dddb,ocs-main,bs1270,brick,1.7,0.9313976690173149,bs12
962,snbmo09_box-f332,ocs-main,snbmo09177,box,1.5,0.753119429987938,snbmo09
963,snbmo09_knife-2c1f,ocs-main,snbmo0995,knife,1.2,0.9383519364814742,snbmo09
964,motesf_lightbulb-b317,ocs-main,motesf3636,lightbulb,2.7,1.0560401810463842,motesf
965,hmsl_brick-ee98,ocs-main,hmsl3rG4FDn6,brick,1.3,0.5580486470125186,hmsl
966,dod20_tire-4adf,ocs-main,dod2064,tire,3.8,0.9578854888677597,dod20
