,id,model,participant,prompt,target,predicted,src
710,hmsl_brick-086d,lsa-tasa,hmsle1t22a36,brick,1.8,0.6799999999999999,hmsl
711,hmsl_brick-8825,lsa-tasa,hmsl900RaAbM,brick,2.0,0.97,hmsl
712,motesf_bottle-38db,lsa-tasa,motesfc058,bottle,3.3,0.6,motesf
713,betal18_box-f58f,lsa-tasa,betal182043,box,1.3,0.86,betal18
714,dod20_book-be18,lsa-tasa,dod2040,book,1.2,0.91,dod20
715,motesf_pencil-c9d9,lsa-tasa,motesff90f,pencil,3.6,0.69,motesf
716,hmsl_paperclip-da99,lsa-tasa,hmsl3fPP7hT0,paper clip,3.0,0.76,hmsl
717,hmsl_brick-c18b,lsa-tasa,hmslS91lo83T,brick,1.5,0.78,hmsl
718,setal08_knife-5491,lsa-tasa,setal0811,knife,1.7,0.6599999999999999,setal08
719,setal08_brick-ee3e,lsa-tasa,setal089,brick,1.0,0.87,setal08
720,hmsl_brick-58d6,lsa-tasa,hmsl4dUr6hnh,brick,1.0,0.53,hmsl
721,setal08_brick-ace1,lsa-tasa,setal08188,brick,2.7,0.81,setal08
722,hmsl_paperclip-0031,lsa-tasa,hmsl4RcV7Sp1,paper clip,2.0,0.92,hmsl
723,snb17_box-bc6d,lsa-tasa,snb1764,box,2.0,0.6799999999999999,snb17
724,setal08_brick-d4f2,lsa-tasa,setal0818,brick,1.0,0.95,setal08
725,snb17_box-3eaf,lsa-tasa,snb1765,box,2.3,0.75,snb17
726,setal08_brick-acdb,lsa-tasa,setal082,brick,1.7,0.92,setal08
727,snbmo09_box-8c8d,lsa-tasa,snbmo09149,box,2.2,0.75,snbmo09
728,snbmo09_brick-aade,lsa-tasa,snbmo0910,brick,3.0,0.98,snbmo09
729,setal08_brick-c19a,lsa-tasa,setal08192,brick,1.7,0.88,setal08
730,hmsl_brick-bec5,lsa-tasa,hmsltcw0dt93,brick,1.8,0.79,hmsl
731,snb17_rope-75fb,lsa-tasa,snb1714,rope,2.0,0.92,snb17
732,motesf_lightbulb-6f2b,lsa-tasa,motesfd964,lightbulb,3.9,0.91,motesf
733,bs12_brick-5c8d,lsa-tasa,bs1284,brick,1.8,0.95,bs12
734,bs12_brick-95ab,lsa-tasa,bs1232,brick,1.0,0.63,bs12
735,dod20_bottle-1c8d,lsa-tasa,dod2032,bottle,3.8,0.89,dod20
736,snb17_box-4ea9,lsa-tasa,snb1798,box,1.0,1.06,snb17
737,hmsl_paperclip-0505,lsa-tasa,hmslLr6WcnQu,paper clip,1.0,0.83,hmsl
738,bs12_brick-bc20,lsa-tasa,bs1259,brick,1.0,0.8200000000000001,bs12
739,snbmo09_brick-7aeb,lsa-tasa,snbmo0992,brick,1.7,0.88,snbmo09
740,setal08_brick-3876,lsa-tasa,setal0830,brick,1.0,0.31999999999999995,setal08
741,bs12_brick-d5d1,lsa-tasa,bs1215,brick,1.4,0.96,bs12
742,hmsl_brick-e833,lsa-tasa,hmslURsOk93r,brick,1.5,0.84,hmsl
743,motesf_ball-b103,lsa-tasa,motesff766,ball,3.0,0.83,motesf
744,dod20_shoe-9884,lsa-tasa,dod2056,shoe,1.0,0.62,dod20
745,snbmo09_brick-eda9,lsa-tasa,snbmo09128,brick,1.5,0.81,snbmo09
746,snbmo09_box-55a2,lsa-tasa,snbmo0949,box,2.5,0.8200000000000001,snbmo09
747,snb17_box-0fd3,lsa-tasa,snb1714,box,1.6,0.94,snb17
748,dod20_pants-85cd,lsa-tasa,dod2041,pants,4.7,0.87,dod20
749,betal18_rope-d5f5,lsa-tasa,betal182117,rope,1.0,0.8,betal18
750,snb17_box-d576,lsa-tasa,snb1753,box,2.3,0.62,snb17
751,dod20_brick-3a32,lsa-tasa,dod2037,brick,2.0,0.92,dod20
752,dod20_shoe-337d,lsa-tasa,dod202,shoe,2.5,0.72,dod20
753,snbmo09_knife-a345,lsa-tasa,snbmo0962,knife,2.2,0.74,snbmo09
754,setal08_brick-a7b2,lsa-tasa,setal08137,brick,1.3,0.61,setal08
755,motesf_spoon-1d94,lsa-tasa,motesfb1a5,spoon,3.3,0.75,motesf
756,setal08_knife-05bf,lsa-tasa,setal0835,knife,2.3,0.6699999999999999,setal08
757,hmsl_paperclip-caee,lsa-tasa,hmsl26AI7yNO,paper clip,2.3,0.75,hmsl
758,hmsl_brick-90a9,lsa-tasa,hmslIcVu0w8g,brick,2.0,0.74,hmsl
759,hmsl_paperclip-cb81,lsa-tasa,hmslA26c3z9n,paper clip,2.7,0.84,hmsl
760,hmsl_paperclip-d0f6,lsa-tasa,hmslO9vSup0D,paper clip,1.0,0.76,hmsl
761,dod20_bottle-5d9a,lsa-tasa,dod2087,bottle,3.5,0.64,dod20
762,motesf_spoon-4295,lsa-tasa,motesf1c9a,spoon,2.4,0.6,motesf
763,dod20_tire-40d4,lsa-tasa,dod2023,tire,3.5,0.87,dod20
764,dod20_fork-9d0c,lsa-tasa,dod2084,fork,2.7,0.84,dod20
765,snbmo09_box-0f92,lsa-tasa,snbmo09111,box,2.3,0.6799999999999999,snbmo09
766,dod20_fork-410f,lsa-tasa,dod2031,fork,1.0,0.85,dod20
767,setal08_brick-b308,lsa-tasa,setal08214,brick,1.0,0.65,setal08
768,snbmo09_box-422d,lsa-tasa,snbmo09146,box,3.0,0.8200000000000001,snbmo09
769,betal18_rope-78f6,lsa-tasa,betal182007,rope,3.0,1.03,betal18
770,bs12_brick-1fe9,lsa-tasa,bs12102,brick,1.8,0.81,bs12
771,dod20_book-5b51,lsa-tasa,dod2013,book,3.0,0.9299999999999999,dod20
772,bs12_brick-0fff,lsa-tasa,bs1218,brick,1.0,0.87,bs12
773,dod20_rope-75f3,lsa-tasa,dod2087,rope,3.5,1.02,dod20
774,motesf_ball-3c01,lsa-tasa,motesf38af,ball,2.1,0.91,motesf
775,dod20_shoe-bab5,lsa-tasa,dod2056,shoe,4.7,0.86,dod20
776,snbmo09_box-a2a6,lsa-tasa,snbmo09182,box,1.3,0.040000000000000036,snbmo09
777,motesp-g1_ball-13OO,lsa-tasa,13OO,ball,4.6,0.8200000000000001,motesp
778,snbmo09_box-915d,lsa-tasa,snbmo0999,box,2.2,0.83,snbmo09
779,motesp-g1_spoon-12AM,lsa-tasa,12AM,spoon,4.8,0.76,motesp
780,setal08_knife-6274,lsa-tasa,setal08186,knife,2.7,0.6799999999999999,setal08
781,dod20_bottle-c7e8,lsa-tasa,dod207,bottle,1.0,0.54,dod20
782,snb17_rope-7db1,lsa-tasa,snb17111,rope,3.0,0.97,snb17
783,dod20_book-51c4,lsa-tasa,dod2054,book,2.8,0.87,dod20
784,setal08_brick-fca6,lsa-tasa,setal0889,brick,3.3,0.89,setal08
785,setal08_brick-c964,lsa-tasa,setal08186,brick,1.7,0.86,setal08
786,motesf_sock-8847,lsa-tasa,motesf1700,sock,3.0,0.74,motesf
787,setal08_brick-ee3d,lsa-tasa,setal08151,brick,2.0,0.86,setal08
788,dod20_rope-7dc6,lsa-tasa,dod2075,rope,3.5,0.74,dod20
789,dod20_fork-f084,lsa-tasa,dod2071,fork,1.5,0.71,dod20
790,motesf_pencil-1ec8,lsa-tasa,motesfffd5,pencil,3.0,0.96,motesf
791,snbmo09_box-98e1,lsa-tasa,snbmo0913,box,1.9,0.86,snbmo09
792,dod20_book-7e02,lsa-tasa,dod2013,book,1.5,0.51,dod20
793,bs12_brick-62ec,lsa-tasa,bs12103,brick,1.0,0.56,bs12
794,setal08_knife-c07b,lsa-tasa,setal08136,knife,1.7,0.7,setal08
795,setal08_knife-16f9,lsa-tasa,setal0874,knife,2.0,0.73,setal08
796,dod20_tire-4adf,lsa-tasa,dod2064,tire,3.8,0.9,dod20
797,hmsl_brick-c35f,lsa-tasa,hmsl01VqTes5,brick,1.5,0.98,hmsl
798,dod20_bottle-efa7,lsa-tasa,dod2037,bottle,2.0,0.94,dod20
799,snbmo09_knife-7337,lsa-tasa,snbmo09152,knife,1.0,0.77,snbmo09
800,hmsl_brick-dac8,lsa-tasa,hmsl7Alo1fos,brick,1.3,0.56,hmsl
801,hmsl_paperclip-d7b1,lsa-tasa,hmslZfDzR06v,paper clip,2.2,0.72,hmsl
802,bs12_brick-a1de,lsa-tasa,bs1259,brick,1.4,0.83,bs12
803,dod20_brick-4f1c,lsa-tasa,dod2062,brick,2.2,0.86,dod20
804,dod20_tire-5e0f,lsa-tasa,dod201,tire,3.2,0.92,dod20
805,betal18_box-bb13,lsa-tasa,betal182030,box,2.1,0.84,betal18
806,betal18_rope-846a,lsa-tasa,betal182099,rope,1.0,0.8,betal18
807,motesf_spoon-36a9,lsa-tasa,motesf74db,spoon,2.7,0.76,motesf
808,snb17_box-4cf2,lsa-tasa,snb1798,box,1.0,0.94,snb17
809,snbmo09_knife-3b2e,lsa-tasa,snbmo0986,knife,1.7,0.5,snbmo09
810,hmsl_paperclip-9f26,lsa-tasa,hmslC0fi1Rtn,paper clip,3.0,0.83,hmsl
811,dod20_shovel-6bda,lsa-tasa,dod2048,shovel,3.2,0.91,dod20
812,dod20_table-c61c,lsa-tasa,dod2020,table,2.5,0.91,dod20
813,bs12_brick-2921,lsa-tasa,bs1299,brick,2.6,0.74,bs12
814,motesf_pencil-f7a8,lsa-tasa,motesf1385,pencil,3.9,0.65,motesf
815,motesf_bottle-19c4,lsa-tasa,motesf0402,bottle,2.7,0.9,motesf
816,bs12_brick-430c,lsa-tasa,bs1269,brick,2.2,0.84,bs12
817,motesf_bottle-a3a3,lsa-tasa,motesf371b,bottle,3.0,0.72,motesf
818,motesp-g1_sock-15CP,lsa-tasa,15CP,sock,2.8,0.7,motesp
819,betal18_box-e837,lsa-tasa,betal182191,box,1.6,0.63,betal18
820,hmsl_paperclip-7508,lsa-tasa,hmslUUuMg7dW,paper clip,2.2,0.78,hmsl
821,dod20_tire-9583,lsa-tasa,dod2027,tire,2.7,0.75,dod20
822,hmsl_brick-bc53,lsa-tasa,hmslJji0e564,brick,1.0,0.43999999999999995,hmsl
823,dod20_tire-6179,lsa-tasa,dod2088,tire,3.3,0.8,dod20
824,betal18_box-0bce,lsa-tasa,betal182179,box,1.0,0.81,betal18
825,snb17_box-2315,lsa-tasa,snb1743,box,2.0,0.77,snb17
826,dod20_pants-0f96,lsa-tasa,dod2059,pants,3.5,0.53,dod20
827,dod20_book-e23b,lsa-tasa,dod2083,book,3.0,,dod20
828,hmsl_brick-77a8,lsa-tasa,hmsly42hKMsQ,brick,3.3,0.85,hmsl
829,snbmo09_knife-f09f,lsa-tasa,snbmo09129,knife,2.2,0.8200000000000001,snbmo09
830,hmsl_brick-27ab,lsa-tasa,hmsl66jawKKi,brick,1.5,0.7,hmsl
831,snbmo09_box-8edf,lsa-tasa,snbmo0936,box,1.7,0.65,snbmo09
832,setal08_knife-d467,lsa-tasa,setal08101,knife,1.7,0.72,setal08
833,betal18_rope-910a,lsa-tasa,betal182048,rope,2.1,0.89,betal18
834,dod20_fork-d702,lsa-tasa,dod206,fork,2.5,1.02,dod20
835,motesf_ball-62be,lsa-tasa,motesfbcbe,ball,3.9,0.8,motesf
836,bs12_brick-0058,lsa-tasa,bs1259,brick,1.0,0.81,bs12
837,motesf_toothbrush-ea3e,lsa-tasa,motesfca46,toothbrush,3.6,0.8200000000000001,motesf
838,snbmo09_knife-5174,lsa-tasa,snbmo0928,knife,1.3,0.73,snbmo09
839,motesf_pencil-619b,lsa-tasa,motesfa597,pencil,3.6,0.5700000000000001,motesf
840,hmsl_paperclip-a2a1,lsa-tasa,hmslD9ZeYC3r,paper clip,2.0,0.75,hmsl
841,snbmo09_brick-897b,lsa-tasa,snbmo0928,brick,1.2,0.43999999999999995,snbmo09
842,motesf_bottle-563b,lsa-tasa,motesf8f53,bottle,2.1,0.74,motesf
843,hmsl_paperclip-7fe7,lsa-tasa,hmsl67q3o3y7,paper clip,4.0,0.86,hmsl
844,dod20_book-5891,lsa-tasa,dod2077,book,1.3,,dod20
845,motesf_pencil-cf8e,lsa-tasa,motesf077e,pencil,1.9,0.33999999999999997,motesf
846,snbmo09_knife-45c8,lsa-tasa,snbmo09196,knife,1.5,0.86,snbmo09
847,dod20_table-d703,lsa-tasa,dod2013,table,3.3,0.9,dod20
848,dod20_pants-5940,lsa-tasa,dod2023,pants,1.0,0.41000000000000003,dod20
849,setal08_brick-94d9,lsa-tasa,setal087,brick,1.7,0.87,setal08
850,motesf_bottle-4435,lsa-tasa,motesfbc6d,bottle,3.2,0.9299999999999999,motesf
851,snbmo09_knife-c764,lsa-tasa,snbmo0924,knife,2.0,0.84,snbmo09
852,snbmo09_knife-c031,lsa-tasa,snbmo0989,knife,1.5,0.75,snbmo09
853,setal08_knife-7ea2,lsa-tasa,setal08216,knife,1.7,0.55,setal08
854,motesp-g1_backpack-4SG,lsa-tasa,4SG,backpack,4.3,0.74,motesp
855,motesf_lightbulb-83d4,lsa-tasa,motesfa97d,lightbulb,3.6,0.95,motesf
856,dod20_pants-0632,lsa-tasa,dod2015,pants,3.3,0.71,dod20
857,motesf_spoon-ba16,lsa-tasa,motesff90f,spoon,1.9,0.74,motesf
858,dod20_brick-0d5a,lsa-tasa,dod2089,brick,3.0,0.9,dod20
859,hmsl_paperclip-bfea,lsa-tasa,hmslyi89Nvu5,paper clip,1.5,0.9,hmsl
860,dod20_shoe-4d51,lsa-tasa,dod208,shoe,1.0,0.76,dod20
861,setal08_knife-e043,lsa-tasa,setal0837,knife,1.7,0.92,setal08
862,setal08_knife-1958,lsa-tasa,setal08230,knife,2.0,0.94,setal08
863,motesf_bottle-3e64,lsa-tasa,motesf149e,bottle,1.6,0.56,motesf
864,snb17_box-9f1b,lsa-tasa,snb1753,box,1.7,0.76,snb17
865,setal08_brick-10f0,lsa-tasa,setal08141,brick,2.7,0.85,setal08
866,dod20_tire-d80b,lsa-tasa,dod2062,tire,2.2,0.76,dod20
867,bs12_brick-612f,lsa-tasa,bs1285,brick,2.2,0.72,bs12
868,hmsl_brick-8ef8,lsa-tasa,hmslC67DPV18,brick,2.5,0.9,hmsl
869,motesf_bottle-8d78,lsa-tasa,motesf8f12,bottle,3.3,0.55,motesf
870,snbmo09_knife-0bfd,lsa-tasa,snbmo09171,knife,3.0,0.78,snbmo09
871,bs12_brick-ec52,lsa-tasa,bs1222,brick,1.0,0.91,bs12
872,hmsl_brick-d91c,lsa-tasa,hmsl4IpDwdI5,brick,1.3,0.89,hmsl
873,motesf_lightbulb-6975,lsa-tasa,motesfbac9,lightbulb,3.9,0.97,motesf
874,hmsl_paperclip-9b33,lsa-tasa,hmslmmD57gcr,paper clip,2.0,0.6799999999999999,hmsl
875,snb17_box-6a9c,lsa-tasa,snb17141,box,2.0,0.85,snb17
876,dod20_pants-99b7,lsa-tasa,dod2019,pants,4.5,0.9,dod20
877,betal18_rope-6b07,lsa-tasa,betal182101,rope,2.7,0.91,betal18
878,dod20_rope-44d1,lsa-tasa,dod2087,rope,3.8,0.77,dod20
879,setal08_brick-4447,lsa-tasa,setal0836,brick,3.3,0.84,setal08
880,motesf_hat-7b92,lsa-tasa,motesf38db,hat,3.3,0.77,motesf
881,hmsl_brick-4b03,lsa-tasa,hmsln2FRDiVu,brick,1.7,0.83,hmsl
882,setal08_knife-0234,lsa-tasa,setal0833,knife,2.0,0.76,setal08
883,motesf_lightbulb-78df,lsa-tasa,motesf735b,lightbulb,3.3,0.91,motesf
884,hmsl_brick-0821,lsa-tasa,hmslCg25X24o,brick,2.0,0.86,hmsl
885,dod20_pants-4ee8,lsa-tasa,dod2013,pants,1.2,0.73,dod20
886,setal08_knife-515f,lsa-tasa,setal08135,knife,1.0,0.71,setal08
887,bs12_brick-f137,lsa-tasa,bs1228,brick,3.0,0.8,bs12
888,betal18_rope-3140,lsa-tasa,betal182162,rope,2.4,0.83,betal18
889,dod20_book-cb7e,lsa-tasa,dod2087,book,3.7,0.81,dod20
890,dod20_rope-216c,lsa-tasa,dod2075,rope,3.0,0.92,dod20
891,betal18_box-b42f,lsa-tasa,betal182053,box,1.0,0.85,betal18
892,snbmo09_brick-6864,lsa-tasa,snbmo09153,brick,1.3,0.71,snbmo09
893,snbmo09_brick-48f2,lsa-tasa,snbmo0929,brick,3.0,0.87,snbmo09
894,setal08_knife-072f,lsa-tasa,setal08202,knife,1.0,0.85,setal08
895,motesp-g1_bottle-30MR,lsa-tasa,30MR,bottle,3.9,0.69,motesp
896,bs12_brick-9c86,lsa-tasa,bs1270,brick,1.0,0.9299999999999999,bs12
897,hmsl_paperclip-6e5e,lsa-tasa,hmslxIQ673M9,paper clip,2.5,0.69,hmsl
898,snb17_box-45d5,lsa-tasa,snb1717,box,2.7,1.04,snb17
899,dod20_shoe-0d87,lsa-tasa,dod2027,shoe,3.2,0.6699999999999999,dod20
900,setal08_knife-f6a4,lsa-tasa,setal08170,knife,2.0,0.78,setal08
901,dod20_pants-f5ff,lsa-tasa,dod2028,pants,3.5,0.5800000000000001,dod20
902,motesf_spoon-c6e5,lsa-tasa,motesfa255,spoon,3.3,0.7,motesf
903,hmsl_paperclip-56e7,lsa-tasa,hmslak3D0gDJ,paper clip,2.5,0.85,hmsl
904,dod20_bottle-7bd1,lsa-tasa,dod2082,bottle,1.8,0.5700000000000001,dod20
905,snb17_box-3bfd,lsa-tasa,snb1781,box,3.3,0.78,snb17
906,snbmo09_brick-99e4,lsa-tasa,snbmo09155,brick,1.5,0.88,snbmo09
907,snbmo09_knife-4d15,lsa-tasa,snbmo09170,knife,1.0,0.74,snbmo09
908,setal08_knife-c7a5,lsa-tasa,setal08117,knife,2.0,0.65,setal08
909,motesf_pencil-5be7,lsa-tasa,motesf8216,pencil,3.0,0.75,motesf
910,motesp-g1_spoon-31MB,lsa-tasa,31MB,spoon,3.2,0.64,motesp
911,setal08_knife-42b8,lsa-tasa,setal08155,knife,2.7,0.77,setal08
912,setal08_brick-0777,lsa-tasa,setal08161,brick,1.7,0.87,setal08
913,bs12_brick-d59c,lsa-tasa,bs12119,brick,1.4,0.76,bs12
914,snbmo09_brick-ef0c,lsa-tasa,snbmo0933,brick,2.0,0.76,snbmo09
915,setal08_brick-41b2,lsa-tasa,setal08185,brick,2.7,0.71,setal08
916,snbmo09_box-685d,lsa-tasa,snbmo0961,box,3.0,0.29000000000000004,snbmo09
917,snbmo09_brick-ebdc,lsa-tasa,snbmo0997,brick,1.8,0.85,snbmo09
918,dod20_table-076a,lsa-tasa,dod2067,table,2.0,0.97,dod20
919,snbmo09_brick-41bf,lsa-tasa,snbmo091,brick,1.2,0.87,snbmo09
920,dod20_book-fbae,lsa-tasa,dod2044,book,3.0,0.86,dod20
921,dod20_shovel-67a0,lsa-tasa,dod2024,shovel,1.0,0.54,dod20
922,motesf_hat-afe2,lsa-tasa,motesf06eb,hat,4.7,0.54,motesf
923,betal18_rope-25f1,lsa-tasa,betal182176,rope,1.6,0.8200000000000001,betal18
924,motesf_spoon-2328,lsa-tasa,motesffe73,spoon,3.3,0.75,motesf
925,betal18_box-b937,lsa-tasa,betal182158,box,1.6,0.83,betal18
926,betal18_box-3c24,lsa-tasa,betal182055,box,1.0,0.6599999999999999,betal18
927,snbmo09_brick-3609,lsa-tasa,snbmo09183,brick,1.5,0.96,snbmo09
928,motesf_spoon-b38e,lsa-tasa,motesf642e,spoon,3.3,0.69,motesf
929,snbmo09_box-512b,lsa-tasa,snbmo09144,box,2.0,,snbmo09
930,snb17_rope-37fc,lsa-tasa,snb1786,rope,1.3,0.78,snb17
931,dod20_brick-ac16,lsa-tasa,dod2027,brick,2.5,0.85,dod20
932,setal08_knife-ec93,lsa-tasa,setal08205,knife,1.7,0.5900000000000001,setal08
933,dod20_pants-5851,lsa-tasa,dod2085,pants,2.5,0.86,dod20
934,snb17_rope-e0e1,lsa-tasa,snb17104,rope,1.5,0.85,snb17
935,betal18_box-1601,lsa-tasa,betal182151,box,1.3,0.88,betal18
936,snb17_rope-d493,lsa-tasa,snb1776,rope,2.3,0.89,snb17
937,motesf_sock-186c,lsa-tasa,motesfe569,sock,2.1,0.76,motesf
938,setal08_knife-692a,lsa-tasa,setal08194,knife,1.0,0.77,setal08
939,dod20_tire-e6be,lsa-tasa,dod2084,tire,1.0,0.48,dod20
940,setal08_brick-59ac,lsa-tasa,setal08195,brick,1.7,0.97,setal08
941,motesf_pencil-0845,lsa-tasa,motesf1700,pencil,3.9,0.5800000000000001,motesf
942,motesf_hat-a9f7,lsa-tasa,motesf757b,hat,1.6,0.5700000000000001,motesf
943,snbmo09_brick-0000,lsa-tasa,snbmo09145,brick,1.6,0.87,snbmo09
944,setal08_knife-bf5e,lsa-tasa,setal08114,knife,1.3,0.69,setal08
945,snbmo09_knife-700d,lsa-tasa,snbmo0993,knife,1.8,0.6599999999999999,snbmo09
946,bs12_brick-71f7,lsa-tasa,bs1286,brick,1.8,0.9299999999999999,bs12
947,dod20_brick-3df1,lsa-tasa,dod2092,brick,2.5,0.88,dod20
948,dod20_tire-5216,lsa-tasa,dod2022,tire,3.0,0.96,dod20
949,motesf_pencil-9b9a,lsa-tasa,motesf69ad,pencil,2.4,0.6699999999999999,motesf
950,hmsl_brick-e7cb,lsa-tasa,hmsl9cGn0FdJ,brick,1.8,0.77,hmsl
951,motesf_bottle-dc5e,lsa-tasa,motesfad97,bottle,3.0,0.5800000000000001,motesf
952,motesf_spoon-6d8c,lsa-tasa,motesfec89,spoon,2.7,0.8,motesf
953,motesf_pencil-a2af,lsa-tasa,motesfb2eb,pencil,3.9,0.72,motesf
954,setal08_brick-7728,lsa-tasa,setal08195,brick,2.7,0.9299999999999999,setal08
955,betal18_rope-f10f,lsa-tasa,betal182033,rope,1.9,0.76,betal18
956,betal18_box-c10d,lsa-tasa,betal182087,box,1.3,0.85,betal18
957,snbmo09_box-ffee,lsa-tasa,snbmo09157,box,1.7,0.43000000000000005,snbmo09
958,hmsl_paperclip-1eb0,lsa-tasa,hmslI7m5DGyu,paper clip,1.0,0.53,hmsl
959,dod20_pants-d4e5,lsa-tasa,dod2062,pants,1.2,0.71,dod20
960,betal18_rope-b497,lsa-tasa,betal182179,rope,1.0,0.8,betal18
961,setal08_knife-58cf,lsa-tasa,setal0852,knife,2.3,0.5800000000000001,setal08
962,dod20_shovel-ea14,lsa-tasa,dod2041,shovel,2.7,0.76,dod20
963,dod20_bottle-62b7,lsa-tasa,dod2071,bottle,3.2,0.91,dod20
964,snb17_rope-c623,lsa-tasa,snb1722,rope,1.0,0.69,snb17
965,dod20_fork-44c3,lsa-tasa,dod2064,fork,1.7,0.84,dod20
966,bs12_brick-8b95,lsa-tasa,bs12113,brick,1.4,0.99,bs12
967,dod20_pants-53b1,lsa-tasa,dod2090,pants,3.8,0.8200000000000001,dod20
968,snbmo09_box-e884,lsa-tasa,snbmo09197,box,1.8,0.96,snbmo09
969,setal08_brick-4cce,lsa-tasa,setal08213,brick,2.7,0.87,setal08
970,motesp-g1_backpack-17ZR,lsa-tasa,17ZR,backpack,2.3,0.75,motesp
971,snbmo09_brick-4731,lsa-tasa,snbmo091,brick,2.2,0.81,snbmo09
972,hmsl_paperclip-147c,lsa-tasa,hmslTpv6iUU1,paper clip,2.8,0.44999999999999996,hmsl
973,setal08_brick-a184,lsa-tasa,setal08172,brick,2.3,1.0,setal08
974,hmsl_paperclip-b130,lsa-tasa,hmsl7tAp1G0i,paper clip,2.5,0.8,hmsl
975,hmsl_paperclip-67f7,lsa-tasa,hmslV8mxLJpC,paper clip,3.8,0.73,hmsl
976,snbmo09_box-8399,lsa-tasa,snbmo09155,box,1.8,0.89,snbmo09
977,hmsl_brick-6540,lsa-tasa,hmslaKRPi4oZ,brick,1.3,0.8200000000000001,hmsl
978,snbmo09_knife-1c66,lsa-tasa,snbmo09200,knife,3.0,0.78,snbmo09
979,snbmo09_knife-d0d4,lsa-tasa,snbmo09163,knife,1.5,0.54,snbmo09
980,snbmo09_brick-1c23,lsa-tasa,snbmo0918,brick,2.3,0.8,snbmo09
981,hmsl_paperclip-237c,lsa-tasa,hmsleuaMDyU7,paper clip,1.5,,hmsl
982,hmsl_paperclip-7a1e,lsa-tasa,hmsl9ZsvZCS0,paper clip,2.5,0.94,hmsl
983,snb17_rope-f2c9,lsa-tasa,snb1718,rope,1.7,0.96,snb17
984,betal18_rope-9ef8,lsa-tasa,betal182007,rope,1.0,0.71,betal18
985,motesf_lightbulb-50ff,lsa-tasa,motesf8f53,lightbulb,3.3,0.9299999999999999,motesf
986,motesf_sock-911b,lsa-tasa,motesfad13,sock,2.7,0.74,motesf
987,dod20_tire-04f6,lsa-tasa,dod2051,tire,3.0,0.78,dod20
988,dod20_bottle-7199,lsa-tasa,dod2010,bottle,1.0,0.6699999999999999,dod20
989,bs12_brick-9bd9,lsa-tasa,bs12109,brick,1.8,0.98,bs12
990,setal08_brick-0c8a,lsa-tasa,setal08216,brick,1.6,0.7,setal08
991,snbmo09_box-0b67,lsa-tasa,snbmo09200,box,2.3,0.8200000000000001,snbmo09
992,hmsl_brick-bb2b,lsa-tasa,hmsltWLQC3bA,brick,1.5,0.83,hmsl
993,bs12_brick-7d29,lsa-tasa,bs1225,brick,1.0,0.74,bs12
994,snbmo09_box-41e6,lsa-tasa,snbmo0917,box,2.3,0.81,snbmo09
995,snbmo09_brick-ccfd,lsa-tasa,snbmo09103,brick,1.5,0.74,snbmo09
996,betal18_rope-d7e5,lsa-tasa,betal182124,rope,1.6,0.5800000000000001,betal18
997,snb17_box-c948,lsa-tasa,snb1731,box,1.3,0.75,snb17
998,hmsl_brick-5c49,lsa-tasa,hmsl11z914TK,brick,1.8,0.8,hmsl
999,betal18_rope-bfa6,lsa-tasa,betal182151,rope,1.9,0.83,betal18
1000,snb17_box-701a,lsa-tasa,snb1763,box,1.3,0.84,snb17
1001,setal08_knife-40a7,lsa-tasa,setal08166,knife,3.0,0.94,setal08
1002,hmsl_paperclip-862c,lsa-tasa,hmsl5GS33saU,paper clip,2.5,0.9,hmsl
1003,hmsl_paperclip-d491,lsa-tasa,hmslSGoXL6xi,paper clip,2.5,0.63,hmsl
1004,dod20_table-5f03,lsa-tasa,dod2013,table,1.5,0.9,dod20
1005,dod20_shoe-aade,lsa-tasa,dod2078,shoe,2.8,0.75,dod20
1006,snbmo09_box-df55,lsa-tasa,snbmo09140,box,2.8,0.94,snbmo09
1007,snb17_box-44b2,lsa-tasa,snb17115,box,2.3,0.81,snb17
1008,dod20_rope-8139,lsa-tasa,dod2033,rope,2.3,0.9299999999999999,dod20
1009,betal18_box-03aa,lsa-tasa,betal182104,box,1.6,0.77,betal18
1010,motesp-g1_backpack-14ML,lsa-tasa,14ML,backpack,3.0,0.83,motesp
1011,snbmo09_brick-91bb,lsa-tasa,snbmo09156,brick,2.5,0.95,snbmo09
1012,bs12_brick-199a,lsa-tasa,bs12123,brick,2.2,0.5900000000000001,bs12
1013,bs12_brick-9a7a,lsa-tasa,bs1255,brick,1.8,0.76,bs12
1014,snbmo09_brick-196c,lsa-tasa,snbmo09182,brick,1.2,0.87,snbmo09
1015,dod20_tire-00e8,lsa-tasa,dod2024,tire,1.0,0.4,dod20
1016,snbmo09_brick-cd76,lsa-tasa,snbmo09189,brick,1.5,0.87,snbmo09
1017,snb17_box-7085,lsa-tasa,snb1734,box,2.0,0.77,snb17
1018,setal08_knife-c19a,lsa-tasa,setal08231,knife,1.3,0.78,setal08
1019,snb17_box-4eaa,lsa-tasa,snb1733,box,2.3,0.75,snb17
1020,hmsl_brick-18bf,lsa-tasa,hmslYpLqZ40R,brick,2.2,0.89,hmsl
1021,dod20_bottle-eba0,lsa-tasa,dod2084,bottle,3.3,0.86,dod20
1022,snbmo09_knife-92a3,lsa-tasa,snbmo09107,knife,1.2,0.63,snbmo09
1023,dod20_pants-81b7,lsa-tasa,dod2065,pants,3.0,0.5900000000000001,dod20
