,id,model,participant,prompt,target,predicted,src
853,hmsl_brick-9d1c,gpt-emb-text-embedding-ada-002,hmslR9l7t829,brick,1.1,0.18464413240487365,hmsl
854,snbmo09_brick-1bf9,gpt-emb-text-embedding-ada-002,snbmo09200,brick,2.8,0.22329780145804923,snbmo09
855,bs12_brick-3885,gpt-emb-text-embedding-ada-002,bs1228,brick,3.4,0.2078928235622588,bs12
856,hmsl_brick-53d5,gpt-emb-text-embedding-ada-002,hmsl2PtjMrzC,brick,2.5,0.21439376297579726,hmsl
857,setal08_brick-2ff0,gpt-emb-text-embedding-ada-002,setal0834,brick,2.0,0.20803208165483478,setal08
858,setal08_brick-d6e4,gpt-emb-text-embedding-ada-002,setal08199,brick,1.3,0.21863786487874892,setal08
859,setal08_brick-f446,gpt-emb-text-embedding-ada-002,setal08177,brick,1.0,0.20286447026980792,setal08
860,bs12_brick-6136,gpt-emb-text-embedding-ada-002,bs1215,brick,1.0,0.26962318959172615,bs12
861,snbmo09_brick-7bc0,gpt-emb-text-embedding-ada-002,snbmo0991,brick,1.7000000000000002,0.2312286814104152,snbmo09
862,snbmo09_brick-97aa,gpt-emb-text-embedding-ada-002,snbmo09119,brick,1.7000000000000002,0.15949794031117015,snbmo09
863,snbmo09_brick-90ef,gpt-emb-text-embedding-ada-002,snbmo0958,brick,1.7000000000000002,0.19364090305114012,snbmo09
864,snbmo09_brick-80a9,gpt-emb-text-embedding-ada-002,snbmo09148,brick,1.0,0.18154977310649423,snbmo09
865,setal08_brick-41b2,gpt-emb-text-embedding-ada-002,setal08185,brick,2.7,0.23015403259354705,setal08
866,bs12_brick-cf2d,gpt-emb-text-embedding-ada-002,bs12108,brick,1.4,0.22063431546556267,bs12
867,hmsl_brick-fed5,gpt-emb-text-embedding-ada-002,hmslM5603YCQ,brick,1.2,0.2060669857033749,hmsl
868,bs12_brick-bbb1,gpt-emb-text-embedding-ada-002,bs1245,brick,1.4,0.22791478593126158,bs12
869,hmsl_brick-edc6,gpt-emb-text-embedding-ada-002,hmslQw3OEGyE,brick,1.0,0.19626076256371305,hmsl
870,bs12_brick-eeee,gpt-emb-text-embedding-ada-002,bs1265,brick,1.0,0.12893654774676988,bs12
871,bs12_brick-5303,gpt-emb-text-embedding-ada-002,bs1210,brick,2.6,0.20153427813376779,bs12
872,bs12_brick-890f,gpt-emb-text-embedding-ada-002,bs1210,brick,2.2,0.1477131927734151,bs12
873,setal08_brick-ef09,gpt-emb-text-embedding-ada-002,setal0866,brick,1.7000000000000002,0.22080306311807218,setal08
874,setal08_brick-657f,gpt-emb-text-embedding-ada-002,setal08177,brick,1.7000000000000002,0.22938269866219918,setal08
875,hmsl_brick-d15d,gpt-emb-text-embedding-ada-002,hmslP07U97OU,brick,2.5,0.20639812274315694,hmsl
876,hmsl_brick-016b,gpt-emb-text-embedding-ada-002,hmslqW1EAxi7,brick,2.5,0.22865908808608093,hmsl
877,bs12_brick-b501,gpt-emb-text-embedding-ada-002,bs1223,brick,2.6,0.252536650698712,bs12
878,setal08_brick-fca6,gpt-emb-text-embedding-ada-002,setal0889,brick,3.3,0.22863761546642758,setal08
879,hmsl_brick-d3d4,gpt-emb-text-embedding-ada-002,hmslb180td4X,brick,1.5,0.23080080591039231,hmsl
880,bs12_brick-71af,gpt-emb-text-embedding-ada-002,bs1259,brick,1.0,0.2470055373177248,bs12
881,hmsl_brick-7d32,gpt-emb-text-embedding-ada-002,hmsl9DATQk19,brick,1.0,0.2460566805433303,hmsl
882,hmsl_brick-013c,gpt-emb-text-embedding-ada-002,hmsl865alos8,brick,1.4,0.1894835657930034,hmsl
883,snbmo09_brick-ccfd,gpt-emb-text-embedding-ada-002,snbmo09103,brick,1.5,0.19236242409885185,snbmo09
884,bs12_brick-5de6,gpt-emb-text-embedding-ada-002,bs1264,brick,1.8,0.19017491315645563,bs12
885,snbmo09_brick-2ebb,gpt-emb-text-embedding-ada-002,snbmo09180,brick,1.4,0.19777998813747943,snbmo09
886,hmsl_brick-afcd,gpt-emb-text-embedding-ada-002,hmsl4WeqZ7T8,brick,1.4,0.18365971548903537,hmsl
887,setal08_brick-0385,gpt-emb-text-embedding-ada-002,setal08205,brick,1.7000000000000002,0.22669199418524277,setal08
888,setal08_brick-4cce,gpt-emb-text-embedding-ada-002,setal08213,brick,2.7,0.24453941317458217,setal08
889,bs12_brick-aa15,gpt-emb-text-embedding-ada-002,bs12101,brick,3.8,0.19774816842043752,bs12
890,bs12_brick-a97e,gpt-emb-text-embedding-ada-002,bs1286,brick,3.4,0.20523054468478052,bs12
891,bs12_brick-6da2,gpt-emb-text-embedding-ada-002,bs1291,brick,1.4,0.19457566120326464,bs12
892,snbmo09_brick-dade,gpt-emb-text-embedding-ada-002,snbmo09171,brick,1.3,0.2193087258135854,snbmo09
893,bs12_brick-b12a,gpt-emb-text-embedding-ada-002,bs1250,brick,1.0,0.23885924684111393,bs12
894,snbmo09_brick-ca54,gpt-emb-text-embedding-ada-002,snbmo0998,brick,1.5,0.23020004155261564,snbmo09
895,hmsl_brick-6a6b,gpt-emb-text-embedding-ada-002,hmsl5SRJR5D5,brick,3.5,0.1974004868864354,hmsl
896,dod20_brick-d8e6,gpt-emb-text-embedding-ada-002,dod2071,brick,3.3,0.2547156176877271,dod20
897,dod20_brick-4f1c,gpt-emb-text-embedding-ada-002,dod2062,brick,2.2,0.20198582670638832,dod20
898,hmsl_brick-6382,gpt-emb-text-embedding-ada-002,hmsl7iC45VYt,brick,1.8,0.1796114771620576,hmsl
899,hmsl_brick-347a,gpt-emb-text-embedding-ada-002,hmsl8tmPV3b2,brick,1.8,0.20616523067486292,hmsl
900,bs12_brick-a6d0,gpt-emb-text-embedding-ada-002,bs1256,brick,1.8,0.17032470515280906,bs12
901,bs12_brick-bec7,gpt-emb-text-embedding-ada-002,bs1299,brick,1.0,0.2210081456826407,bs12
902,hmsl_brick-c1e2,gpt-emb-text-embedding-ada-002,hmsl737W95CH,brick,1.5,0.22220871110389662,hmsl
903,setal08_brick-c8f3,gpt-emb-text-embedding-ada-002,setal08208,brick,1.7000000000000002,0.22693525246859592,setal08
904,hmsl_brick-9495,gpt-emb-text-embedding-ada-002,hmslqw8bWgR1,brick,2.8,0.23205226680942392,hmsl
905,bs12_brick-7104,gpt-emb-text-embedding-ada-002,bs1299,brick,1.0,0.20852214989640994,bs12
906,snbmo09_brick-5c6b,gpt-emb-text-embedding-ada-002,snbmo09191,brick,1.2,0.22092318423994717,snbmo09
907,snbmo09_brick-8f44,gpt-emb-text-embedding-ada-002,snbmo09190,brick,1.0,0.17775422292142673,snbmo09
908,hmsl_brick-a632,gpt-emb-text-embedding-ada-002,hmslXsiaT39r,brick,2.5,0.19534412077745922,hmsl
909,hmsl_brick-6ef7,gpt-emb-text-embedding-ada-002,hmslE3P4df3m,brick,2.0,0.22231043601006817,hmsl
910,dod20_brick-695c,gpt-emb-text-embedding-ada-002,dod205,brick,3.0,0.20708908375077428,dod20
911,setal08_brick-10f0,gpt-emb-text-embedding-ada-002,setal08141,brick,2.7,0.2160675663184991,setal08
912,bs12_brick-13c1,gpt-emb-text-embedding-ada-002,bs1211,brick,5.0,0.18536108163192921,bs12
913,setal08_brick-621f,gpt-emb-text-embedding-ada-002,setal0832,brick,2.3,0.1971266567147908,setal08
914,bs12_brick-414d,gpt-emb-text-embedding-ada-002,bs1217,brick,1.4,0.1630167647274583,bs12
915,hmsl_brick-d591,gpt-emb-text-embedding-ada-002,hmslW5edll8z,brick,1.2,0.16904158077971632,hmsl
916,dod20_brick-a8c4,gpt-emb-text-embedding-ada-002,dod2056,brick,3.2,0.21104924356142796,dod20
917,hmsl_brick-6189,gpt-emb-text-embedding-ada-002,hmslD0oEDjkj,brick,1.2,0.22662452993222315,hmsl
918,snbmo09_brick-bd5f,gpt-emb-text-embedding-ada-002,snbmo09199,brick,2.2,0.18741040822898303,snbmo09
919,hmsl_brick-c403,gpt-emb-text-embedding-ada-002,hmslhF5xX42i,brick,2.0,0.21054481257663182,hmsl
920,snbmo09_brick-1c23,gpt-emb-text-embedding-ada-002,snbmo0918,brick,2.3,0.21301975968520648,snbmo09
921,setal08_brick-9f1b,gpt-emb-text-embedding-ada-002,setal08186,brick,2.0,0.24739999969289572,setal08
922,snbmo09_brick-034d,gpt-emb-text-embedding-ada-002,snbmo09174,brick,1.5,0.2418955766975256,snbmo09
923,snbmo09_brick-3a77,gpt-emb-text-embedding-ada-002,snbmo09181,brick,1.2,0.182025066470617,snbmo09
924,setal08_brick-74df,gpt-emb-text-embedding-ada-002,setal0828,brick,2.0,0.20783710049441662,setal08
925,setal08_brick-b9ba,gpt-emb-text-embedding-ada-002,setal08184,brick,2.3,0.1953991974808016,setal08
926,bs12_brick-dbb9,gpt-emb-text-embedding-ada-002,bs1288,brick,1.4,0.2212191247619869,bs12
927,bs12_brick-dddb,gpt-emb-text-embedding-ada-002,bs1270,brick,1.7000000000000002,0.154491633557455,bs12
928,setal08_brick-0064,gpt-emb-text-embedding-ada-002,setal0862,brick,1.3,0.23170968948223747,setal08
929,snbmo09_brick-7aeb,gpt-emb-text-embedding-ada-002,snbmo0992,brick,1.7000000000000002,0.23203861838545348,snbmo09
930,bs12_brick-0a3a,gpt-emb-text-embedding-ada-002,bs1223,brick,1.8,0.22211442940606974,bs12
931,setal08_brick-7268,gpt-emb-text-embedding-ada-002,setal08157,brick,1.7000000000000002,0.21362879355888886,setal08
932,bs12_brick-8cf0,gpt-emb-text-embedding-ada-002,bs1239,brick,1.8,0.2184352516656075,bs12
933,bs12_brick-e6af,gpt-emb-text-embedding-ada-002,bs1277,brick,1.4,0.23608681877321047,bs12
934,hmsl_brick-4b03,gpt-emb-text-embedding-ada-002,hmsln2FRDiVu,brick,1.7000000000000002,0.1991172398795441,hmsl
935,dod20_brick-431c,gpt-emb-text-embedding-ada-002,dod2062,brick,3.2,0.2240470909418817,dod20
936,setal08_brick-74d1,gpt-emb-text-embedding-ada-002,setal0879,brick,1.3,0.22144115807716336,setal08
937,bs12_brick-88b7,gpt-emb-text-embedding-ada-002,bs1264,brick,2.2,0.2439029520606516,bs12
938,snbmo09_brick-184f,gpt-emb-text-embedding-ada-002,snbmo09134,brick,2.3,0.22049445464508366,snbmo09
939,hmsl_brick-a6bb,gpt-emb-text-embedding-ada-002,hmslT5Yw2Ip3,brick,1.0,0.1723289620034577,hmsl
940,snbmo09_brick-50af,gpt-emb-text-embedding-ada-002,snbmo0996,brick,3.2,0.1908088532725729,snbmo09
941,bs12_brick-faea,gpt-emb-text-embedding-ada-002,bs1263,brick,1.0,0.18451015763088885,bs12
942,bs12_brick-6ad5,gpt-emb-text-embedding-ada-002,bs1235,brick,1.8,0.2123170094643334,bs12
943,bs12_brick-66b3,gpt-emb-text-embedding-ada-002,bs1296,brick,1.4,0.21815426507576108,bs12
944,setal08_brick-c301,gpt-emb-text-embedding-ada-002,setal08147,brick,1.7000000000000002,0.20822222913224075,setal08
945,hmsl_brick-3d75,gpt-emb-text-embedding-ada-002,hmslPh94atfW,brick,1.0,0.17969843344707104,hmsl
946,hmsl_brick-66c3,gpt-emb-text-embedding-ada-002,hmslw07hiE91,brick,1.3,0.2126355043667555,hmsl
947,setal08_brick-6e37,gpt-emb-text-embedding-ada-002,setal0868,brick,1.6,0.22491090483100662,setal08
948,hmsl_brick-9820,gpt-emb-text-embedding-ada-002,hmslzaTZTqFs,brick,2.0,0.22123046803401947,hmsl
949,bs12_brick-473f,gpt-emb-text-embedding-ada-002,bs12110,brick,2.6,0.224875205143374,bs12
950,hmsl_brick-e8d8,gpt-emb-text-embedding-ada-002,hmslVE8400EB,brick,3.0,0.22606131857078626,hmsl
951,bs12_brick-97bc,gpt-emb-text-embedding-ada-002,bs12112,brick,1.4,0.2365638635135452,bs12
952,setal08_brick-2740,gpt-emb-text-embedding-ada-002,setal08138,brick,1.3,0.21159520081530248,setal08
953,bs12_brick-7106,gpt-emb-text-embedding-ada-002,bs1245,brick,1.0,0.2223884459098776,bs12
954,snbmo09_brick-6231,gpt-emb-text-embedding-ada-002,snbmo09131,brick,1.5,0.1947838919389968,snbmo09
955,snbmo09_brick-6bc4,gpt-emb-text-embedding-ada-002,snbmo09115,brick,1.8,0.15485195655601136,snbmo09
956,bs12_brick-9c86,gpt-emb-text-embedding-ada-002,bs1270,brick,1.0,0.1581086804545716,bs12
957,snbmo09_brick-5f31,gpt-emb-text-embedding-ada-002,snbmo09161,brick,1.2,0.22077682563840106,snbmo09
958,bs12_brick-b532,gpt-emb-text-embedding-ada-002,bs1226,brick,1.0,0.21154288701627777,bs12
959,bs12_brick-c5b1,gpt-emb-text-embedding-ada-002,bs1232,brick,2.2,0.2470005944409458,bs12
960,setal08_brick-a184,gpt-emb-text-embedding-ada-002,setal08172,brick,2.3,0.17834713186572537,setal08
961,bs12_brick-3ce3,gpt-emb-text-embedding-ada-002,bs1226,brick,2.6,0.19711475357070407,bs12
962,hmsl_brick-f6b3,gpt-emb-text-embedding-ada-002,hmsleKeAvV0P,brick,1.3,0.18402848439113073,hmsl
963,hmsl_brick-ca36,gpt-emb-text-embedding-ada-002,hmslYLoXKL0w,brick,1.2,0.20715447361254913,hmsl
964,setal08_brick-0952,gpt-emb-text-embedding-ada-002,setal0898,brick,2.3,0.2066274785654615,setal08
965,hmsl_brick-8825,gpt-emb-text-embedding-ada-002,hmsl900RaAbM,brick,2.0,0.19755169193802757,hmsl
966,setal08_brick-3c7d,gpt-emb-text-embedding-ada-002,setal0881,brick,2.3,0.21086029306115828,setal08
967,dod20_brick-f4cf,gpt-emb-text-embedding-ada-002,dod2058,brick,3.5,0.2325996494749738,dod20
968,snbmo09_brick-83a8,gpt-emb-text-embedding-ada-002,snbmo09188,brick,2.5,0.22570628036103157,snbmo09
969,bs12_brick-2c91,gpt-emb-text-embedding-ada-002,bs1292,brick,1.4,0.23526477848608973,bs12
970,hmsl_brick-acf7,gpt-emb-text-embedding-ada-002,hmsl737W95CH,brick,2.0,0.24325943485845736,hmsl
971,setal08_brick-7728,gpt-emb-text-embedding-ada-002,setal08195,brick,2.7,0.22247337803496225,setal08
972,snbmo09_brick-a109,gpt-emb-text-embedding-ada-002,snbmo0987,brick,2.0,0.21666498339646856,snbmo09
973,setal08_brick-bc6c,gpt-emb-text-embedding-ada-002,setal08149,brick,1.7000000000000002,0.14556196271868405,setal08
974,bs12_brick-a5fd,gpt-emb-text-embedding-ada-002,bs1256,brick,1.4,0.22676952431498087,bs12
975,bs12_brick-744e,gpt-emb-text-embedding-ada-002,bs12109,brick,1.4,0.20653934069387125,bs12
976,setal08_brick-40ae,gpt-emb-text-embedding-ada-002,setal0877,brick,2.0,0.20479862193191034,setal08
977,bs12_brick-287d,gpt-emb-text-embedding-ada-002,bs1223,brick,2.2,0.2606521081421205,bs12
978,dod20_brick-9f85,gpt-emb-text-embedding-ada-002,dod2080,brick,2.3,0.19824866135460073,dod20
979,bs12_brick-951d,gpt-emb-text-embedding-ada-002,bs1264,brick,3.0,0.21726347503173438,bs12
980,hmsl_brick-bf36,gpt-emb-text-embedding-ada-002,hmsl3afo6Ob6,brick,1.0,0.17247505994313395,hmsl
981,setal08_brick-d398,gpt-emb-text-embedding-ada-002,setal08129,brick,2.0,0.19360631332714173,setal08
982,setal08_brick-ee3d,gpt-emb-text-embedding-ada-002,setal08151,brick,2.0,0.23273542098335243,setal08
983,hmsl_brick-96f9,gpt-emb-text-embedding-ada-002,hmslb180td4X,brick,1.2,0.17904775494616298,hmsl
984,setal08_brick-7953,gpt-emb-text-embedding-ada-002,setal08176,brick,2.3,0.2186753180381552,setal08
985,hmsl_brick-92a8,gpt-emb-text-embedding-ada-002,hmsl55kB7oGZ,brick,1.8,0.20499574273892884,hmsl
986,snbmo09_brick-851f,gpt-emb-text-embedding-ada-002,snbmo09132,brick,1.0,0.20138826435876656,snbmo09
987,bs12_brick-04b3,gpt-emb-text-embedding-ada-002,bs12104,brick,1.0,0.20458795204351587,bs12
988,hmsl_brick-03ab,gpt-emb-text-embedding-ada-002,hmslLPQ9qCo5,brick,1.7000000000000002,0.2835283881407109,hmsl
989,setal08_brick-c392,gpt-emb-text-embedding-ada-002,setal08121,brick,2.7,0.20341840074192463,setal08
990,setal08_brick-5d76,gpt-emb-text-embedding-ada-002,setal0895,brick,1.7000000000000002,0.2196687844681966,setal08
991,bs12_brick-62ec,gpt-emb-text-embedding-ada-002,bs12103,brick,1.0,0.1703835287099983,bs12
992,snbmo09_brick-7cd4,gpt-emb-text-embedding-ada-002,snbmo09179,brick,1.5,0.23416217473871603,snbmo09
993,hmsl_brick-8cee,gpt-emb-text-embedding-ada-002,hmslN3nR96o7,brick,2.0,0.19024933032715508,hmsl
994,setal08_brick-f01b,gpt-emb-text-embedding-ada-002,setal0828,brick,1.7000000000000002,0.22611740747198739,setal08
995,bs12_brick-6a59,gpt-emb-text-embedding-ada-002,bs1267,brick,1.0,0.17045934727341572,bs12
996,hmsl_brick-1473,gpt-emb-text-embedding-ada-002,hmsl4evEspH2,brick,1.3,0.17927320325403562,hmsl
997,snbmo09_brick-0210,gpt-emb-text-embedding-ada-002,snbmo09133,brick,2.5,0.23059428553529193,snbmo09
998,hmsl_brick-786b,gpt-emb-text-embedding-ada-002,hmsl99LrpkPZ,brick,3.5,0.22050642845615032,hmsl
999,hmsl_brick-0156,gpt-emb-text-embedding-ada-002,hmsl9DATQk19,brick,2.0,0.19642154041709736,hmsl
1000,setal08_brick-8fbb,gpt-emb-text-embedding-ada-002,setal085,brick,2.0,0.18053349575710487,setal08
1001,snbmo09_brick-57dc,gpt-emb-text-embedding-ada-002,snbmo09167,brick,1.7000000000000002,0.2170464844799811,snbmo09
1002,setal08_brick-99e4,gpt-emb-text-embedding-ada-002,setal0853,brick,1.3,0.2379381873753612,setal08
1003,setal08_brick-79da,gpt-emb-text-embedding-ada-002,setal0876,brick,1.7000000000000002,0.2216646858196094,setal08
1004,snbmo09_brick-74c9,gpt-emb-text-embedding-ada-002,snbmo09102,brick,1.5,0.1706119386208561,snbmo09
1005,setal08_brick-897c,gpt-emb-text-embedding-ada-002,setal08126,brick,1.7000000000000002,0.204177244918472,setal08
1006,snbmo09_brick-0307,gpt-emb-text-embedding-ada-002,snbmo091,brick,2.5,0.18100566858019562,snbmo09
1007,setal08_brick-b575,gpt-emb-text-embedding-ada-002,setal0834,brick,2.3,0.2326829305403436,setal08
1008,hmsl_brick-6ed8,gpt-emb-text-embedding-ada-002,hmslunRY054i,brick,1.8,0.1802575045246525,hmsl
1009,setal08_brick-6324,gpt-emb-text-embedding-ada-002,setal0869,brick,2.3,0.2387990545201758,setal08
1010,hmsl_brick-e64f,gpt-emb-text-embedding-ada-002,hmslD13S9Cg0,brick,2.0,0.18090843943161572,hmsl
1011,bs12_brick-71d8,gpt-emb-text-embedding-ada-002,bs12110,brick,1.0,0.2262039406142905,bs12
1012,setal08_brick-2840,gpt-emb-text-embedding-ada-002,setal08113,brick,1.3,0.19852076165688515,setal08
1013,hmsl_brick-414b,gpt-emb-text-embedding-ada-002,hmslA04NGLXd,brick,1.5,0.19095070417521232,hmsl
1014,setal08_brick-af7f,gpt-emb-text-embedding-ada-002,setal08150,brick,1.0,0.19865051751506424,setal08
1015,bs12_brick-b28f,gpt-emb-text-embedding-ada-002,bs1266,brick,1.4,0.2095961724569605,bs12
1016,hmsl_brick-3845,gpt-emb-text-embedding-ada-002,hmsle1t22a36,brick,3.2,0.23909716312168805,hmsl
1017,hmsl_brick-9a17,gpt-emb-text-embedding-ada-002,hmslB8x6J8Cu,brick,1.0,0.18325229391102738,hmsl
1018,bs12_brick-26ba,gpt-emb-text-embedding-ada-002,bs124,brick,3.4,0.20751519720475442,bs12
1019,dod20_brick-ac16,gpt-emb-text-embedding-ada-002,dod2027,brick,2.5,0.2189815739298855,dod20
1020,hmsl_brick-22c9,gpt-emb-text-embedding-ada-002,hmsltm3N4Hhj,brick,2.3,0.20540441329443881,hmsl
1021,hmsl_brick-e833,gpt-emb-text-embedding-ada-002,hmslURsOk93r,brick,1.5,0.2240561097049626,hmsl
1022,setal08_brick-ccd5,gpt-emb-text-embedding-ada-002,setal0867,brick,1.7000000000000002,0.2238135790818806,setal08
1023,hmsl_brick-3cf6,gpt-emb-text-embedding-ada-002,hmslYkV9xA5d,brick,1.2,0.20601619464671894,hmsl
1024,snbmo09_brick-4a20,gpt-emb-text-embedding-ada-002,snbmo09187,brick,1.9,0.18679391455084238,snbmo09
1025,hmsl_brick-4c51,gpt-emb-text-embedding-ada-002,hmslS91lo83T,brick,1.5,0.23169911474524474,hmsl
1026,bs12_brick-c5f9,gpt-emb-text-embedding-ada-002,bs1257,brick,1.8,0.19442269121739197,bs12
1027,snbmo09_brick-050b,gpt-emb-text-embedding-ada-002,snbmo0941,brick,2.5,0.21569440999981315,snbmo09
1028,bs12_brick-430c,gpt-emb-text-embedding-ada-002,bs1269,brick,2.2,0.2115017123215982,bs12
1029,hmsl_brick-1945,gpt-emb-text-embedding-ada-002,hmsl8UP73BqP,brick,1.8,0.2348084603561681,hmsl
1030,hmsl_brick-aee6,gpt-emb-text-embedding-ada-002,hmsla22F7mGo,brick,2.5,0.2434517085484701,hmsl
1031,hmsl_brick-c4bf,gpt-emb-text-embedding-ada-002,hmsl4dUr6hnh,brick,3.0,0.2307243861216618,hmsl
1032,hmsl_brick-354f,gpt-emb-text-embedding-ada-002,hmslP07U97OU,brick,3.0,0.2329039852328828,hmsl
1033,setal08_brick-6b1a,gpt-emb-text-embedding-ada-002,setal08167,brick,1.7000000000000002,0.21797905117066707,setal08
1034,bs12_brick-b05d,gpt-emb-text-embedding-ada-002,bs1220,brick,1.8,0.2260194013732315,bs12
1035,snbmo09_brick-ea06,gpt-emb-text-embedding-ada-002,snbmo0933,brick,1.5,0.20889486183580408,snbmo09
1036,snbmo09_brick-1f81,gpt-emb-text-embedding-ada-002,snbmo09155,brick,3.2,0.2033385673249848,snbmo09
1037,setal08_brick-182f,gpt-emb-text-embedding-ada-002,setal08216,brick,1.7000000000000002,0.20403107815562782,setal08
1038,hmsl_brick-2e8f,gpt-emb-text-embedding-ada-002,hmsl4VzH60D1,brick,1.7000000000000002,0.19691533678721485,hmsl
1039,setal08_brick-49d8,gpt-emb-text-embedding-ada-002,setal08109,brick,1.8,0.19116155547810743,setal08
1040,hmsl_brick-313e,gpt-emb-text-embedding-ada-002,hmslYn49gHlm,brick,2.5,0.20676287815957195,hmsl
1041,bs12_brick-8d06,gpt-emb-text-embedding-ada-002,bs1217,brick,1.0,0.22965132434158153,bs12
1042,snbmo09_brick-ff95,gpt-emb-text-embedding-ada-002,snbmo09193,brick,2.0,0.16582890762714453,snbmo09
1043,hmsl_brick-e2f5,gpt-emb-text-embedding-ada-002,hmsl9qInF3rw,brick,2.0,0.20891538975788437,hmsl
1044,bs12_brick-ca69,gpt-emb-text-embedding-ada-002,bs12114,brick,3.4,0.21651948368096707,bs12
1045,hmsl_brick-4755,gpt-emb-text-embedding-ada-002,hmsl2PtjMrzC,brick,2.3,0.19265965339018964,hmsl
1046,hmsl_brick-c706,gpt-emb-text-embedding-ada-002,hmslA04NGLXd,brick,1.5,0.20625083983747972,hmsl
1047,hmsl_brick-483e,gpt-emb-text-embedding-ada-002,hmslPY70kA2n,brick,1.7000000000000002,0.1632519460752896,hmsl
1048,dod20_brick-92c2,gpt-emb-text-embedding-ada-002,dod2048,brick,2.2,0.23508963030909957,dod20
1049,setal08_brick-4706,gpt-emb-text-embedding-ada-002,setal08228,brick,1.7000000000000002,0.22256867555251858,setal08
1050,hmsl_brick-a95f,gpt-emb-text-embedding-ada-002,hmsl74I0f64D,brick,4.5,0.24587755906771702,hmsl
1051,bs12_brick-cc88,gpt-emb-text-embedding-ada-002,bs12133,brick,2.2,0.1862879727979604,bs12
1052,hmsl_brick-bc53,gpt-emb-text-embedding-ada-002,hmslJji0e564,brick,1.0,0.17496344562238775,hmsl
1053,hmsl_brick-aed8,gpt-emb-text-embedding-ada-002,hmsl47h4XUb6,brick,1.1,0.1571232398819553,hmsl
1054,setal08_brick-921b,gpt-emb-text-embedding-ada-002,setal082,brick,2.0,0.1859154704456466,setal08
1055,bs12_brick-365b,gpt-emb-text-embedding-ada-002,bs1235,brick,3.0,0.21169176191624273,bs12
1056,setal08_brick-d8a1,gpt-emb-text-embedding-ada-002,setal08147,brick,2.7,0.22128919521213342,setal08
1057,setal08_brick-26f1,gpt-emb-text-embedding-ada-002,setal08146,brick,3.3,0.2125669776259692,setal08
1058,hmsl_brick-e194,gpt-emb-text-embedding-ada-002,hmslQb709hFR,brick,4.3,0.24060750144239973,hmsl
1059,setal08_brick-135b,gpt-emb-text-embedding-ada-002,setal08153,brick,2.3,0.21660150336669493,setal08
1060,snbmo09_brick-d179,gpt-emb-text-embedding-ada-002,snbmo0957,brick,3.3,0.23124280157712385,snbmo09
1061,snbmo09_brick-2c64,gpt-emb-text-embedding-ada-002,snbmo09129,brick,1.5,0.2029397493542625,snbmo09
1062,setal08_brick-263a,gpt-emb-text-embedding-ada-002,setal08115,brick,1.3,0.14605414658720184,setal08
1063,bs12_brick-95ab,gpt-emb-text-embedding-ada-002,bs1232,brick,1.0,0.19568489776883247,bs12
1064,setal08_brick-7519,gpt-emb-text-embedding-ada-002,setal0813,brick,1.7000000000000002,0.22425230268340235,setal08
1065,hmsl_brick-2526,gpt-emb-text-embedding-ada-002,hmslsTF5ZTxJ,brick,1.5,0.18225918492287685,hmsl
1066,dod20_brick-02d0,gpt-emb-text-embedding-ada-002,dod2082,brick,1.0,0.1746811701114045,dod20
1067,setal08_brick-8abd,gpt-emb-text-embedding-ada-002,setal0863,brick,2.0,0.18886213117765005,setal08
1068,dod20_brick-a151,gpt-emb-text-embedding-ada-002,dod2013,brick,2.2,0.22900746109606107,dod20
1069,snbmo09_brick-fa9f,gpt-emb-text-embedding-ada-002,snbmo09104,brick,1.3,0.19068475587434952,snbmo09
1070,hmsl_brick-712f,gpt-emb-text-embedding-ada-002,hmsly6ZLJ0s9,brick,2.8,0.2276421555805822,hmsl
1071,bs12_brick-71f7,gpt-emb-text-embedding-ada-002,bs1286,brick,1.8,0.20436166918536058,bs12
1072,hmsl_brick-ca81,gpt-emb-text-embedding-ada-002,hmslgjA0Fn4P,brick,2.3,0.20043142374338485,hmsl
1073,hmsl_brick-c35f,gpt-emb-text-embedding-ada-002,hmsl01VqTes5,brick,1.5,0.200643485861426,hmsl
1074,hmsl_brick-086d,gpt-emb-text-embedding-ada-002,hmsle1t22a36,brick,1.8,0.20846006576136566,hmsl
1075,hmsl_brick-8d4a,gpt-emb-text-embedding-ada-002,hmslxdelf5qw,brick,1.3,0.21590054488019317,hmsl
1076,hmsl_brick-7bf6,gpt-emb-text-embedding-ada-002,hmsl1y5hCDj2,brick,3.5,0.22517189282765504,hmsl
1077,hmsl_brick-e7cb,gpt-emb-text-embedding-ada-002,hmsl9cGn0FdJ,brick,1.8,0.23491799222576748,hmsl
1078,hmsl_brick-c286,gpt-emb-text-embedding-ada-002,hmslzQDNuQPL,brick,3.2,0.2497882314910369,hmsl
1079,bs12_brick-a524,gpt-emb-text-embedding-ada-002,bs1223,brick,3.8,0.24428731068752607,bs12
1080,snbmo09_brick-eda9,gpt-emb-text-embedding-ada-002,snbmo09128,brick,1.5,0.217912546239019,snbmo09
1081,setal08_brick-a22c,gpt-emb-text-embedding-ada-002,setal083,brick,1.7000000000000002,0.1970851283816213,setal08
1082,hmsl_brick-dc04,gpt-emb-text-embedding-ada-002,hmsl5d5xLMEq,brick,2.7,0.19571771588935938,hmsl
1083,hmsl_brick-0fdf,gpt-emb-text-embedding-ada-002,hmsl16scmgQe,brick,1.6,0.18865907409690752,hmsl
